STATE_COUNTY,WHITESPER
KS_HODGEMAN,0.943
KS_JACKSON,0.872
KS_JEFFERSON,0.963
KS_JEWELL,0.973
KS_JOHNSON,0.86
KS_KEARNY,0.873
KS_KINGMAN,0.9690000000000001
KS_KIOWA,0.956
KS_LABETTE,0.88
KS_LANE,0.9520000000000001
KS_LEAVENWORTH,0.838
KS_LINCOLN,0.9740000000000001
KS_LINN,0.9640000000000001
KS_LOGAN,0.96
KS_LYON,0.835
KS_MCPHERSON,0.951
KS_MARION,0.96
KS_MARSHALL,0.9740000000000001
KS_MEADE,0.927
KS_MIAMI,0.9520000000000001
KS_MITCHELL,0.98
KS_MONTGOMERY,0.833
KS_MORRIS,0.96
KS_MORTON,0.879
KS_NEMAHA,0.973
KS_NEOSHO,0.941
KS_NESS,0.956
KS_NORTON,0.945
KS_OSAGE,0.9690000000000001
KS_OSBORNE,0.976
KS_OTTAWA,0.9670000000000001
KS_PAWNEE,0.907
KS_PHILLIPS,0.97
KS_POTTAWATOMIE,0.9359999999999999
KS_PRATT,0.941
KS_RAWLINS,0.972
KS_RENO,0.9059999999999999
KS_REPUBLIC,0.98
KS_RICE,0.914
KS_RILEY,0.8320000000000001
KS_ROOKS,0.975
KS_RUSH,0.972
KS_RUSSELL,0.963
KS_SALINE,0.8759999999999999
KS_SCOTT,0.9009999999999999
KS_SEDGWICK,0.763
KS_SEWARD,0.705
KS_SHAWNEE,0.812
KS_SHERIDAN,0.968
KS_SHERMAN,0.9309999999999999
KS_SMITH,0.9690000000000001
KS_STAFFORD,0.9259999999999999
KS_STANTON,0.8370000000000001
KS_STEVENS,0.871
KS_SUMNER,0.941
KS_THOMAS,0.951
KS_TREGO,0.973
KS_WABAUNSEE,0.965
KS_WALLACE,0.9390000000000001
KS_WASHINGTON,0.971
KS_WICHITA,0.883
KS_WILSON,0.956
KS_WOODSON,0.955
KS_WYANDOTTE,0.546
KY_ADAIR,0.9490000000000001
KY_ALLEN,0.97
KY_ANDERSON,0.955
KY_BALLARD,0.9470000000000001
KY_BARREN,0.925
KY_BATH,0.9640000000000001
KY_BELL,0.956
KY_BOONE,0.9179999999999999
KY_BOURBON,0.8809999999999999
KY_BOYD,0.9470000000000001
KY_BOYLE,0.882
KY_BRACKEN,0.978
KY_BREATHITT,0.983
KY_BRECKINRIDGE,0.9570000000000001
KY_BULLITT,0.968
KY_BUTLER,0.97
KY_CALDWELL,0.9279999999999999
KY_CALLOWAY,0.92
KY_CAMPBELL,0.943
KY_CARLISLE,0.972
KY_CARROLL,0.9209999999999999
KY_CARTER,0.978
KY_CASEY,0.972
KY_CHRISTIAN,0.715
KY_CLARK,0.922
KY_CLAY,0.9420000000000001
KY_CLINTON,0.9670000000000001
KY_CRITTENDEN,0.977
KY_CUMBERLAND,0.9540000000000001
KY_DAVIESS,0.912
KY_EDMONSON,0.9690000000000001
KY_ELLIOTT,0.956
KY_ESTILL,0.985
KY_FAYETTE,0.757
KY_FLEMING,0.97
KY_FLOYD,0.982
KY_FRANKLIN,0.8440000000000001
KY_FULTON,0.7340000000000001
KY_GALLATIN,0.9470000000000001
KY_GARRARD,0.953
KY_GRANT,0.9670000000000001
KY_GRAVES,0.904
KY_GRAYSON,0.973
KY_GREEN,0.9570000000000001
KY_GREENUP,0.973
KY_HANCOCK,0.973
KY_HARDIN,0.805
KY_HARLAN,0.961
KY_HARRISON,0.9570000000000001
KY_HART,0.929
KY_HENDERSON,0.8909999999999999
KY_HENRY,0.937
KY_HICKMAN,0.884
KY_HOPKINS,0.9009999999999999
KY_JACKSON,0.9890000000000001
KY_JEFFERSON,0.727
KY_JESSAMINE,0.929
KY_JOHNSON,0.9840000000000001
KY_KENTON,0.91
KY_KNOTT,0.983
KY_KNOX,0.971
KY_LARUE,0.9390000000000001
KY_LAUREL,0.97
KY_LAWRENCE,0.985
KY_LEE,0.9640000000000001
KY_LESLIE,0.988
KY_LETCHER,0.988
KY_LEWIS,0.9890000000000001
KY_LINCOLN,0.9520000000000001
KY_LIVINGSTON,0.9790000000000001
KY_LOGAN,0.9009999999999999
KY_LYON,0.93
KY_MCCRACKEN,0.85
KY_MCCREARY,0.914
KY_MCLEAN,0.976
KY_MADISON,0.9159999999999999
KY_MAGOFFIN,0.986
KY_MARION,0.8809999999999999
KY_MARSHALL,0.983
KY_MARTIN,0.92
KY_MASON,0.903
KY_MEADE,0.924
KY_MENIFEE,0.965
KY_MERCER,0.9279999999999999
KY_METCALFE,0.968
KY_MONROE,0.951
KY_MONTGOMERY,0.945
KY_MORGAN,0.943
KY_MUHLENBERG,0.937
KY_NELSON,0.919
KY_NICHOLAS,0.9790000000000001
KY_OHIO,0.9620000000000001
KY_OLDHAM,0.91
KY_OWEN,0.966
KY_OWSLEY,0.987
KY_PENDLETON,0.982
KY_PERRY,0.965
KY_PIKE,0.98
KY_POWELL,0.977
KY_PULASKI,0.961
KY_ROBERTSON,0.982
KY_ROCKCASTLE,0.9840000000000001
KY_ROWAN,0.961
KY_RUSSELL,0.965
KY_SCOTT,0.899
KY_SHELBY,0.8540000000000001
KY_SIMPSON,0.873
KY_SPENCER,0.9620000000000001
KY_TAYLOR,0.92
KY_TODD,0.89
KY_TRIGG,0.8909999999999999
KY_TRIMBLE,0.9640000000000001
KY_UNION,0.855
KY_WARREN,0.836
KY_WASHINGTON,0.9079999999999999
KY_WAYNE,0.9520000000000001
KY_WEBSTER,0.914
KY_WHITLEY,0.9740000000000001
KY_WOLFE,0.988
KY_WOODFORD,0.897
LA_ACADIA,0.795
LA_ALLEN,0.716
LA_ASCENSION,0.733
LA_ASSUMPTION,0.6679999999999999
LA_AVOYELLES,0.67
LA_BEAUREGARD,0.8220000000000001
LA_BIENVILLE,0.5529999999999999
LA_BOSSIER,0.722
LA_CADDO,0.49
LA_CALCASIEU,0.708
LA_CALDWELL,0.8109999999999999
LA_CAMERON,0.9570000000000001
LA_CATAHOULA,0.6709999999999999
LA_CLAIBORNE,0.475
LA_CONCORDIA,0.574
LA_DESOTO,0.58
LA_EASTBATONROUGE,0.488
LA_EASTCARROLL,0.289
LA_EASTFELICIANA,0.532
LA_EVANGELINE,0.69
LA_FRANKLIN,0.6709999999999999
LA_GRANT,0.8140000000000001
LA_IBERIA,0.622
LA_IBERVILLE,0.488
LA_JACKSON,0.6809999999999999
LA_JEFFERSON,0.629
LA_JEFFERSONDAVIS,0.795
LA_LAFAYETTE,0.6940000000000001
LA_LAFOURCHE,0.794
LA_LASALLE,0.852
LA_LINCOLN,0.552
LA_LIVINGSTON,0.919
LA_MADISON,0.37200000000000005
LA_MOREHOUSE,0.513
LA_NATCHITOCHES,0.5429999999999999
LA_ORLEANS,0.33
LA_OUACHITA,0.604
LA_PLAQUEMINES,0.705
LA_POINTECOUPEE,0.614
LA_RAPIDES,0.633
LA_REDRIVER,0.59
LA_RICHLAND,0.621
LA_SABINE,0.708
LA_STBERNARD,0.74
LA_STCHARLES,0.6920000000000001
LA_STHELENA,0.449
LA_STJAMES,0.48
LA_STJOHNTHEBAPTIST,0.425
LA_STLANDRY,0.5589999999999999
LA_STMARTIN,0.6579999999999999
LA_STMARY,0.593
LA_STTAMMANY,0.836
LA_TANGIPAHOA,0.662
LA_TENSAS,0.419
LA_TERREBONNE,0.703
LA_UNION,0.69
LA_VERMILION,0.809
LA_VERNON,0.757
LA_WASHINGTON,0.667
LA_WEBSTER,0.642
LA_WESTBATONROUGE,0.6
LA_WESTCARROLL,0.818
LA_WESTFELICIANA,0.52
LA_WINN,0.6679999999999999
ME_ANDROSCOGGIN,0.9279999999999999
ME_AROOSTOOK,0.9570000000000001
ME_CUMBERLAND,0.9279999999999999
ME_FRANKLIN,0.973
ME_HANCOCK,0.9690000000000001
ME_KENNEBEC,0.9620000000000001
ME_KNOX,0.971
ME_LINCOLN,0.976
ME_OXFORD,0.968
ME_PENOBSCOT,0.9540000000000001
ME_PISCATAQUIS,0.9690000000000001
ME_SAGADAHOC,0.9620000000000001
ME_SOMERSET,0.971
ME_WALDO,0.971
ME_WASHINGTON,0.9209999999999999
ME_YORK,0.9640000000000001
MD_ALLEGANY,0.892
MD_ANNEARUNDEL,0.754
MD_BALTIMORE,0.6459999999999999
MD_CALVERT,0.8140000000000001
MD_CAROLINE,0.7979999999999999
MD_CARROLL,0.929
MD_CECIL,0.892
MD_CHARLES,0.503
MD_DORCHESTER,0.6759999999999999
MD_FREDERICK,0.815
MD_GARRETT,0.978
MD_HARFORD,0.812
MD_HOWARD,0.622
MD_KENT,0.8009999999999999
MD_MONTGOMERY,0.575
MD_PRINCEGEORGE'S,0.192
MD_QUEENANNE'S,0.887
MD_STMARY'S,0.7859999999999999
MD_SOMERSET,0.535
MD_TALBOT,0.8140000000000001
MD_WASHINGTON,0.851
MD_WICOMICO,0.687
MD_WORCESTER,0.82
MD_BALTIMORECITY,0.29600000000000004
MA_BARNSTABLE,0.927
MA_BERKSHIRE,0.925
MA_BRISTOL,0.884
MA_DUKES,0.8759999999999999
MA_ESSEX,0.8190000000000001
MA_FRANKLIN,0.9420000000000001
MA_HAMPDEN,0.765
MA_HAMPSHIRE,0.887
MA_MIDDLESEX,0.8
MA_NANTUCKET,0.8759999999999999
MA_NORFOLK,0.823
MA_PLYMOUTH,0.855
MA_SUFFOLK,0.56
MA_WORCESTER,0.856
MI_ALCONA,0.9790000000000001
MI_ALGER,0.863
MI_ALLEGAN,0.929
MI_ALPENA,0.975
MI_ANTRIM,0.968
MI_ARENAC,0.968
MI_BARAGA,0.75
MI_BARRY,0.9690000000000001
MI_BAY,0.941
MI_BENZIE,0.961
MI_BERRIEN,0.7829999999999999
MI_BRANCH,0.929
MI_CALHOUN,0.8220000000000001
MI_CASS,0.889
MI_CHARLEVOIX,0.956
MI_CHEBOYGAN,0.935
MI_CHIPPEWA,0.723
MI_CLARE,0.968
MI_CLINTON,0.929
MI_CRAWFORD,0.975
MI_DELTA,0.9470000000000001
MI_DICKINSON,0.972
MI_EATON,0.878
MI_EMMET,0.929
MI_GENESEE,0.745
MI_GLADWIN,0.977
MI_GOGEBIC,0.917
MI_GRANDTRAVERSE,0.9470000000000001
MI_GRATIOT,0.9059999999999999
MI_HILLSDALE,0.97
MI_HOUGHTON,0.945
MI_HURON,0.975
MI_INGHAM,0.762
MI_IONIA,0.9159999999999999
MI_IOSCO,0.9640000000000001
MI_IRON,0.971
MI_ISABELLA,0.892
MI_JACKSON,0.877
MI_KALAMAZOO,0.8170000000000001
MI_KALKASKA,0.968
MI_KENT,0.799
MI_KEWEENAW,0.985
MI_LAKE,0.87
MI_LAPEER,0.955
MI_LEELANAU,0.9309999999999999
MI_LENAWEE,0.9229999999999999
MI_LIVINGSTON,0.9670000000000001
MI_LUCE,0.804
MI_MACKINAC,0.765
MI_MACOMB,0.8540000000000001
MI_MANISTEE,0.922
MI_MARQUETTE,0.938
MI_MASON,0.948
MI_MECOSTA,0.937
MI_MENOMINEE,0.953
MI_MIDLAND,0.945
MI_MISSAUKEE,0.971
MI_MONROE,0.9440000000000001
MI_MONTCALM,0.943
MI_MONTMORENCY,0.976
MI_MUSKEGON,0.8
MI_NEWAYGO,0.941
MI_OAKLAND,0.773
MI_OCEANA,0.9009999999999999
MI_OGEMAW,0.971
MI_ONTONAGON,0.973
MI_OSCEOLA,0.9690000000000001
MI_OSCODA,0.977
MI_OTSEGO,0.9690000000000001
MI_OTTAWA,0.9009999999999999
MI_PRESQUEISLE,0.976
MI_ROSCOMMON,0.973
MI_SAGINAW,0.746
MI_STCLAIR,0.9390000000000001
MI_STJOSEPH,0.9059999999999999
MI_SANILAC,0.966
MI_SCHOOLCRAFT,0.8759999999999999
MI_SHIAWASSEE,0.9670000000000001
MI_TUSCOLA,0.961
MI_VANBUREN,0.867
MI_WASHTENAW,0.745
MI_WAYNE,0.523
MI_WEXFORD,0.965
MN_AITKIN,0.956
MN_ANOKA,0.87
MN_BECKER,0.884
MN_BELTRAMI,0.7509999999999999
MN_BENTON,0.945
MN_BIGSTONE,0.982
MN_BLUEEARTH,0.9279999999999999
MN_BROWN,0.975
MN_CARLTON,0.897
MN_CARVER,0.9279999999999999
MN_CASS,0.8590000000000001
MN_CHIPPEWA,0.935
MN_CHISAGO,0.958
MN_CLAY,0.927
MN_CLEARWATER,0.872
MN_COOK,0.8809999999999999
MN_COTTONWOOD,0.922
MN_CROWWING,0.966
MN_DAKOTA,0.852
MN_DODGE,0.961
MN_DOUGLAS,0.977
MN_FARIBAULT,0.965
MN_FILLMORE,0.982
MN_FREEBORN,0.932
MN_GOODHUE,0.946
MN_GRANT,0.9740000000000001
MN_HENNEPIN,0.7440000000000001
MN_HOUSTON,0.976
MN_HUBBARD,0.945
MN_ISANTI,0.96
MN_ITASCA,0.9359999999999999
MN_JACKSON,0.958
MN_KANABEC,0.97
MN_KANDIYOHI,0.9279999999999999
MN_KITTSON,0.985
MN_KOOCHICHING,0.946
MN_LACQUIPARLE,0.976
MN_LAKE,0.977
MN_LAKEOFTHEWOODS,0.958
MN_LESUEUR,0.955
MN_LINCOLN,0.98
MN_LYON,0.903
MN_MCLEOD,0.9590000000000001
MN_MAHNOMEN,0.501
MN_MARSHALL,0.966
MN_MARTIN,0.9670000000000001
MN_MEEKER,0.973
MN_MILLELACS,0.9109999999999999
MN_MORRISON,0.977
MN_MOWER,0.9059999999999999
MN_MURRAY,0.9670000000000001
MN_NICOLLET,0.937
MN_NOBLES,0.758
MN_NORMAN,0.9420000000000001
MN_OLMSTED,0.857
MN_OTTERTAIL,0.961
MN_PENNINGTON,0.938
MN_PINE,0.919
MN_PIPESTONE,0.935
MN_POLK,0.9329999999999999
MN_POPE,0.9790000000000001
MN_RAMSEY,0.701
MN_REDLAKE,0.9620000000000001
MN_REDWOOD,0.8909999999999999
MN_RENVILLE,0.9540000000000001
MN_RICE,0.893
MN_ROCK,0.9670000000000001
MN_ROSEAU,0.945
MN_STLOUIS,0.93
MN_SCOTT,0.8640000000000001
MN_SHERBURNE,0.94
MN_SIBLEY,0.948
MN_STEARNS,0.9179999999999999
MN_STEELE,0.9309999999999999
MN_STEVENS,0.937
MN_SWIFT,0.966
MN_TODD,0.953
MN_TRAVERSE,0.9420000000000001
MN_WABASHA,0.9690000000000001
MN_WADENA,0.9670000000000001
MN_WASECA,0.937
MN_WASHINGTON,0.878
MN_WATONWAN,0.8690000000000001
MN_WILKIN,0.97
MN_WINONA,0.9440000000000001
MN_WRIGHT,0.95
MN_YELLOWMEDICINE,0.9390000000000001
MS_ADAMS,0.42700000000000005
MS_ALCORN,0.8540000000000001
MS_AMITE,0.5770000000000001
MS_ATTALA,0.562
MS_BENTON,0.605
MS_BOLIVAR,0.335
MS_CALHOUN,0.675
MS_CARROLL,0.6559999999999999
MS_CHICKASAW,0.54
MS_CHOCTAW,0.684
MS_CLAIBORNE,0.142
MS_CLARKE,0.642
MS_CLAY,0.405
MS_COAHOMA,0.22899999999999998
MS_COPIAH,0.46299999999999997
MS_COVINGTON,0.63
MS_DESOTO,0.722
MS_FORREST,0.597
MS_FRANKLIN,0.648
MS_GEORGE,0.898
MS_GREENE,0.725
MS_GRENADA,0.569
MS_HANCOCK,0.884
MS_HARRISON,0.6970000000000001
MS_HINDS,0.284
MS_HOLMES,0.156
MS_HUMPHREYS,0.235
MS_ISSAQUENA,0.34600000000000003
MS_ITAWAMBA,0.924
MS_JACKSON,0.721
MS_JASPER,0.46299999999999997
MS_JEFFERSON,0.13699999999999998
MS_JEFFERSONDAVIS,0.387
MS_JONES,0.672
MS_KEMPER,0.353
MS_LAFAYETTE,0.718
MS_LAMAR,0.773
MS_LAUDERDALE,0.5479999999999999
MS_LAWRENCE,0.667
MS_LEAKE,0.495
MS_LEE,0.693
MS_LEFLORE,0.249
MS_LINCOLN,0.684
MS_LOWNDES,0.54
MS_MADISON,0.57
MS_MARION,0.6579999999999999
MS_MARSHALL,0.501
MS_MONROE,0.677
MS_MONTGOMERY,0.53
MS_NESHOBA,0.606
MS_NEWTON,0.632
MS_NOXUBEE,0.271
MS_OKTIBBEHA,0.5920000000000001
MS_PANOLA,0.494
MS_PEARLRIVER,0.84
MS_PERRY,0.782
MS_PIKE,0.46399999999999997
MS_PONTOTOC,0.8009999999999999
MS_PRENTISS,0.843
MS_QUITMAN,0.29
MS_RANKIN,0.773
MS_SCOTT,0.5329999999999999
MS_SHARKEY,0.27899999999999997
MS_SIMPSON,0.628
MS_SMITH,0.758
MS_STONE,0.7859999999999999
MS_SUNFLOWER,0.254
MS_TALLAHATCHIE,0.389
MS_TATE,0.669
MS_TIPPAH,0.8
MS_TISHOMINGO,0.945
MS_TUNICA,0.237
MS_UNION,0.81
MS_WALTHALL,0.534
MS_WARREN,0.503
MS_WASHINGTON,0.27
MS_WAYNE,0.593
MS_WEBSTER,0.787
MS_WILKINSON,0.287
MS_WINSTON,0.519
MS_YALOBUSHA,0.605
MS_YAZOO,0.4
MO_ADAIR,0.94
MO_ANDREW,0.9740000000000001
MO_ATCHISON,0.985
MO_AUDRAIN,0.898
MO_BARRY,0.9209999999999999
MO_BARTON,0.95
MO_BATES,0.966
MO_BENTON,0.971
MO_BOLLINGER,0.9790000000000001
MO_BOONE,0.828
MO_BUCHANAN,0.8909999999999999
MO_BUTLER,0.9079999999999999
MO_CALDWELL,0.965
MO_CALLAWAY,0.92
MO_CAMDEN,0.965
MO_CAPEGIRARDEAU,0.887
MO_CARROLL,0.966
MO_CARTER,0.966
MO_CASS,0.917
MO_CEDAR,0.9690000000000001
MO_CHARITON,0.9670000000000001
MO_CHRISTIAN,0.9570000000000001
MO_CLARK,0.982
MO_CLAY,0.875
MO_CLINTON,0.955
MO_COLE,0.8440000000000001
MO_COOPER,0.904
MO_CRAWFORD,0.973
MO_DADE,0.96
MO_DALLAS,0.965
MO_DAVIESS,0.98
MO_DEKALB,0.8690000000000001
MO_DENT,0.966
MO_DOUGLAS,0.971
MO_DUNKLIN,0.851
MO_FRANKLIN,0.968
MO_GASCONADE,0.9790000000000001
MO_GENTRY,0.9840000000000001
MO_GREENE,0.912
MO_GRUNDY,0.9690000000000001
MO_HARRISON,0.976
MO_HENRY,0.9640000000000001
MO_HICKORY,0.97
MO_HOLT,0.977
MO_HOWARD,0.9179999999999999
MO_HOWELL,0.963
MO_IRON,0.9640000000000001
MO_JACKSON,0.669
MO_JASPER,0.882
MO_JEFFERSON,0.965
MO_JOHNSON,0.9
MO_KNOX,0.98
MO_LACLEDE,0.9570000000000001
MO_LAFAYETTE,0.941
MO_LAWRENCE,0.9359999999999999
MO_LEWIS,0.9440000000000001
MO_LINCOLN,0.95
MO_LINN,0.972
MO_LIVINGSTON,0.9540000000000001
MO_MCDONALD,0.85
MO_MACON,0.9520000000000001
MO_MADISON,0.971
MO_MARIES,0.977
MO_MARION,0.9179999999999999
MO_MERCER,0.978
MO_MILLER,0.9670000000000001
MO_MISSISSIPPI,0.741
MO_MONITEAU,0.924
MO_MONROE,0.951
MO_MONTGOMERY,0.9570000000000001
MO_MORGAN,0.961
MO_NEWMADRID,0.8170000000000001
MO_NEWTON,0.893
MO_NODAWAY,0.945
MO_OREGON,0.966
MO_OSAGE,0.988
MO_OZARK,0.9740000000000001
MO_PEMISCOT,0.7040000000000001
MO_PERRY,0.972
MO_PETTIS,0.897
MO_PHELPS,0.917
MO_PIKE,0.902
MO_PLATTE,0.872
MO_POLK,0.9620000000000001
MO_PULASKI,0.775
MO_PUTNAM,0.982
MO_RALLS,0.973
MO_RANDOLPH,0.91
MO_RAY,0.963
MO_REYNOLDS,0.9670000000000001
MO_RIPLEY,0.968
MO_STCHARLES,0.907
MO_STCLAIR,0.965
MO_STEGENEVIEVE,0.976
MO_STFRANCOIS,0.9359999999999999
MO_STLOUIS,0.703
MO_SALINE,0.862
MO_SCHUYLER,0.986
MO_SCOTLAND,0.986
MO_SCOTT,0.857
MO_SHANNON,0.96
MO_SHELBY,0.981
MO_STODDARD,0.973
MO_STONE,0.972
MO_SULLIVAN,0.887
MO_TANEY,0.9359999999999999
MO_TEXAS,0.9359999999999999
MO_VERNON,0.965
MO_WARREN,0.9440000000000001
MO_WASHINGTON,0.958
MO_WAYNE,0.972
MO_WEBSTER,0.963
MO_WORTH,0.977
MO_WRIGHT,0.972
MO_STLOUISCITY,0.439
MT_BEAVERHEAD,0.948
MT_BIGHORN,0.314
MT_BLAINE,0.48200000000000004
MT_BROADWATER,0.9620000000000001
MT_CARBON,0.972
MT_CARTER,0.978
MT_CASCADE,0.892
MT_CHOUTEAU,0.758
MT_CUSTER,0.955
MT_DANIELS,0.9570000000000001
MT_DAWSON,0.9570000000000001
MT_DEERLODGE,0.9309999999999999
MT_FALLON,0.9740000000000001
MT_FERGUS,0.966
MT_FLATHEAD,0.955
MT_GALLATIN,0.951
MT_GARFIELD,0.986
MT_GLACIER,0.311
MT_GOLDENVALLEY,0.94
MT_GRANITE,0.975
MT_HILL,0.7390000000000001
MT_JEFFERSON,0.955
MT_JUDITHBASIN,0.983
MT_LAKE,0.6940000000000001
MT_LEWISANDCLARK,0.94
MT_LIBERTY,0.982
MT_LINCOLN,0.9590000000000001
MT_MCCONE,0.98
MT_MADISON,0.968
MT_MEAGHER,0.9790000000000001
MT_MINERAL,0.9490000000000001
MT_MISSOULA,0.927
MT_MUSSELSHELL,0.961
MT_PARK,0.965
MT_PETROLEUM,0.988
MT_PHILLIPS,0.87
MT_PONDERA,0.8270000000000001
MT_POWDERRIVER,0.95
MT_POWELL,0.924
MT_PRAIRIE,0.9640000000000001
MT_RAVALLI,0.9590000000000001
MT_RICHLAND,0.95
MT_ROOSEVELT,0.358
MT_ROSEBUD,0.613
MT_SANDERS,0.9159999999999999
MT_SHERIDAN,0.9540000000000001
MT_SILVERBOW,0.9440000000000001
MT_STILLWATER,0.968
MT_SWEETGRASS,0.966
MT_TETON,0.963
MT_TOOLE,0.92
MT_TREASURE,0.9390000000000001
MT_VALLEY,0.87
MT_WHEATLAND,0.958
MT_WIBAUX,0.976
MT_YELLOWSTONE,0.907
MT_YELLOWSTONENATIONALPARK,0.0
NE_ADAMS,0.919
NE_ANTELOPE,0.975
NE_ARTHUR,0.9540000000000001
NE_BANNER,0.9570000000000001
NE_BLAINE,0.992
NE_BOONE,0.985
NE_BOXBUTTE,0.898
NE_BOYD,0.97
NE_BROWN,0.982
NE_BUFFALO,0.927
NE_BURT,0.9590000000000001
NE_BUTLER,0.976
NE_CASS,0.9690000000000001
NE_CEDAR,0.983
NE_CHASE,0.919
NE_CHERRY,0.907
NE_CHEYENNE,0.941
NE_CLAY,0.93
NE_COLFAX,0.726
NE_CUMING,0.932
NE_CUSTER,0.975
NE_DAKOTA,0.705
NE_DAWES,0.894
NE_DAWSON,0.78
NE_DEUEL,0.97
NE_DIXON,0.925
NE_DODGE,0.909
NE_DOUGLAS,0.764
NE_DUNDY,0.953
NE_FILLMORE,0.968
NE_FRANKLIN,0.981
NE_FRONTIER,0.9840000000000001
NE_FURNAS,0.9690000000000001
NE_GAGE,0.9690000000000001
NE_GARDEN,0.966
NE_GARFIELD,0.992
NE_GOSPER,0.971
NE_GRANT,0.9840000000000001
NE_GREELEY,0.976
NE_HALL,0.826
NE_HAMILTON,0.981
NE_HARLAN,0.9840000000000001
NE_HAYES,0.971
NE_HITCHCOCK,0.976
NE_HOLT,0.971
NE_HOOKER,0.9890000000000001
NE_HOWARD,0.976
NE_JEFFERSON,0.97
NE_JOHNSON,0.871
NE_KEARNEY,0.968
NE_KEITH,0.9570000000000001
NE_KEYAPAHA,0.992
NE_KIMBALL,0.9420000000000001
NE_KNOX,0.8909999999999999
NE_LANCASTER,0.871
NE_LINCOLN,0.943
NE_LOGAN,0.9840000000000001
NE_LOUP,0.9890000000000001
NE_MCPHERSON,0.981
NE_MADISON,0.882
NE_MERRICK,0.9620000000000001
NE_MORRILL,0.912
NE_NANCE,0.98
NE_NEMAHA,0.9690000000000001
NE_NUCKOLLS,0.9740000000000001
NE_OTOE,0.9490000000000001
NE_PAWNEE,0.977
NE_PERKINS,0.971
NE_PHELPS,0.9690000000000001
NE_PIERCE,0.9840000000000001
NE_PLATTE,0.9
NE_POLK,0.9790000000000001
NE_REDWILLOW,0.96
NE_RICHARDSON,0.943
NE_ROCK,0.985
NE_SALINE,0.83
NE_SARPY,0.8740000000000001
NE_SAUNDERS,0.972
NE_SCOTTSBLUFF,0.8740000000000001
NE_SEWARD,0.9740000000000001
NE_SHERIDAN,0.846
NE_SHERMAN,0.99
NE_SIOUX,0.961
NE_STANTON,0.9490000000000001
NE_THAYER,0.9790000000000001
NE_THOMAS,0.981
NE_THURSTON,0.40399999999999997
NE_VALLEY,0.975
NE_WASHINGTON,0.972
NE_WAYNE,0.9470000000000001
NE_WEBSTER,0.96
NE_WHEELER,0.983
NE_YORK,0.95
NV_CHURCHILL,0.82
NV_CLARK,0.609
NV_DOUGLAS,0.8959999999999999
NV_ELKO,0.794
NV_ESMERALDA,0.8440000000000001
NV_EUREKA,0.893
NV_HUMBOLDT,0.79
NV_LANDER,0.84
NV_LINCOLN,0.9109999999999999
NV_LYON,0.85
NV_MINERAL,0.725
NV_NYE,0.8590000000000001
NV_PERSHING,0.8190000000000001
NV_STOREY,0.9209999999999999
NV_WASHOE,0.769
NV_WHITEPINE,0.855
NV_CARSONCITY,0.8109999999999999
NH_BELKNAP,0.966
NH_CARROLL,0.975
NH_CHESHIRE,0.963
NH_COOS,0.9690000000000001
NH_GRAFTON,0.9359999999999999
NH_HILLSBOROUGH,0.904
NH_MERRIMACK,0.953
NH_ROCKINGHAM,0.955
NH_STRAFFORD,0.938
NH_SULLIVAN,0.97
NJ_ATLANTIC,0.654
NJ_BERGEN,0.7190000000000001
NJ_BURLINGTON,0.738
NJ_CAMDEN,0.653
NJ_CAPEMAY,0.898
NJ_CUMBERLAND,0.627
NJ_ESSEX,0.426
NJ_GLOUCESTER,0.836
NJ_HUDSON,0.54
NJ_HUNTERDON,0.914
NJ_MERCER,0.614
NJ_MIDDLESEX,0.586
NJ_MONMOUTH,0.826
NJ_MORRIS,0.826
NJ_OCEAN,0.91
NJ_PASSAIC,0.626
NJ_SALEM,0.7979999999999999
NJ_SOMERSET,0.701
NJ_SUSSEX,0.935
NJ_UNION,0.613
NJ_WARREN,0.903
NM_BERNALILLO,0.6940000000000001
NM_CATRON,0.898
NM_CHAVES,0.7090000000000001
NM_CIBOLA,0.418
NM_COLFAX,0.838
NM_CURRY,0.6970000000000001
NM_DEBACA,0.873
NM_DONAANA,0.741
NM_EDDY,0.774
NM_GRANT,0.8490000000000001
NM_GUADALUPE,0.7040000000000001
NM_HARDING,0.8690000000000001
NM_HIDALGO,0.853
NM_LEA,0.75
NM_LINCOLN,0.851
NM_LOSALAMOS,0.878
NM_LUNA,0.777
NM_MCKINLEY,0.152
NM_MORA,0.7090000000000001
NM_OTERO,0.727
NM_QUAY,0.861
NM_RIOARRIBA,0.516
NM_ROOSEVELT,0.769
NM_SANDOVAL,0.68
NM_SANJUAN,0.516
NM_SANMIGUEL,0.6659999999999999
NM_SANTAFE,0.762
NM_SIERRA,0.856
NM_SOCORRO,0.7509999999999999
NM_TAOS,0.687
NM_TORRANCE,0.7609999999999999
NM_UNION,0.8170000000000001
NM_VALENCIA,0.732
NY_ALBANY,0.782
NY_ALLEGANY,0.9620000000000001
NY_BRONX,0.27899999999999997
NY_BROOME,0.88
NY_CATTARAUGUS,0.929
NY_CAYUGA,0.925
NY_CHAUTAUQUA,0.9259999999999999
NY_CHEMUNG,0.887
NY_CHENANGO,0.9690000000000001
NY_CLINTON,0.925
NY_COLUMBIA,0.9059999999999999
NY_CORTLAND,0.951
NY_DELAWARE,0.9520000000000001
NY_DUTCHESS,0.8009999999999999
NY_ERIE,0.8
NY_ESSEX,0.9420000000000001
