YEAR,STATE_COUNTY,INCINEQUALITY
2017,AR_STFRANCIS,4.866
2017,SC_LANCASTER,4.863
2017,IN_VIGO,4.863
2017,AL_WALKER,4.862
2017,ID_BOUNDARY,4.862
2017,MO_MILLER,4.862
2017,NM_LUNA,4.861
2017,MO_CARROLL,4.861
2017,WV_WETZEL,4.86
2017,MO_HOWELL,4.86
2017,MO_BOLLINGER,4.858
2017,TX_FRANKLIN,4.857
2017,OK_CADDO,4.855
2017,GA_DOOLY,4.855
2017,ND_LAMOURE,4.854
2017,TX_JONES,4.853
2017,CA_SANTABARBARA,4.853
2017,NE_RICHARDSON,4.853
2017,TN_KNOX,4.851
2017,RI_NEWPORT,4.851
2017,MT_BEAVERHEAD,4.85
2017,TN_WASHINGTON,4.85
2017,AR_ASHLEY,4.85
2017,MS_GEORGE,4.849
2017,TX_CASS,4.848
2017,NM_CHAVES,4.848
2017,SC_HAMPTON,4.848
2017,WV_MERCER,4.847
2017,ND_PIERCE,4.847
2017,KY_RUSSELL,4.846
2017,TX_LIBERTY,4.845
2017,ME_AROOSTOOK,4.845
2017,NY_ULSTER,4.844
2017,CA_TRINITY,4.842
2017,KS_HARPER,4.842
2017,MS_HANCOCK,4.842
2017,MN_KOOCHICHING,4.842
2017,VA_LEE,4.842
2017,MN_STEVENS,4.841
2017,MO_HOWARD,4.841
2017,WY_WESTON,4.841
2017,ND_BILLINGS,4.841
2017,AL_LAWRENCE,4.839
2017,MI_BERRIEN,4.839
2017,VA_HOPEWELL,4.838
2017,PA_LUZERNE,4.838
2017,PA_DELAWARE,4.838
2017,TX_SHACKELFORD,4.836
2017,VA_STAUNTON,4.836
2017,IN_LAKE,4.834
2017,IA_GREENE,4.834
2017,NY_CHEMUNG,4.834
2017,AL_CHEROKEE,4.833
2017,NJ_CUMBERLAND,4.833
2017,PA_COLUMBIA,4.833
2017,AL_GREENE,4.833
2017,TX_TRAVIS,4.832
2017,KS_OSBORNE,4.831
2017,OK_LEFLORE,4.831
2017,NY_SULLIVAN,4.83
2017,TX_GREGG,4.826
2017,NY_ORANGE,4.825
2017,TN_BRADLEY,4.824
2017,OH_MAHONING,4.824
2017,AL_MARSHALL,4.823
2017,KY_WARREN,4.822
2017,VA_MECKLENBURG,4.822
2017,OK_COTTON,4.822
2017,TX_KIMBLE,4.821
2017,AL_GENEVA,4.821
2017,GA_WEBSTER,4.819
2017,ID_BONNER,4.819
2017,KY_BALLARD,4.818
2017,MS_MONROE,4.817
2017,NE_ARTHUR,4.817
2017,LA_GRANT,4.817
2017,VA_RAPPAHANNOCK,4.813
2017,WV_WEBSTER,4.813
2017,CA_ORANGE,4.812
2017,IA_IDA,4.812
2017,FL_BROWARD,4.811
2017,MI_LAKE,4.81
2017,AR_MILLER,4.81
2017,GA_DAWSON,4.81
2017,MT_SWEETGRASS,4.81
2017,KY_HENRY,4.81
2017,MT_PHILLIPS,4.809
2017,TN_SULLIVAN,4.809
2017,AL_WASHINGTON,4.807
2017,AR_STONE,4.807
2017,CA_SUTTER,4.805
2017,CA_HUMBOLDT,4.804
2017,NC_HOKE,4.804
2017,NC_ANSON,4.804
2017,WA_PENDOREILLE,4.804
2017,OH_FRANKLIN,4.803
2017,TX_NUECES,4.803
2017,IN_HOWARD,4.803
2017,CO_DELTA,4.802
2017,NC_SAMPSON,4.801
2017,IA_CLINTON,4.8
2017,MO_REYNOLDS,4.8
2017,TX_FANNIN,4.8
2017,CA_PLUMAS,4.799
2017,MO_SCOTT,4.798
2017,TX_FRIO,4.798
2017,KY_KNOX,4.797
2017,MS_MARSHALL,4.797
2017,CO_BENT,4.795
2017,SC_PICKENS,4.794
2017,TN_WAYNE,4.793
2017,MN_RAMSEY,4.793
2017,TX_WALLER,4.792
2017,MO_GRUNDY,4.792
2017,TX_LUBBOCK,4.792
2017,TX_NOLAN,4.791
2017,TX_MONTGOMERY,4.791
2017,NJ_SALEM,4.791
2017,PA_CAMBRIA,4.79
2017,SC_YORK,4.789
2017,OK_MUSKOGEE,4.788
2017,NY_ALBANY,4.788
2017,KS_MONTGOMERY,4.787
2017,FL_GILCHRIST,4.785
2017,AZ_PIMA,4.785
2017,VA_WYTHE,4.784
2017,VA_SMYTH,4.783
2017,MS_NESHOBA,4.783
2017,CO_LOGAN,4.783
2017,KY_MUHLENBERG,4.782
2017,GA_ELBERT,4.781
2017,NC_WILSON,4.78
2017,AL_COLBERT,4.779
2017,NC_MOORE,4.779
2017,WV_LINCOLN,4.778
2017,GA_LINCOLN,4.778
2017,OK_MCINTOSH,4.778
2017,GA_CLAY,4.777
2017,NC_ROCKINGHAM,4.776
2017,KS_THOMAS,4.773
2017,VA_WINCHESTER,4.772
2017,TX_CHEROKEE,4.772
2017,CA_SANLUISOBISPO,4.769
2017,MI_GENESEE,4.769
2017,TN_HAMBLEN,4.768
2017,MO_RANDOLPH,4.768
2017,TX_DEAFSMITH,4.767
2017,AL_CHAMBERS,4.767
2017,MS_ISSAQUENA,4.767
2017,NE_JOHNSON,4.766
2017,NC_CALDWELL,4.763
2017,VA_GALAX,4.763
2017,LA_STBERNARD,4.762
2017,GA_COLQUITT,4.761
2017,TN_CARROLL,4.76
2017,NC_PERSON,4.76
2017,IL_LOGAN,4.76
2017,WY_GOSHEN,4.759
2017,TX_TYLER,4.759
2017,MI_HOUGHTON,4.757
2017,OK_HARPER,4.757
2017,TX_ATASCOSA,4.756
2017,NC_WAYNE,4.756
2017,UT_CARBON,4.756
2017,VA_ALBEMARLE,4.756
2017,NC_GUILFORD,4.755
2017,NC_CASWELL,4.753
2017,FL_PINELLAS,4.752
2017,IL_PEORIA,4.751
2017,TN_SMITH,4.75
2017,WV_MARION,4.75
2017,FL_JACKSON,4.75
2017,CA_SANMATEO,4.748
2017,TX_HUTCHINSON,4.748
2017,WA_KING,4.747
2017,GA_HEARD,4.747
2017,OK_OSAGE,4.747
2017,KY_BOYLE,4.747
2017,NY_HAMILTON,4.746
2017,NC_ALAMANCE,4.746
2017,NM_GRANT,4.746
2017,VA_APPOMATTOX,4.745
2017,TN_FRANKLIN,4.745
2017,WA_WHATCOM,4.744
2017,OH_PIKE,4.743
2017,GA_WORTH,4.743
2017,CO_PUEBLO,4.742
2017,NC_MECKLENBURG,4.742
2017,AL_CLEBURNE,4.74
2017,TX_COLORADO,4.74
2017,TX_SANJACINTO,4.74
2017,NM_OTERO,4.739
2017,IL_LAKE,4.739
2017,KY_JESSAMINE,4.738
2017,MI_SCHOOLCRAFT,4.738
2017,GA_JEFFDAVIS,4.738
2017,WV_TAYLOR,4.738
2017,CA_TULARE,4.737
2017,KY_LAUREL,4.737
2017,NE_VALLEY,4.735
2017,PA_LACKAWANNA,4.735
2017,TX_LIMESTONE,4.734
2017,NC_SURRY,4.733
2017,MT_CARTER,4.732
2017,OK_STEPHENS,4.73
2017,TX_ELPASO,4.729
2017,AK_LAKEANDPENINSULABOROUG,4.728
2017,PA_INDIANA,4.728
2017,GA_GRADY,4.728
2017,CA_SANBERNARDINO,4.728
2017,WA_WALLAWALLA,4.726
2017,MD_KENT,4.725
2017,AK_NOMECENSUSARE,4.724
2017,TN_GRUNDY,4.724
2017,NE_THURSTON,4.724
2017,OK_TULSA,4.724
2017,TX_DALLAS,4.723
2017,MO_DENT,4.722
2017,NE_DOUGLAS,4.722
2017,AR_CLAY,4.722
2017,ME_CUMBERLAND,4.721
2017,TX_MEDINA,4.72
2017,SC_UNION,4.719
2017,CA_SHASTA,4.718
2017,IA_WAPELLO,4.717
2017,TN_POLK,4.717
2017,VA_SOUTHAMPTON,4.716
2017,FL_DUVAL,4.716
2017,MS_CHICKASAW,4.715
2017,NV_WASHOE,4.715
2017,MS_HARRISON,4.715
2017,GA_UPSON,4.714
2017,MO_CAPEGIRARDEAU,4.714
2017,CO_LASANIMAS,4.714
2017,OR_UNION,4.714
2017,SD_DEWEY,4.714
2017,IL_EDGAR,4.714
2017,TX_SWISHER,4.713
2017,UT_PIUTE,4.713
2017,FL_MONROE,4.713
2017,AR_MADISON,4.713
2017,TX_BEXAR,4.712
2017,AL_JACKSON,4.712
2017,NC_GASTON,4.712
2017,TX_ORANGE,4.71
2017,NY_ONEIDA,4.71
2017,ME_HANCOCK,4.709
2017,VA_MIDDLESEX,4.709
2017,OK_KIOWA,4.709
2017,TX_RUSK,4.709
2017,TN_CARTER,4.707
2017,OK_SEMINOLE,4.706
2017,NE_BROWN,4.706
2017,ND_CAVALIER,4.706
2017,MD_DORCHESTER,4.705
2017,AR_RANDOLPH,4.705
2017,MI_OAKLAND,4.705
2017,TX_NAVARRO,4.704
2017,TN_MCNAIRY,4.704
2017,MN_STLOUIS,4.704
2017,SC_RICHLAND,4.704
2017,ID_BANNOCK,4.704
2017,MO_BATES,4.703
2017,MO_STLOUIS,4.702
2017,OK_JOHNSTON,4.702
2017,MI_MECOSTA,4.702
2017,KY_TAYLOR,4.7
2017,TN_JEFFERSON,4.7
2017,VA_GREENSVILLE,4.7
2017,TX_JACKSON,4.7
2017,CO_SEDGWICK,4.7
2017,VT_WINDSOR,4.7
2017,SD_EDMUNDS,4.699
2017,IN_FLOYD,4.699
2017,NC_BURKE,4.698
2017,VA_HALIFAX,4.698
2017,AL_MARION,4.696
2017,ID_OWYHEE,4.696
2017,IN_WAYNE,4.695
2017,TX_YOUNG,4.695
2017,KY_EDMONSON,4.695
2017,MO_BUTLER,4.695
2017,MS_PANOLA,4.694
2017,KY_LOGAN,4.693
2017,FL_STJOHNS,4.692
2017,TN_HANCOCK,4.692
2017,TN_OVERTON,4.692
2017,TX_ANDERSON,4.691
2017,OK_WOODWARD,4.689
2017,CO_MOFFAT,4.689
2017,SD_YANKTON,4.689
2017,SC_ANDERSON,4.688
2017,OK_JACKSON,4.688
2017,NY_CLINTON,4.687
2017,MO_MONTGOMERY,4.687
2017,MT_CUSTER,4.687
2017,NC_TYRRELL,4.687
2017,NY_SCHENECTADY,4.686
2017,WV_JACKSON,4.686
2017,MN_COOK,4.686
2017,ME_PENOBSCOT,4.685
2017,TN_MEIGS,4.685
2017,GA_MONROE,4.684
2017,OK_ADAIR,4.684
2017,GA_FANNIN,4.684
2017,TX_SMITH,4.682
2017,TX_GILLESPIE,4.682
2017,NM_MORA,4.682
2017,LA_LIVINGSTON,4.681
2017,WI_EAUCLAIRE,4.681
2017,IL_BROWN,4.681
2017,MO_TEXAS,4.68
2017,NC_MARTIN,4.68
2017,OR_WALLOWA,4.679
2017,MS_BENTON,4.679
2017,NC_ALEXANDER,4.678
2017,FL_INDIANRIVER,4.677
2017,OH_WASHINGTON,4.676
2017,VA_CUMBERLAND,4.676
2017,MT_SHERIDAN,4.675
2017,AL_WINSTON,4.674
2017,TX_COOKE,4.674
2017,KY_HOPKINS,4.674
2017,OH_WOOD,4.674
2017,AR_INDEPENDENCE,4.673
2017,MT_LIBERTY,4.672
2017,IN_MARTIN,4.67
2017,OK_OKLAHOMA,4.667
2017,GA_WHEELER,4.666
2017,MN_MOWER,4.666
2017,TX_BRISCOE,4.666
2017,NY_NIAGARA,4.664
2017,NC_LINCOLN,4.663
2017,TX_EDWARDS,4.662
2017,AL_MORGAN,4.662
2017,AR_FAULKNER,4.662
2017,CO_PROWERS,4.66
2017,NY_CHAUTAUQUA,4.66
2017,IL_KNOX,4.659
2017,SC_COLLETON,4.659
2017,PA_LAWRENCE,4.658
2017,VA_CLARKE,4.657
2017,TX_POTTER,4.657
2017,MT_MISSOULA,4.657
2017,AL_ETOWAH,4.656
2017,MN_WADENA,4.656
2017,AR_JOHNSON,4.656
2017,GA_TURNER,4.655
2017,TX_SHELBY,4.654
2017,TN_DICKSON,4.654
2017,OK_BLAINE,4.652
2017,TX_LEE,4.652
2017,TN_PERRY,4.651
2017,OK_ATOKA,4.651
2017,IA_WRIGHT,4.65
2017,CO_LAKE,4.647
2017,CA_STANISLAUS,4.647
2017,FL_HENDRY,4.647
2017,TX_KINNEY,4.646
2017,SC_SPARTANBURG,4.646
2017,TN_SCOTT,4.645
2017,IL_PERRY,4.645
2017,TX_LIVEOAK,4.644
2017,NC_PERQUIMANS,4.644
2017,NY_STLAWRENCE,4.643
2017,TN_DEKALB,4.642
2017,MS_ITAWAMBA,4.642
2017,AL_LAMAR,4.641
2017,TX_BREWSTER,4.641
2017,VA_PATRICK,4.64
2017,MT_WHEATLAND,4.639
2017,FL_MANATEE,4.639
2017,KY_TRIGG,4.638
2017,WV_BARBOUR,4.636
2017,MD_GARRETT,4.635
2017,CA_MARIPOSA,4.635
2017,TX_KENDALL,4.634
2017,CO_HUERFANO,4.634
2017,AR_POINSETT,4.633
2017,NC_HAYWOOD,4.631
2017,SC_MCCORMICK,4.631
2017,SD_TRIPP,4.63
2017,KS_NEOSHO,4.63
2017,TX_LEON,4.629
2017,TX_MOTLEY,4.628
2017,TN_MORGAN,4.628
2017,ND_EDDY,4.628
2017,LA_STTAMMANY,4.627
2017,MI_DELTA,4.626
2017,CA_MERCED,4.625
2017,KY_CAMPBELL,4.625
2017,TX_RUNNELS,4.624
2017,ND_RAMSEY,4.622
2017,TX_OCHILTREE,4.62
2017,FL_HARDEE,4.619
2017,KS_PRATT,4.618
2017,AZ_GRAHAM,4.618
2017,NC_LENOIR,4.618
2017,MO_SHANNON,4.617
2017,NC_NASH,4.617
2017,ID_BUTTE,4.617
2017,SC_ABBEVILLE,4.614
2017,CA_SISKIYOU,4.614
2017,CA_AMADOR,4.613
2017,CO_BACA,4.613
2017,LA_BOSSIER,4.612
2017,WV_BROOKE,4.612
2017,OK_MAJOR,4.611
2017,PA_ERIE,4.611
2017,AK_KENAIPENINSULABOROUG,4.611
2017,AL_COVINGTON,4.61
2017,TX_COKE,4.61
2017,WV_LEWIS,4.609
2017,MI_SAGINAW,4.608
2017,MA_BARNSTABLE,4.608
2017,NC_BUNCOMBE,4.607
2017,NM_CIBOLA,4.607
2017,KY_SIMPSON,4.606
2017,IA_PAGE,4.606
2017,KY_HART,4.605
2017,AL_CULLMAN,4.605
2017,TX_GRAYSON,4.605
2017,GA_CHATTOOGA,4.605
2017,OH_MORGAN,4.604
2017,TX_LASALLE,4.604
2017,TX_HARDIN,4.603
2017,GA_HARRIS,4.602
2017,SD_MCPHERSON,4.601
2017,OK_WASHINGTON,4.601
2017,MI_CHIPPEWA,4.601
2017,MO_DEKALB,4.6
2017,TX_CALHOUN,4.598
2017,GA_MARION,4.597
2017,MO_CEDAR,4.597
2017,AR_HOWARD,4.596
2017,AR_HEMPSTEAD,4.595
2017,AR_HOTSPRING,4.595
2017,TX_VANZANDT,4.595
2017,GA_CARROLL,4.594
2017,MD_WICOMICO,4.593
2017,LA_STJOHNTHEBAPTIST,4.593
2017,CA_RIVERSIDE,4.593
2017,NY_DUTCHESS,4.592
2017,KS_WYANDOTTE,4.592
2017,GA_POLK,4.591
2017,WY_UINTA,4.59
2017,OR_BAKER,4.588
2017,MN_BENTON,4.586
2017,CA_INYO,4.586
2017,MS_TUNICA,4.585
2017,MO_STCLAIR,4.585
2017,OH_ALLEN,4.585
2017,AR_GREENE,4.584
2017,KY_OHIO,4.584
2017,AR_NEVADA,4.583
2017,IL_GALLATIN,4.583
2017,MT_CARBON,4.583
2017,VA_CRAIG,4.581
2017,TX_YOAKUM,4.581
2017,AR_LAWRENCE,4.58
2017,OH_MUSKINGUM,4.578
2017,NC_ASHE,4.577
2017,AR_NEWTON,4.577
2017,ME_ANDROSCOGGIN,4.577
2017,TX_HILL,4.577
2017,IA_CALHOUN,4.575
2017,NJ_OCEAN,4.574
2017,KS_DECATUR,4.573
2017,MT_CHOUTEAU,4.573
2017,ND_TRAILL,4.572
2017,AZ_MARICOPA,4.572
2017,VA_COVINGTON,4.571
2017,TX_TAYLOR,4.569
2017,WV_JEFFERSON,4.569
2017,OK_LINCOLN,4.569
2017,KY_DAVIESS,4.567
2017,TN_DYER,4.566
2017,AR_YELL,4.566
2017,OH_GUERNSEY,4.565
2017,IA_WEBSTER,4.565
2017,MO_OZARK,4.565
2017,KY_WEBSTER,4.564
2017,MT_GARFIELD,4.564
2017,OR_JACKSON,4.564
2017,TN_COFFEE,4.564
2017,ME_SOMERSET,4.564
2017,AR_SCOTT,4.563
2017,IL_WINNEBAGO,4.562
2017,TN_STEWART,4.56
2017,TN_WARREN,4.559
2017,MO_MISSISSIPPI,4.559
2017,TN_DAVIDSON,4.559
2017,ND_LOGAN,4.559
2017,NC_JONES,4.558
2017,AR_POPE,4.558
2017,NH_STRAFFORD,4.558
2017,WA_OKANOGAN,4.558
2017,SD_BUTTE,4.558
2017,WV_RANDOLPH,4.554
2017,KS_RUSSELL,4.553
2017,OH_CLARK,4.552
2017,MO_BARTON,4.552
2017,OH_HIGHLAND,4.552
2017,NV_LINCOLN,4.551
2017,IL_LASALLE,4.551
2017,NC_YANCEY,4.55
2017,WY_PLATTE,4.55
2017,IL_MARION,4.547
2017,GA_WALKER,4.547
2017,FL_BAKER,4.545
2017,TN_FENTRESS,4.545
2017,TN_MONROE,4.543
2017,CO_MESA,4.542
2017,PA_WASHINGTON,4.541
2017,MT_TOOLE,4.541
2017,PA_CLARION,4.541
2017,WI_KENOSHA,4.54
2017,NE_SIOUX,4.54
2017,TX_MORRIS,4.54
2017,OK_HARMON,4.539
2017,ND_SHERIDAN,4.538
2017,TX_KERR,4.538
2017,NV_CHURCHILL,4.538
2017,TX_HOWARD,4.537
2017,AR_LITTLERIVER,4.537
2017,OK_JEFFERSON,4.536
2017,KY_PENDLETON,4.535
2017,OR_POLK,4.534
2017,KY_CARROLL,4.533
2017,IL_WABASH,4.532
2017,CA_NAPA,4.532
2017,ID_CUSTER,4.531
2017,MA_DUKES,4.53
2017,NM_LEA,4.53
2017,MN_BIGSTONE,4.529
2017,IA_CARROLL,4.529
2017,FL_GULF,4.529
2017,CA_PLACER,4.527
2017,MO_CHARITON,4.527
2017,NY_GREENE,4.527
2017,SD_LAKE,4.527
2017,IA_APPANOOSE,4.526
2017,AL_DEKALB,4.525
2017,AL_BALDWIN,4.525
2017,WA_SPOKANE,4.525
2017,CO_LARIMER,4.525
2017,GA_COBB,4.525
2017,MT_HILL,4.525
2017,FL_ORANGE,4.525
2017,TX_COMANCHE,4.524
2017,ID_GEM,4.524
2017,OK_LOGAN,4.524
2017,OR_WHEELER,4.524
2017,NV_CARSONCITY,4.524
2017,PA_WESTMORELAND,4.522
2017,VT_ORLEANS,4.522
2017,NE_DAKOTA,4.521
2017,IA_POCAHONTAS,4.521
2017,VA_ROANOKE,4.52
2017,NC_BRUNSWICK,4.52
2017,MS_PERRY,4.52
2017,SD_HAAKON,4.519
2017,MI_MIDLAND,4.519
2017,TX_AUSTIN,4.519
2017,TN_JACKSON,4.518
2017,MO_MERCER,4.518
2017,IL_MADISON,4.517
2017,WA_GRAYSHARBOR,4.516
2017,CO_PHILLIPS,4.514
2017,OR_KLAMATH,4.514
2017,OH_ASHTABULA,4.513
2017,MN_BLUEEARTH,4.513
2017,TX_LAVACA,4.512
2017,OH_BELMONT,4.512
2017,OH_BUTLER,4.512
2017,OK_POTTAWATOMIE,4.512
2017,TX_FAYETTE,4.511
2017,TX_BEE,4.51
2017,TX_SABINE,4.51
2017,FL_COLLIER,4.51
2017,GA_TALIAFERRO,4.509
2017,VA_FRANKLIN,4.509
2017,MS_ALCORN,4.509
2017,IL_CRAWFORD,4.509
2017,WV_UPSHUR,4.507
2017,ID_PAYETTE,4.507
2017,OK_COMANCHE,4.506
2017,KS_COFFEY,4.505
2017,MO_STFRANCOIS,4.504
2017,TN_HICKMAN,4.502
2017,WA_COWLITZ,4.502
2017,IL_WHITE,4.502
2017,VA_ISLEOFWIGHT,4.502
2017,WV_WOOD,4.501
2017,OK_CIMARRON,4.501
2017,ID_SHOSHONE,4.501
2017,IN_STJOSEPH,4.501
2017,OK_MARSHALL,4.5
2017,MN_WINONA,4.499
2017,VA_BUCKINGHAM,4.499
2017,SC_OCONEE,4.499
2017,TX_TARRANT,4.498
2017,WV_GREENBRIER,4.498
2017,GA_JACKSON,4.497
2017,IL_RICHLAND,4.496
2017,MO_KNOX,4.496
2017,MI_GOGEBIC,4.495
2017,OK_OTTAWA,4.494
2017,TX_VICTORIA,4.494
2017,MN_LYON,4.493
2017,IL_MONTGOMERY,4.493
2017,MA_PLYMOUTH,4.492
2017,MO_WRIGHT,4.492
2017,MT_RAVALLI,4.492
2017,MS_SHARKEY,4.492
2017,NY_TIOGA,4.491
2017,TX_MCCULLOCH,4.49
2017,NE_LANCASTER,4.49
2017,IL_BOND,4.49
2017,VA_CHARLESCITY,4.489
2017,LA_STCHARLES,4.489
2017,MI_JACKSON,4.489
2017,PA_CLINTON,4.488
2017,OR_JOSEPHINE,4.487
2017,TN_HENDERSON,4.487
2017,NV_LINCOLN,4.487
2017,KS_ALLEN,4.486
2017,PA_BEAVER,4.486
2017,WA_MASON,4.486
2017,NE_BURT,4.485
2017,MS_PONTOTOC,4.485
2017,WA_BENTON,4.484
2017,IL_WILLIAMSON,4.484
2017,KS_SEDGWICK,4.483
2017,OH_LORAIN,4.483
2017,GA_GILMER,4.483
2017,PA_CHESTER,4.483
2017,FL_UNION,4.482
2017,MN_CLEARWATER,4.482
2017,WV_KANAWHA,4.481
2017,KY_WASHINGTON,4.481
2017,NC_ALLEGHANY,4.481
2017,TX_BLANCO,4.481
2017,VA_BATH,4.48
2017,NC_LEE,4.48
2017,TX_WICHITA,4.48
2017,OK_CREEK,4.479
2017,OK_GRADY,4.478
2017,SD_MARSHALL,4.478
2017,CA_SONOMA,4.478
2017,OH_STARK,4.478
2017,FL_SUWANNEE,4.478
2017,NJ_CAPEMAY,4.477
2017,MI_MUSKEGON,4.477
2017,SD_BONHOMME,4.476
2017,KY_GRAYSON,4.475
2017,NY_STEUBEN,4.475
2017,PA_MONTGOMERY,4.475
2017,TX_ECTOR,4.475
2017,FL_STLUCIE,4.475
2017,KY_LYON,4.474
2017,AK_BETHELCENSUSARE,4.474
2017,DE_NEWCASTLE,4.473
2017,NC_ROWAN,4.472
2017,KS_SEDGWICK,4.472
2017,AL_CLAY,4.471
2017,TX_SOMERVELL,4.471
2017,NM_SIERRA,4.469
2017,VA_LUNENBURG,4.469
2017,CA_MADERA,4.469
2017,NE_KEITH,4.467
2017,NH_COOS,4.467
2017,WA_PACIFIC,4.467
2017,MN_BELTRAMI,4.466
2017,OK_KAY,4.465
2017,WY_FREMONT,4.465
2017,NC_CARTERET,4.464
2017,OK_PONTOTOC,4.464
2017,MO_DADE,4.463
2017,TX_HOPKINS,4.463
2017,NC_IREDELL,4.462
2017,MO_SCOTLAND,4.462
2017,AR_CLEBURNE,4.462
2017,AR_PRAIRIE,4.461
2017,MD_WASHINGTON,4.461
2017,SD_CAMPBELL,4.458
2017,MO_BENTON,4.457
2017,CA_MODOC,4.457
2017,KS_SEDGWICK,4.456
2017,OK_BECKHAM,4.454
2017,NY_LIVINGSTON,4.453
2017,TX_BROWN,4.452
2017,NC_STANLY,4.452
2017,IL_FRANKLIN,4.451
2017,KS_ELLIS,4.451
2017,NC_AVERY,4.451
2017,KY_GRANT,4.451
2017,ME_KENNEBEC,4.45
2017,CO_CUSTER,4.45
2017,AL_CHILTON,4.449
2017,NC_FRANKLIN,4.449
2017,OH_HOCKING,4.449
2017,IN_VANDERBURGH,4.449
2017,NY_NASSAU,4.448
2017,FL_CALHOUN,4.448
2017,OH_VINTON,4.448
2017,GA_PICKENS,4.448
2017,KY_LIVINGSTON,4.448
2017,VA_MADISON,4.448
2017,NC_MACON,4.447
2017,TX_SUTTON,4.446
2017,NC_GRAHAM,4.446
2017,PA_LEHIGH,4.445
2017,MN_WILKIN,4.444
2017,IL_MASON,4.443
2017,IL_MASSAC,4.443
2017,VT_LAMOILLE,4.443
2017,NJ_MIDDLESEX,4.442
2017,WV_PLEASANTS,4.442
2017,MI_VANBUREN,4.44
2017,MI_GRATIOT,4.439
2017,VA_CHARLOTTE,4.439
2017,WA_ASOTIN,4.439
2017,MI_KEWEENAW,4.439
2017,TN_HAWKINS,4.438
2017,MT_YELLOWSTONE,4.438
2017,UT_IRON,4.438
2017,MI_DICKINSON,4.437
2017,IN_FAYETTE,4.435
2017,PA_BERKS,4.434
2017,WI_BUFFALO,4.434
2017,LA_ASCENSION,4.434
2017,ID_LEMHI,4.433
2017,PA_BUTLER,4.433
2017,WA_JEFFERSON,4.432
2017,KY_CLARK,4.432
2017,GA_NEWTON,4.432
2017,IL_KANKAKEE,4.432
2017,TX_TOMGREEN,4.432
2017,GA_HOUSTON,4.431
2017,WV_MORGAN,4.431
2017,MA_FRANKLIN,4.431
2017,KY_ROBERTSON,4.43
2017,VA_PULASKI,4.43
2017,WA_SANJUAN,4.43
2017,NM_EDDY,4.428
2017,OH_PORTAGE,4.428
2017,AL_FRANKLIN,4.427
2017,KS_LYON,4.426
2017,OH_ROSS,4.425
2017,CT_NEWLONDON,4.425
2017,MS_JACKSON,4.424
2017,IL_MORGAN,4.423
2017,MS_NEWTON,4.423
2017,OR_COOS,4.421
2017,NY_CORTLAND,4.421
2017,ND_MCHENRY,4.421
2017,OK_MAYES,4.42
2017,SC_SUMTER,4.419
2017,ME_WASHINGTON,4.418
2017,NE_THAYER,4.418
2017,CA_TEHAMA,4.416
2017,CA_KINGS,4.415
2017,TX_SANPATRICIO,4.415
2017,WV_RITCHIE,4.415
2017,NH_GRAFTON,4.415
2017,MO_CRAWFORD,4.414
2017,PA_BLAIR,4.414
2017,TX_WILSON,4.414
2017,IL_MENARD,4.413
2017,VA_GOOCHLAND,4.413
2017,NC_MCDOWELL,4.412
2017,TN_HUMPHREYS,4.412
2017,OH_FAIRFIELD,4.411
2017,NC_RUTHERFORD,4.411
2017,GA_JONES,4.41
2017,NC_CHEROKEE,4.41
2017,NE_NANCE,4.408
2017,KS_ATCHISON,4.408
2017,AZ_GILA,4.407
2017,ME_WALDO,4.406
2017,SD_BROOKINGS,4.406
2017,CO_ARCHULETA,4.406
2017,IA_MONONA,4.405
2017,TN_MACON,4.404
2017,RI_KENT,4.404
2017,CA_LASSEN,4.404
2017,CO_PITKIN,4.404
2017,SD_BEADLE,4.403
2017,MO_IRON,4.403
2017,MN_PIPESTONE,4.403
2017,OR_CURRY,4.402
2017,TX_HASKELL,4.401
2017,OH_PERRY,4.401
2017,VA_PORTSMOUTH,4.401
2017,MS_TATE,4.4
2017,VT_RUTLAND,4.4
2017,KS_SHAWNEE,4.398
2017,MI_ALPENA,4.398
2017,AR_LOGAN,4.397
2017,SD_LAWRENCE,4.396
2017,WV_MASON,4.396
2017,MN_CLAY,4.395
2017,CO_SANJUAN,4.394
2017,VA_GRAYSON,4.393
2017,NY_RENSSELAER,4.393
2017,KY_BRECKINRIDGE,4.393
2017,KS_SHAWNEE,4.392
2017,MI_CALHOUN,4.392
2017,VA_WESTMORELAND,4.39
2017,TN_UNICOI,4.389
2017,TX_HOCKLEY,4.389
2017,TN_TIPTON,4.388
2017,KY_KENTON,4.388
2017,AK_NORTHWESTARCTICBOROUG,4.388
2017,CA_SOLANO,4.388
2017,NE_BANNER,4.386
2017,IA_MAHASKA,4.386
2017,CO_CROWLEY,4.386
2017,PA_MONTOUR,4.386
2017,MO_BUCHANAN,4.385
2017,KS_CHASE,4.385
2017,VA_HAMPTON,4.383
2017,NY_HERKIMER,4.382
2017,WA_SKAGIT,4.382
2017,CO_MONTROSE,4.382
2017,GA_QUITMAN,4.382
2017,IL_OGLE,4.381
2017,TX_RAINS,4.381
2017,TX_BRAZORIA,4.38
2017,MS_SCOTT,4.38
2017,GA_BRANTLEY,4.379
2017,TN_GIBSON,4.379
2017,GA_TELFAIR,4.378
2017,NY_SENECA,4.378
2017,UT_SEVIER,4.378
2017,KY_CLINTON,4.377
2017,WI_PEPIN,4.377
