YEAR,STATE_COUNTY,POVERTY_RATE
2016,CA_MERCED,0.24222990211996104
2016,TX_COLLIN,0.07100550808078518
2016,OR_WASHINGTON,0.11070796000565924
2016,SC_RICHLAND,0.16595683926113297
2016,AZ_PINAL,0.16472790264883969
2016,CO_ADAMS,0.12895207104203546
2016,DE_NEWCASTLE,0.11361759683753116
2016,IL_LAKE,0.08851496965797187
2016,NY_RICHMOND,0.12940950100483176
2016,MS_HINDS,0.255269835899171
2016,FL_MARION,0.18217597910595745
2016,FL_OSCEOLA,0.19478340155586163
2016,SC_CHARLESTON,0.16291761489241086
2016,MI_INGHAM,0.2222785951857489
2016,TX_NUECES,0.16965964715846288
2016,PA_DELAWARE,0.10850137065251926
2016,NJ_UNION,0.10754689908648415
2016,FL_ALACHUA,0.24213307013469576
2016,FL_LEON,0.21333078966291474
2016,NM_DONAANA,0.2761333850849829
2016,CA_SANMATEO,0.07678068689933704
2016,PA_BERKS,0.14296686991109614
2016,IL_KANE,0.11018360088436029
2016,TX_MONTGOMERY,0.11038390684876138
2016,KY_FAYETTE,0.18931600854611988
2016,PA_LANCASTER,0.10785860863030723
2016,IA_POLK,0.12431039843645894
2016,LA_CADDO,0.22428434461032734
2016,TX_FORTBEND,0.0818792876650917
2016,NC_CUMBERLAND,0.17561792965744408
2016,CA_SONOMA,0.11220269188707027
2016,TX_LUBBOCK,0.1946831582634292
2016,IN_ALLEN,0.1518445726248274
2016,OR_MARION,0.17152287192290597
2016,CA_SOLANO,0.12721883598287986
2016,FL_SEMINOLE,0.12070036944214918
2016,TX_BRAZOS,0.2698096287376054
2016,VA_RICHMOND,0.2544851368457811
2016,PA_MONTGOMERY,0.06573658313192986
2016,SC_HORRY,0.17610799211854572
2016,IL_WILL,0.07693138843868179
2016,FL_STLUCIE,0.1789170943409224
2016,OH_STARK,0.1411128788023998
2016,MI_WASHTENAW,0.15172129214807828
2016,MO_GREENE,0.18689727501617012
2016,ID_ADA,0.12227167228961788
2016,TN_HAMILTON,0.1483696655521335
2016,TR_CAGUASMUNICIPALITY,0.37155058165218674
2016,FL_MANATEE,0.14341048653755314
2016,WA_YAKIMA,0.2054992942257821
2016,OH_BUTLER,0.13585162328505782
2016,TR_CAROLINAMUNICIPALITY,0.29898865663644614
2016,NC_DURHAM,0.17356078726409402
2016,SC_SPARTANBURG,0.17037971675031807
2016,GA_CHATHAM,0.17986877544744906
2016,GA_RICHMOND,0.2519417097436164
2016,PA_LUZERNE,0.156907833666101
2016,TX_JEFFERSON,0.20009124049050211
2016,NJ_MONMOUTH,0.07617695308286607
2016,TX_BELL,0.14689668489703372
2016,AL_MONTGOMERY,0.21311668753288698
2016,TX_MCLENNAN,0.19945991445797032
2016,CA_BUTTE,0.2126726454525062
2016,NY_ORANGE,0.12647787687907336
2016,VA_NORFOLK,0.21038786386373654
2016,NY_ROCKLAND,0.1450953871317805
2016,IL_STCLAIR,0.17616213693977617
2016,WA_CLARK,0.10240548751840135
2016,PA_LEHIGH,0.13037057389154103
2016,FL_COLLIER,0.1316388786543388
2016,MA_NORFOLK,0.06737288513110183
2016,AL_MADISON,0.13270371325425476
2016,PA_YORK,0.104645525547259
2016,CO_JEFFERSON,0.08120180638493757
2016,PA_ERIE,0.16666104281252694
2016,IL_WINNEBAGO,0.1552733996654046
2016,TR_ARECIBOMUNICIPALITY,0.4892523364485981
2016,IN_STJOSEPH,0.17162616238180822
2016,MI_KALAMAZOO,0.17484760859639709
2016,FL_SARASOTA,0.11032909327283387
2016,FL_ESCAMBIA,0.14719761569666362
2016,FL_LAKE,0.13502645232681618
2016,TX_GALVESTON,0.13627001916642303
2016,CO_LARIMER,0.13169463543610407
2016,NJ_ATLANTIC,0.15454938469450882
2016,NC_PITT,0.24549609632040406
2016,TR_MAYAGÜEZMUNICIPALITY,0.5134668636922427
2016,IL_CHAMPAIGN,0.2161771811516565
2016,OH_LORAIN,0.13974445602681074
2016,NE_LANCASTER,0.1425005633461025
2016,GA_BIBB,0.2779488289946474
2016,OH_MAHONING,0.1808776484975232
2016,CO_BOULDER,0.13431954809116
2016,CA_IMPERIAL,0.24098075220318638
2016,MS_HARRISON,0.21015687372339212
2016,AZ_YUMA,0.20476342792154711
2016,NC_ROBESON,0.3076717598033978
2016,AR_WASHINGTON,0.18979663972476848
2016,GA_MUSCOGEE,0.20913686477670146
2016,NJ_MERCER,0.11206211148490927
2016,MA_PLYMOUTH,0.07995429106737625
2016,GA_CLARKE,0.3519793074437712
2016,CA_SANTACRUZ,0.15081675904165914
2016,CA_YOLO,0.1930019549275089
2016,LA_LAFAYETTE,0.16524883491216696
2016,AZ_MOHAVE,0.19323740493448066
2016,NY_ALBANY,0.12923933362091986
2016,OR_JACKSON,0.18026333454803506
2016,SC_LEXINGTON,0.13653501159517525
2016,ID_CANYON,0.18733674589765315
2016,CA_SANLUISOBISPO,0.1416028892956771
2016,NC_NEWHANOVER,0.17696548965832476
2016,NY_ONEIDA,0.1667338938113259
2016,PA_BUCKS,0.05929154413728254
2016,IN_TIPPECANOE,0.21755943514270393
2016,TX_SMITH,0.1697744346903248
2016,KS_WYANDOTTE,0.2274084345175636
2016,PA_WESTMORELAND,0.10345572476991206
2016,OR_CLACKAMAS,0.09227314484025723
2016,NC_BUNCOMBE,0.14765469573599688
2016,PA_DAUPHIN,0.13440860215053763
2016,VA_VIRGINIABEACH,0.08197933401489703
2016,PA_CHESTER,0.0718624393936663
2016,NC_GASTON,0.17161285994278294
2016,TN_RUTHERFORD,0.12555424101892582
2016,HI_HAWAII,0.18729004093055432
2016,LA_OUACHITA,0.2405668016194332
2016,OH_TRUMBULL,0.17479280221010976
2016,TX_WILLIAMSON,0.07220041822470823
2016,AL_TUSCALOOSA,0.1795929850886242
2016,IL_MADISON,0.13192966308078774
2016,TX_BRAZORIA,0.10475636986510874
2016,NH_HILLSBOROUGH,0.08634554361041463
2016,KS_JOHNSON,0.06036555866701038
2016,AL_LEE,0.2301159187421095
2016,CO_WELD,0.12556282012987732
2016,VA_HENRICO,0.10602616637248048
2016,MI_SAGINAW,0.17886536008595275
2016,GA_HALL,0.17715803452855244
2016,LA_CALCASIEU,0.17188266964281101
2016,MD_ANNEARUNDEL,0.06106004569194205
2016,WA_WHATCOM,0.15991085859822696
2016,NY_BROOME,0.17424558030230197
2016,OK_CLEVELAND,0.12540749835461112
2016,MI_MUSKEGON,0.1958328541075201
2016,IN_MONROE,0.24967275447235554
2016,CA_MADERA,0.22060433318875602
2016,CA_PLACER,0.08696031067368915
2016,CO_PUEBLO,0.2022053930732913
2016,WA_THURSTON,0.12041743185680212
2016,AZ_NAVAJO,0.2990368314881285
2016,AZ_YAVAPAI,0.14677907680842145
2016,MO_BOONE,0.19256570652107383
2016,PA_LACKAWANNA,0.15275479067496645
2016,ME_CUMBERLAND,0.11120182246639025
2016,CA_SHASTA,0.17536154683108168
2016,SC_ANDERSON,0.162649460100079
2016,VA_PRINCEWILLIAM,0.07044516304236204
2016,TR_TOABAJAMUNICIPALITY,0.36921509886159376
2016,SC_YORK,0.12522481455389334
2016,IL_PEORIA,0.165282469840675
2016,MN_STLOUIS,0.15529080314584082
2016,WV_KANAWHA,0.15990785389795195
2016,IN_VANDERBURGH,0.16979859634684408
2016,IL_SANGAMON,0.1521233021035158
2016,UT_WEBER,0.12351641705794898
2016,IN_ELKHART,0.1486358646437768
2016,MN_DAKOTA,0.07161349999510586
2016,WI_BROWN,0.11667996295746924
2016,TX_HAYS,0.16195515554158998
2016,CA_KINGS,0.2159573826818168
2016,NY_NIAGARA,0.13619868017686776
2016,NJ_BURLINGTON,0.06492276154581918
2016,SC_AIKEN,0.17393418906023947
2016,TN_MONTGOMERY,0.15190091360070593
2016,AZ_COCONINO,0.22163611207194742
2016,NC_ALAMANCE,0.1847329146850942
2016,NM_MCKINLEY,0.38096077686757446
2016,VA_NEWPORTNEWS,0.16092699884125145
2016,AR_SEBASTIAN,0.2218109430462729
2016,CA_HUMBOLDT,0.20961589504417397
2016,AR_BENTON,0.11379851362510322
2016,TR_AGUADILLAMUNICIPALITY,0.496753892616236
2016,LA_TANGIPAHOA,0.22262397950497378
2016,GA_LOWNDES,0.24977922633624966
2016,FL_BAY,0.15576364774861956
2016,FL_HERNANDO,0.15631471170217662
2016,PA_CENTRE,0.1914701695536356
2016,LA_STTAMMANY,0.11123290595658904
2016,GA_DOUGHERTY,0.30505370265686826
2016,MI_BERRIEN,0.1788685303366016
2016,WA_KITSAP,0.10919262183445881
2016,DE_SUSSEX,0.12886932991800318
2016,SC_FLORENCE,0.19624895454780955
2016,MI_OTTAWA,0.09934236411668822
2016,NC_WAYNE,0.21813283238994488
2016,NJ_CUMBERLAND,0.18498209489704565
2016,GA_HOUSTON,0.17952988199467074
2016,PA_NORTHAMPTON,0.09110941488130804
2016,NC_JOHNSTON,0.1458664149686303
2016,NC_DAVIDSON,0.16244261756816197
2016,WA_KITSAP,0.10439573620784787
2016,TN_SULLIVAN,0.1684921823829627
2016,LA_RAPIDES,0.20117524523139585
2016,WA_BENTON,0.13892957928523728
2016,SC_BERKELEY,0.1318827526916936
2016,AZ_APACHE,0.3620227445889889
2016,GA_HENRY,0.12080192477011521
2016,CT_NEWLONDON,0.09864599761510943
2016,NY_DUTCHESS,0.09153345937893892
2016,AL_BALDWIN,0.1299379576891782
2016,TR_VEGABAJAMUNICIPALITY,0.4601402888724597
2016,KS_SHAWNEE,0.14470607834464058
2016,TX_POTTER,0.21926525637677374
2016,TR_GUAYNABOMUNICIPALITY,0.2722187829222465
2016,TR_CABOROJOMUNICIPALITY,0.5011701638229352
2016,MI_JACKSON,0.16741013208493563
2016,TR_HUMACAOMUNICIPALITY,0.45310200744845125
2016,NM_SANJUAN,0.2058073912251957
2016,MN_ANOKA,0.07358215845733158
2016,WI_KENOSHA,0.1515289038256326
2016,NY_CHAUTAUQUA,0.1939811025374095
2016,FL_CITRUS,0.17723256101014354
2016,PA_FAYETTE,0.18634479582437827
2016,NC_CATAWBA,0.15883373147027063
2016,VA_CHESTERFIELD,0.0738552256517537
2016,NC_ROWAN,0.17957586712189172
2016,MO_JEFFERSON,0.10948998004645222
2016,IN_DELAWARE,0.2197686453019243
2016,AK_ANCHORAGE,0.0818927729987398
2016,IA_JOHNSON,0.17881260235864224
2016,TR_ISABELAMUNICIPALITY,0.5483745153371418
2016,NC_ONSLOW,0.13869375907111756
2016,ME_PENOBSCOT,0.16268495473566175
2016,OH_CLARK,0.17909324260239223
2016,NC_RANDOLPH,0.16859578031523445
2016,WI_RACINE,0.12495856811402055
2016,IL_MCHENRY,0.07755615960443178
2016,AK_ANCHORAGE,0.08098363686789313
2016,CO_MESA,0.16332299016592836
2016,OR_DESCHUTES,0.13914119102314895
2016,UT_DAVIS,0.07176232737400823
2016,IL_MCLEAN,0.1418184892420848
2016,TX_STARR,0.3764209106672661
2016,OH_PORTAGE,0.15032979231474192
2016,NJ_GLOUCESTER,0.0810148012164238
2016,TR_JUANADÍAZMUNICIPALITY,0.4817912058268141
2016,WI_ROCK,0.147481100311289
2016,LA_STLANDRY,0.2794994836907004
2016,GA_CHEROKEE,0.10016584183327426
2016,FL_OKALOOSA,0.12005302723432461
2016,MO_STCHARLES,0.06115710916134301
2016,TR_TOAALTAMUNICIPALITY,0.3058208031847648
2016,TX_TAYLOR,0.17541835415101792
2016,NM_SANTAFE,0.15554357666604468
2016,NJ_MORRIS,0.04581700505183274
2016,NY_ULSTER,0.13018375135366778
2016,NC_HARNETT,0.1825296211419377
2016,LA_TERREBONNE,0.20203319688722954
2016,TR_SANSEBASTIÁNMUNICIPALITY,0.5648290652201338
2016,MI_STCLAIR,0.14129761829553353
2016,NC_CABARRUS,0.11712179638519452
2016,MI_CALHOUN,0.17004150709748436
2016,TR_GUAYAMAMUNICIPALITY,0.5387641131479908
2016,AZ_COCHISE,0.18926389789441353
2016,UT_WASHINGTON,0.14779649708090076
2016,AL_CALHOUN,0.19642381755257787
2016,NC_IREDELL,0.1333092202429394
2016,DE_KENT,0.13171971759716633
2016,KY_WARREN,0.1920685318252579
2016,TR_AGUADAMUNICIPALITY,0.545168460750768
2016,MS_JACKSON,0.1563453959154425
2016,KY_KENTON,0.13566988756914156
2016,TX_GREGG,0.18241421466012425
2016,TX_WICHITA,0.18511530219334568
2016,VA_ROANOKE,0.22225650519387022
2016,TR_MOCAMUNICIPALITY,0.5655851832391962
2016,VA_CHESAPEAKE,0.0948383125882827
2016,VA_CHESAPEAKECITY,0.0948383125882827
2016,IL_ROCKISLAND,0.1509715149417656
2016,WV_MONONGALIA,0.22229278144454392
2016,SC_PICKENS,0.18715078875473692
2016,VA_MONTGOMERY,0.2404870796781552
2016,GA_CARROLL,0.19263933276880912
2016,SC_BEAUFORT,0.12433460523836443
2016,NY_OSWEGO,0.18305008284968205
2016,SC_SUMTER,0.20027193549613967
2016,TR_TRUJILLOALTOMUNICIPALITY,0.29897889527276866
2016,OH_CLERMONT,0.10533137084499189
2016,GA_BULLOCH,0.31549423207419136
2016,MO_CLAY,0.09071425466243534
2016,OH_LICKING,0.1256565363856993
2016,TN_WASHINGTON,0.17117709961339145
2016,GA_DOUGLAS,0.15208333333333332
2016,NC_UNION,0.09673047997354953
2016,KS_DOUGLAS,0.19222112683915848
2016,IN_MADISON,0.16753748019339373
2016,VA_HAMPTON,0.15618885838654392
2016,OR_LINN,0.17330872064599875
2016,SD_MINNEHAHA,0.1157913129741734
2016,FL_CHARLOTTE,0.1237242128121607
2016,PA_WASHINGTON,0.10075005167678876
2016,CA_MARIN,0.08077834847886212
2016,TR_CANÓVANASMUNICIPALITY,0.43526728621365846
2016,IA_SCOTT,0.1216123631987513
2016,MO_JASPER,0.17796181234292097
2016,SC_ORANGEBURG,0.23399550872344102
2016,MA_HAMPSHIRE,0.14697902573489513
2016,FL_INDIANRIVER,0.1412263921254913
2016,PA_CAMBRIA,0.1559466486162177
2016,WV_CABELL,0.2184452403555709
2016,FL_CLAY,0.10191669645509331
2016,TR_YAUCOMUNICIPALITY,0.5167439596197699
2016,WI_WAUKESHA,0.05168216251678575
2016,GA_WHITFIELD,0.1962516576956081
2016,PA_MONROE,0.12193432763281796
2016,IN_VIGO,0.20306012920995606
2016,MN_STEARNS,0.1365173490370755
2016,OH_GREENE,0.12842505477509988
2016,IA_LINN,0.09367443523423313
2016,MS_FORREST,0.2732323093424273
2016,NC_CLEVELAND,0.20848156660265088
2016,PA_CUMBERLAND,0.08610574313321029
2016,TR_CAYEYMUNICIPALITY,0.43089095137696437
2016,TR_COROZALMUNICIPALITY,0.5609486255709057
2016,NM_SANDOVAL,0.14403087991710872
2016,TR_COAMOMUNICIPALITY,0.4926942578115243
2016,OR_DOUGLAS,0.18609725685785536
2016,AR_GARLAND,0.2063266935619432
2016,IL_MACON,0.18733355605402569
2016,IA_BLACKHAWK,0.1541903922987385
2016,WI_WINNEBAGO,0.12165681503166818
2016,TR_JUNCOSMUNICIPALITY,0.4903720790291846
2016,VA_ARLINGTON,0.0874628256118098
2016,LA_LIVINGSTON,0.14481630224602113
2016,AL_HOUSTON,0.18880676845278616
2016,TR_RÍOGRANDEMUNICIPALITY,0.37577236717221607
2016,FL_STJOHNS,0.08984824310786242
2016,FL_SANTAROSA,0.12290897068267219
2016,OK_COMANCHE,0.1678804806529362
2016,OH_LAKE,0.08505791864409779
2016,AL_MORGAN,0.16309100498494308
2016,TR_YAUCOMUNICIPALITY,0.5026493888043649
2016,AL_MARSHALL,0.20512325830653805
2016,TR_MANATÍMUNICIPALITY,0.4626309549732646
2016,FL_PUTNAM,0.2699649836213713
2016,NY_STLAWRENCE,0.19202050148233757
2016,ND_CASS,0.11775846221229712
2016,NY_RENSSELAER,0.1236653303753292
2016,IA_STORY,0.22345719584047322
2016,MD_HARFORD,0.07682485291265274
2016,OK_PAYNE,0.263771304444692
2016,FL_HIGHLANDS,0.193814834956238
2016,TX_GRAYSON,0.15563397119324598
2016,LA_BOSSIER,0.15510777881911902
2016,OH_RICHLAND,0.16540449467781707
2016,TX_ECTOR,0.12442515406533695
2016,OH_ASHTABULA,0.1960343203934289
2016,AL_ETOWAH,0.18376886741498002
2016,NC_ORANGE,0.1446605544303406
2016,TX_JOHNSON,0.12115755793618924
2016,AR_CRAIGHEAD,0.18921930073329823
2016,AR_FAULKNER,0.16093287393735825
2016,TR_VEGAALTAMUNICIPALITY,0.4866366208992768
2016,ME_YORK,0.09375285275233546
2016,MI_ISABELLA,0.2877306935640009
2016,ID_KOOTENAI,0.1262280358966976
2016,TR_HATILLOMUNICIPALITY,0.44654774905958017
2016,TN_MADISON,0.19409206809357046
2016,TR_SANLORENZOMUNICIPALITY,0.46787513103060363
2016,TN_BRADLEY,0.18428847781404908
2016,TR_LASPIEDRASMUNICIPALITY,0.47516659725114535
2016,PA_BLAIR,0.1478808565971799
2016,GA_FLOYD,0.1975372988468304
2016,MD_WASHINGTON,0.12910699690842542
2016,NY_TOMPKINS,0.20070839559466488
2016,NY_SCHENECTADY,0.11964956692887295
2016,NC_WILSON,0.22536284379605806
2016,PA_BEAVER,0.1083438457379708
2016,PA_SCHUYLKILL,0.1304445344832576
2016,IL_DEKALB,0.18228306988142132
2016,NC_BRUNSWICK,0.1523416001287012
2016,CA_ELDORADO,0.09835749218444166
2016,WA_SKAGIT,0.1500075825231267
2016,FL_MARTIN,0.1179361505714836
2016,TR_BARRANQUITASMUNICIPALITY,0.6071232876712329
2016,MT_MISSOULA,0.16064399414550776
2016,OR_BENTON,0.2149837529968723
2016,SC_DORCHESTER,0.12059280343201986
2016,IN_LAPORTE,0.17291425431279808
2016,TR_YABUCOAMUNICIPALITY,0.49513388838883887
2016,OH_SCIOTO,0.23967314198406636
2016,IN_PORTER,0.10775584342265941
2016,MS_LAUDERDALE,0.2310549679254976
2016,NC_ROCKINGHAM,0.1938107145228032
2016,PA_FRANKLIN,0.11648366274040062
2016,TR_CIDRAMUNICIPALITY,0.41978423316273816
2016,TX_ELLIS,0.11043845166024582
2016,MA_BARNSTABLE,0.08227964601769912
2016,GA_NEWTON,0.17039283792378063
2016,UT_CACHE,0.15013226369750515
2016,CA_MENDOCINO,0.20192788455948188
2016,VT_CHITTENDEN,0.11494748289215426
2016,OH_ATHENS,0.31247290853922843
2016,AL_SHELBY,0.08493696412107228
2016,KY_MADISON,0.2129011521534886
2016,TN_PUTNAM,0.24004135753307904
2016,NM_VALENCIA,0.23231626497876598
2016,TX_BOWIE,0.19547690625854058
2016,NC_BURKE,0.19864363552051936
2016,ME_KENNEBEC,0.14594119704193997
2016,WA_COWLITZ,0.1688444000435217
2016,MD_FREDERICK,0.07120621100836709
2016,AR_JEFFERSON,0.2550148867703227
2016,MS_DESOTO,0.1000118021952083
2016,NJ_SOMERSET,0.051574132482500326
2016,VA_PORTSMOUTH,0.18150471566373771
2016,TR_SANGERMÁNMUNICIPALITY,0.5130350135369453
2016,MS_WASHINGTON,0.3489519623494288
2016,IL_KANKAKEE,0.1572915886450453
2016,OH_WOOD,0.13725730535399097
2016,TN_BLOUNT,0.13570868655196658
2016,TX_ANGELINA,0.19644959269199982
2016,WI_LACROSSE,0.14835937221965195
2016,TR_MOROVISMUNICIPALITY,0.5186029802255475
2016,VA_LYNCHBURG,0.24332961942180262
2016,TN_SUMNER,0.09676419321252676
2016,AL_LAUDERDALE,0.18278072502210432
2016,CA_SUTTER,0.17525357979416845
2016,MI_BAY,0.15775145668163149
2016,SC_GREENWOOD,0.2423565836087047
2016,TX_HUNT,0.18885718262806236
2016,NY_JEFFERSON,0.145780395607553
2016,OH_ALLEN,0.1611791464298839
2016,OR_JOSEPHINE,0.19471828019114337
2016,TR_CAMUYMUNICIPALITY,0.4837436066162175
2016,GA_COWETA,0.11980075274484622
2016,AL_TALLADEGA,0.20794148380355276
2016,NC_DUPLIN,0.2762228167661384
2016,TR_UTUADOMUNICIPALITY,0.5220788483983919
2016,WI_OUTAGAMIE,0.09026671751273022
2016,MI_MONROE,0.1084241476046612
2016,NC_NASH,0.17410869188063843
2016,TR_LARESMUNICIPALITY,0.5755644377228044
2016,GA_PAULDING,0.10740628677088586
2016,OH_COLUMBIANA,0.15755982846866787
2016,PA_LYCOMING,0.1441940447099285
2016,MD_WICOMICO,0.1630605076953009
2016,MS_JONES,0.2371013799393006
2016,HI_MAUI,0.09845636997165017
2016,MT_YELLOWSTONE,0.10416405160966392
2016,TR_SALINASMUNICIPALITY,0.5323794670102394
2016,MO_BUCHANAN,0.1835774856030307
2016,KY_PULASKI,0.24977246962269875
2016,KY_DAVIESS,0.1626437560604323
2016,CA_LAKE,0.24597315966678784
2016,IL_JACKSON,0.28252605540297204
2016,MS_LEE,0.18457644038790644
2016,KY_PIKE,0.2519347773180823
2016,WA_GRANT,0.1686637756829676
2016,NM_OTERO,0.24847109566113043
2016,IN_HAMILTON,0.05108218782277161
2016,ME_ANDROSCOGGIN,0.14775294400384523
2016,TX_TOMGREEN,0.13831811263318114
2016,PA_BUTLER,0.08452725237952775
2016,OR_YAMHILL,0.15709313341846193
2016,SC_DARLINGTON,0.23035533455254448
2016,NH_ROCKINGHAM,0.05118422289990193
2016,NC_SAMPSON,0.2417070650878169
2016,NC_CRAVEN,0.15162847284548953
2016,TX_GUADALUPE,0.10458191331887501
2016,GA_GLYNN,0.1870609115783765
2016,TX_KAUFMAN,0.1374857163586237
