STATE_COUNTY,AFAMERPER
KS_MEADE,0.006999999999999999
KS_MIAMI,0.013000000000000001
KS_MITCHELL,0.002
KS_MONTGOMERY,0.057999999999999996
KS_MORRIS,0.004
KS_MORTON,0.004
KS_NEMAHA,0.006
KS_NEOSHO,0.012
KS_NESS,0.006
KS_NORTON,0.028999999999999998
KS_OSAGE,0.003
KS_OSBORNE,0.002
KS_OTTAWA,0.008
KS_PAWNEE,0.047
KS_PHILLIPS,0.004
KS_POTTAWATOMIE,0.011000000000000001
KS_PRATT,0.012
KS_RAWLINS,0.003
KS_RENO,0.03
KS_REPUBLIC,0.005
KS_RICE,0.013000000000000001
KS_RILEY,0.064
KS_ROOKS,0.005
KS_RUSH,0.002
KS_RUSSELL,0.008
KS_SALINE,0.033
KS_SCOTT,0.004
KS_SEDGWICK,0.09300000000000001
KS_SEWARD,0.034
KS_SHAWNEE,0.086
KS_SHERIDAN,0.001
KS_SHERMAN,0.006
KS_SMITH,0.003
KS_STAFFORD,0.003
KS_STANTON,0.006
KS_STEVENS,0.003
KS_SUMNER,0.01
KS_THOMAS,0.006
KS_TREGO,0.004
KS_WABAUNSEE,0.004
KS_WALLACE,0.001
KS_WASHINGTON,0.004
KS_WICHITA,0.009000000000000001
KS_WILSON,0.003
KS_WOODSON,0.004
KS_WYANDOTTE,0.252
KY_ADAIR,0.027000000000000003
KY_ALLEN,0.008
KY_ANDERSON,0.02
KY_BALLARD,0.028999999999999998
KY_BARREN,0.039
KY_BATH,0.013000000000000001
KY_BELL,0.022000000000000002
KY_BOONE,0.025
KY_BOURBON,0.06
KY_BOYD,0.027999999999999997
KY_BOYLE,0.075
KY_BRACKEN,0.003
KY_BREATHITT,0.003
KY_BRECKINRIDGE,0.02
KY_BULLITT,0.006999999999999999
KY_BUTLER,0.004
KY_CALDWELL,0.051
KY_CALLOWAY,0.037000000000000005
KY_CAMPBELL,0.025
KY_CARLISLE,0.008
KY_CARROLL,0.015
KY_CARTER,0.005
KY_CASEY,0.005
KY_CHRISTIAN,0.212
KY_CLARK,0.048
KY_CLAY,0.042
KY_CLINTON,0.004
KY_CRITTENDEN,0.008
KY_CUMBERLAND,0.026000000000000002
KY_DAVIESS,0.048
KY_EDMONSON,0.013999999999999999
KY_ELLIOTT,0.034
KY_ESTILL,0.002
KY_FAYETTE,0.145
KY_FLEMING,0.013000000000000001
KY_FLOYD,0.006999999999999999
KY_FRANKLIN,0.10400000000000001
KY_FULTON,0.23600000000000002
KY_GALLATIN,0.013000000000000001
KY_GARRARD,0.02
KY_GRANT,0.006999999999999999
KY_GRAVES,0.043
KY_GRAYSON,0.01
KY_GREEN,0.02
KY_GREENUP,0.006999999999999999
KY_HANCOCK,0.009000000000000001
KY_HARDIN,0.11599999999999999
KY_HARLAN,0.022000000000000002
KY_HARRISON,0.02
KY_HART,0.049
KY_HENDERSON,0.078
KY_HENRY,0.027000000000000003
KY_HICKMAN,0.092
KY_HOPKINS,0.066
KY_JACKSON,0.001
KY_JEFFERSON,0.20800000000000002
KY_JESSAMINE,0.031
KY_JOHNSON,0.002
KY_KENTON,0.046
KY_KNOTT,0.006999999999999999
KY_KNOX,0.011000000000000001
KY_LARUE,0.031
KY_LAUREL,0.006999999999999999
KY_LAWRENCE,0.002
KY_LEE,0.023
KY_LESLIE,0.002
KY_LETCHER,0.003
KY_LEWIS,0.003
KY_LINCOLN,0.023
KY_LIVINGSTON,0.002
KY_LOGAN,0.066
KY_LYON,0.053
KY_MCCRACKEN,0.11
KY_MCCREARY,0.055
KY_MCLEAN,0.006
KY_MADISON,0.044000000000000004
KY_MAGOFFIN,0.001
KY_MARION,0.081
KY_MARSHALL,0.002
KY_MARTIN,0.069
KY_MASON,0.064
KY_MEADE,0.033
KY_MENIFEE,0.018000000000000002
KY_MERCER,0.036000000000000004
KY_METCALFE,0.015
KY_MONROE,0.021
KY_MONTGOMERY,0.027999999999999997
KY_MORGAN,0.043
KY_MUHLENBERG,0.045
KY_NELSON,0.05
KY_NICHOLAS,0.006
KY_OHIO,0.008
KY_OLDHAM,0.043
KY_OWEN,0.008
KY_OWSLEY,0.003
KY_PENDLETON,0.004
KY_PERRY,0.015
KY_PIKE,0.005
KY_POWELL,0.006
KY_PULASKI,0.012
KY_ROBERTSON,0.002
KY_ROCKCASTLE,0.001
KY_ROWAN,0.015
KY_RUSSELL,0.005
KY_SCOTT,0.052000000000000005
KY_SHELBY,0.075
KY_SIMPSON,0.094
KY_SPENCER,0.015
KY_TAYLOR,0.05
KY_TODD,0.08
KY_TRIGG,0.08199999999999999
KY_TRIMBLE,0.003
KY_UNION,0.12
KY_WARREN,0.091
KY_WASHINGTON,0.063
KY_WAYNE,0.015
KY_WEBSTER,0.040999999999999995
KY_WHITLEY,0.006
KY_WOLFE,0.001
KY_WOODFORD,0.049
LA_ACADIA,0.18100000000000002
LA_ALLEN,0.23199999999999998
LA_ASCENSION,0.222
LA_ASSUMPTION,0.305
LA_AVOYELLES,0.295
LA_BEAUREGARD,0.131
LA_BIENVILLE,0.423
LA_BOSSIER,0.209
LA_CADDO,0.47200000000000003
LA_CALCASIEU,0.248
LA_CALDWELL,0.172
LA_CAMERON,0.017
LA_CATAHOULA,0.315
LA_CLAIBORNE,0.508
LA_CONCORDIA,0.409
LA_DESOTO,0.392
LA_EASTBATONROUGE,0.45299999999999996
LA_EASTCARROLL,0.69
LA_EASTFELICIANA,0.449
LA_EVANGELINE,0.28300000000000003
LA_FRANKLIN,0.315
LA_GRANT,0.156
LA_IBERIA,0.32
LA_IBERVILLE,0.493
LA_JACKSON,0.298
LA_JEFFERSON,0.263
LA_JEFFERSONDAVIS,0.17300000000000001
LA_LAFAYETTE,0.258
LA_LAFOURCHE,0.132
LA_LASALLE,0.11900000000000001
LA_LINCOLN,0.405
LA_LIVINGSTON,0.051
LA_MADISON,0.61
LA_MOREHOUSE,0.469
LA_NATCHITOCHES,0.414
LA_ORLEANS,0.602
LA_OUACHITA,0.366
LA_PLAQUEMINES,0.205
LA_POINTECOUPEE,0.363
LA_RAPIDES,0.32
LA_REDRIVER,0.395
LA_RICHLAND,0.36
LA_SABINE,0.166
LA_STBERNARD,0.177
LA_STCHARLES,0.266
LA_STHELENA,0.5329999999999999
LA_STJAMES,0.506
LA_STJOHNTHEBAPTIST,0.535
LA_STLANDRY,0.413
LA_STMARTIN,0.307
LA_STMARY,0.325
LA_STTAMMANY,0.114
LA_TANGIPAHOA,0.303
LA_TENSAS,0.565
LA_TERREBONNE,0.18899999999999997
LA_UNION,0.272
LA_VERMILION,0.14300000000000002
LA_VERNON,0.142
LA_WASHINGTON,0.31
LA_WEBSTER,0.335
LA_WESTBATONROUGE,0.377
LA_WESTCARROLL,0.157
LA_WESTFELICIANA,0.465
LA_WINN,0.307
ME_ANDROSCOGGIN,0.036000000000000004
ME_AROOSTOOK,0.006
ME_CUMBERLAND,0.024
ME_FRANKLIN,0.002
ME_HANCOCK,0.004
ME_KENNEBEC,0.006
ME_KNOX,0.005
ME_LINCOLN,0.003
ME_OXFORD,0.004
ME_PENOBSCOT,0.008
ME_PISCATAQUIS,0.003
ME_SAGADAHOC,0.006999999999999999
ME_SOMERSET,0.004
ME_WALDO,0.004
ME_WASHINGTON,0.004
ME_YORK,0.006
MD_ALLEGANY,0.08
MD_ANNEARUNDEL,0.155
MD_BALTIMORE,0.261
MD_CALVERT,0.134
MD_CAROLINE,0.139
MD_CARROLL,0.032
MD_CECIL,0.062
MD_CHARLES,0.41
MD_DORCHESTER,0.27699999999999997
MD_FREDERICK,0.086
MD_GARRETT,0.01
MD_HARFORD,0.127
MD_HOWARD,0.175
MD_KENT,0.151
MD_MONTGOMERY,0.172
MD_PRINCEGEORGE'S,0.645
MD_QUEENANNE'S,0.069
MD_STMARY'S,0.14300000000000002
MD_SOMERSET,0.423
MD_TALBOT,0.128
MD_WASHINGTON,0.096
MD_WICOMICO,0.242
MD_WORCESTER,0.136
MD_BALTIMORECITY,0.637
MA_BARNSTABLE,0.019
MA_BERKSHIRE,0.027000000000000003
MA_BRISTOL,0.033
MA_DUKES,0.031
MA_ESSEX,0.038
MA_FRANKLIN,0.011000000000000001
MA_HAMPDEN,0.09
MA_HAMPSHIRE,0.025
MA_MIDDLESEX,0.047
MA_NANTUCKET,0.068
MA_NORFOLK,0.057
MA_PLYMOUTH,0.07200000000000001
MA_SUFFOLK,0.21600000000000003
MA_WORCESTER,0.042
MI_ALCONA,0.001
MI_ALGER,0.064
MI_ALLEGAN,0.012
MI_ALPENA,0.003
MI_ANTRIM,0.002
MI_ARENAC,0.002
MI_BARAGA,0.07200000000000001
MI_BARRY,0.004
MI_BAY,0.016
MI_BENZIE,0.004
MI_BERRIEN,0.153
MI_BRANCH,0.031
MI_CALHOUN,0.109
MI_CASS,0.054000000000000006
MI_CHARLEVOIX,0.003
MI_CHEBOYGAN,0.005
MI_CHIPPEWA,0.065
MI_CLARE,0.005
MI_CLINTON,0.021
MI_CRAWFORD,0.004
MI_DELTA,0.002
MI_DICKINSON,0.003
MI_EATON,0.063
MI_EMMET,0.005
MI_GENESEE,0.207
MI_GLADWIN,0.002
MI_GOGEBIC,0.040999999999999995
MI_GRANDTRAVERSE,0.012
MI_GRATIOT,0.055
MI_HILLSDALE,0.005
MI_HOUGHTON,0.005
MI_HURON,0.004
MI_INGHAM,0.11800000000000001
MI_IONIA,0.047
MI_IOSCO,0.005
MI_IRON,0.001
MI_ISABELLA,0.024
MI_JACKSON,0.079
MI_KALAMAZOO,0.109
MI_KALKASKA,0.003
MI_KENT,0.09699999999999999
MI_KEWEENAW,0.001
MI_LAKE,0.092
MI_LAPEER,0.01
MI_LEELANAU,0.003
MI_LENAWEE,0.025
MI_LIVINGSTON,0.004
MI_LUCE,0.111
MI_MACKINAC,0.005
MI_MACOMB,0.086
MI_MANISTEE,0.028999999999999998
MI_MARQUETTE,0.017
MI_MASON,0.006
MI_MECOSTA,0.025
MI_MENOMINEE,0.003
MI_MIDLAND,0.012
MI_MISSAUKEE,0.003
MI_MONROE,0.021
MI_MONTCALM,0.023
MI_MONTMORENCY,0.002
MI_MUSKEGON,0.145
MI_NEWAYGO,0.01
MI_OAKLAND,0.136
MI_OCEANA,0.004
MI_OGEMAW,0.002
MI_ONTONAGON,0.001
MI_OSCEOLA,0.006
MI_OSCODA,0.002
MI_OTSEGO,0.003
MI_OTTAWA,0.015
MI_PRESQUEISLE,0.004
MI_ROSCOMMON,0.004
MI_SAGINAW,0.19
MI_STCLAIR,0.024
MI_STJOSEPH,0.026000000000000002
MI_SANILAC,0.003
MI_SCHOOLCRAFT,0.001
MI_SHIAWASSEE,0.005
MI_TUSCOLA,0.011000000000000001
MI_VANBUREN,0.040999999999999995
MI_WASHTENAW,0.127
MI_WAYNE,0.405
MI_WEXFORD,0.004
MN_AITKIN,0.004
MN_ANOKA,0.044000000000000004
MN_BECKER,0.004
MN_BELTRAMI,0.006
MN_BENTON,0.019
MN_BIGSTONE,0.002
MN_BLUEEARTH,0.027000000000000003
MN_BROWN,0.002
MN_CARLTON,0.013999999999999999
MN_CARVER,0.012
MN_CASS,0.002
MN_CHIPPEWA,0.005
MN_CHISAGO,0.012
MN_CLAY,0.013999999999999999
MN_CLEARWATER,0.003
MN_COOK,0.003
MN_COTTONWOOD,0.006999999999999999
MN_CROWWING,0.005
MN_DAKOTA,0.047
MN_DODGE,0.003
MN_DOUGLAS,0.004
MN_FARIBAULT,0.003
MN_FILLMORE,0.002
MN_FREEBORN,0.006999999999999999
MN_GOODHUE,0.01
MN_GRANT,0.003
MN_HENNEPIN,0.11800000000000001
MN_HOUSTON,0.005
MN_HUBBARD,0.002
MN_ISANTI,0.006
MN_ITASCA,0.003
MN_JACKSON,0.005
MN_KANABEC,0.003
MN_KANDIYOHI,0.023
MN_KITTSON,0.002
MN_KOOCHICHING,0.006
MN_LACQUIPARLE,0.002
MN_LAKE,0.001
MN_LAKEOFTHEWOODS,0.003
MN_LESUEUR,0.003
MN_LINCOLN,0.001
MN_LYON,0.023
MN_MCLEOD,0.005
MN_MAHNOMEN,0.002
MN_MARSHALL,0.003
MN_MARTIN,0.003
MN_MEEKER,0.003
MN_MILLELACS,0.004
MN_MORRISON,0.004
MN_MOWER,0.021
MN_MURRAY,0.003
MN_NICOLLET,0.02
MN_NOBLES,0.035
MN_NORMAN,0.002
MN_OLMSTED,0.048
MN_OTTERTAIL,0.008
MN_PENNINGTON,0.013999999999999999
MN_PINE,0.02
MN_PIPESTONE,0.006
MN_POLK,0.009000000000000001
MN_POPE,0.003
MN_RAMSEY,0.11
MN_REDLAKE,0.002
MN_REDWOOD,0.005
MN_RENVILLE,0.003
MN_RICE,0.032
MN_ROCK,0.006
MN_ROSEAU,0.002
MN_STLOUIS,0.013999999999999999
MN_SCOTT,0.026000000000000002
MN_SHERBURNE,0.019
MN_SIBLEY,0.003
MN_STEARNS,0.031
MN_STEELE,0.027999999999999997
MN_STEVENS,0.008
MN_SWIFT,0.005
MN_TODD,0.004
MN_TRAVERSE,0.004
MN_WABASHA,0.004
MN_WADENA,0.008
MN_WASECA,0.02
MN_WASHINGTON,0.036000000000000004
MN_WATONWAN,0.006999999999999999
MN_WILKIN,0.002
MN_WINONA,0.013000000000000001
MN_WRIGHT,0.011000000000000001
MN_YELLOWMEDICINE,0.002
MS_ADAMS,0.535
MS_ALCORN,0.114
MS_AMITE,0.413
MS_ATTALA,0.42
MS_BENTON,0.373
MS_BOLIVAR,0.642
MS_CALHOUN,0.27699999999999997
MS_CARROLL,0.327
MS_CHICKASAW,0.42100000000000004
MS_CHOCTAW,0.301
MS_CLAIBORNE,0.8440000000000001
MS_CLARKE,0.344
MS_CLAY,0.5820000000000001
MS_COAHOMA,0.755
MS_COPIAH,0.509
MS_COVINGTON,0.349
MS_DESOTO,0.21899999999999997
MS_FORREST,0.361
MS_FRANKLIN,0.344
MS_GEORGE,0.081
MS_GREENE,0.26
MS_GRENADA,0.41700000000000004
MS_HANCOCK,0.071
MS_HARRISON,0.221
MS_HINDS,0.691
MS_HOLMES,0.8340000000000001
MS_HUMPHREYS,0.745
MS_ISSAQUENA,0.644
MS_ITAWAMBA,0.059000000000000004
MS_JACKSON,0.215
MS_JASPER,0.526
MS_JEFFERSON,0.857
MS_JEFFERSONDAVIS,0.599
MS_JONES,0.28300000000000003
MS_KEMPER,0.601
MS_LAFAYETTE,0.237
MS_LAMAR,0.196
MS_LAUDERDALE,0.428
MS_LAWRENCE,0.307
MS_LEAKE,0.406
MS_LEE,0.273
MS_LEFLORE,0.722
MS_LINCOLN,0.299
MS_LOWNDES,0.435
MS_MADISON,0.382
MS_MARION,0.32299999999999995
MS_MARSHALL,0.469
MS_MONROE,0.309
MS_MONTGOMERY,0.455
MS_NESHOBA,0.209
MS_NEWTON,0.302
MS_NOXUBEE,0.716
MS_OKTIBBEHA,0.366
MS_PANOLA,0.486
MS_PEARLRIVER,0.12300000000000001
MS_PERRY,0.2
MS_PIKE,0.515
MS_PONTOTOC,0.138
MS_PRENTISS,0.138
MS_QUITMAN,0.696
MS_RANKIN,0.188
MS_SCOTT,0.375
MS_SHARKEY,0.71
MS_SIMPSON,0.35100000000000003
MS_SMITH,0.22899999999999998
MS_STONE,0.191
MS_SUNFLOWER,0.7290000000000001
MS_TALLAHATCHIE,0.564
MS_TATE,0.303
MS_TIPPAH,0.159
MS_TISHOMINGO,0.026000000000000002
MS_TUNICA,0.735
MS_UNION,0.145
MS_WALTHALL,0.445
MS_WARREN,0.47
MS_WASHINGTON,0.713
MS_WAYNE,0.389
MS_WEBSTER,0.19899999999999998
MS_WILKINSON,0.708
MS_WINSTON,0.456
MS_YALOBUSHA,0.379
MS_YAZOO,0.5710000000000001
MO_ADAIR,0.016
MO_ANDREW,0.004
MO_ATCHISON,0.003
MO_AUDRAIN,0.064
MO_BARRY,0.003
MO_BARTON,0.004
MO_BATES,0.009000000000000001
MO_BENTON,0.003
MO_BOLLINGER,0.003
MO_BOONE,0.09300000000000001
MO_BUCHANAN,0.052000000000000005
MO_BUTLER,0.053
MO_CALDWELL,0.004
MO_CALLAWAY,0.046
MO_CAMDEN,0.004
MO_CAPEGIRARDEAU,0.07
MO_CARROLL,0.017
MO_CARTER,0.001
MO_CASS,0.035
MO_CEDAR,0.001
MO_CHARITON,0.02
MO_CHRISTIAN,0.006
MO_CLARK,0.003
MO_CLAY,0.052000000000000005
MO_CLINTON,0.013999999999999999
MO_COLE,0.11199999999999999
MO_COOPER,0.069
MO_CRAWFORD,0.003
MO_DADE,0.004
MO_DALLAS,0.002
MO_DAVIESS,0.003
MO_DEKALB,0.113
MO_DENT,0.004
MO_DOUGLAS,0.002
MO_DUNKLIN,0.09699999999999999
MO_FRANKLIN,0.008
MO_GASCONADE,0.002
MO_GENTRY,0.003
MO_GREENE,0.028999999999999998
MO_GRUNDY,0.006
MO_HARRISON,0.003
MO_HENRY,0.01
MO_HICKORY,0.003
MO_HOLT,0.002
MO_HOWARD,0.052000000000000005
MO_HOWELL,0.004
MO_IRON,0.013000000000000001
MO_JACKSON,0.239
MO_JASPER,0.019
MO_JEFFERSON,0.008
MO_JOHNSON,0.043
MO_KNOX,0.003
MO_LACLEDE,0.006999999999999999
MO_LAFAYETTE,0.022000000000000002
MO_LAWRENCE,0.003
MO_LEWIS,0.032
MO_LINCOLN,0.019
MO_LINN,0.006999999999999999
MO_LIVINGSTON,0.024
MO_MCDONALD,0.006
MO_MACON,0.023
MO_MADISON,0.003
MO_MARIES,0.003
MO_MARION,0.049
MO_MERCER,0.002
MO_MILLER,0.004
MO_MISSISSIPPI,0.24
MO_MONITEAU,0.037000000000000005
MO_MONROE,0.03
MO_MONTGOMERY,0.016
MO_MORGAN,0.006
MO_NEWMADRID,0.158
MO_NEWTON,0.008
MO_NODAWAY,0.024
MO_OREGON,0.001
MO_OSAGE,0.002
MO_OZARK,0.001
MO_PEMISCOT,0.268
MO_PERRY,0.004
MO_PETTIS,0.03
MO_PHELPS,0.022000000000000002
MO_PIKE,0.07200000000000001
MO_PLATTE,0.059000000000000004
MO_POLK,0.008
MO_PULASKI,0.114
MO_PUTNAM,0.002
MO_RALLS,0.011000000000000001
MO_RANDOLPH,0.059000000000000004
MO_RAY,0.012
MO_REYNOLDS,0.006999999999999999
MO_RIPLEY,0.003
MO_STCHARLES,0.040999999999999995
MO_STCLAIR,0.005
MO_STEGENEVIEVE,0.006999999999999999
MO_STFRANCOIS,0.042
MO_STLOUIS,0.233
MO_SALINE,0.053
MO_SCHUYLER,0.0
MO_SCOTLAND,0.001
MO_SCOTT,0.114
MO_SHANNON,0.002
MO_SHELBY,0.005
MO_STODDARD,0.009000000000000001
MO_STONE,0.002
MO_SULLIVAN,0.005
MO_TANEY,0.009000000000000001
MO_TEXAS,0.034
MO_VERNON,0.005
MO_WARREN,0.019
MO_WASHINGTON,0.022000000000000002
MO_WAYNE,0.003
MO_WEBSTER,0.009000000000000001
MO_WORTH,0.006
MO_WRIGHT,0.005
MO_STLOUISCITY,0.49200000000000005
MT_BEAVERHEAD,0.002
MT_BIGHORN,0.002
MT_BLAINE,0.001
MT_BROADWATER,0.003
MT_CARBON,0.003
MT_CARTER,0.001
MT_CASCADE,0.012
MT_CHOUTEAU,0.001
MT_CUSTER,0.003
MT_DANIELS,0.002
MT_DAWSON,0.003
MT_DEERLODGE,0.004
MT_FALLON,0.001
MT_FERGUS,0.002
MT_FLATHEAD,0.002
MT_GALLATIN,0.003
MT_GARFIELD,0.002
MT_GLACIER,0.001
MT_GOLDENVALLEY,0.0
MT_GRANITE,0.001
MT_HILL,0.003
MT_JEFFERSON,0.001
MT_JUDITHBASIN,0.0
MT_LAKE,0.003
MT_LEWISANDCLARK,0.003
MT_LIBERTY,0.001
MT_LINCOLN,0.001
MT_MCCONE,0.002
MT_MADISON,0.002
MT_MEAGHER,0.001
MT_MINERAL,0.003
MT_MISSOULA,0.004
MT_MUSSELSHELL,0.002
MT_PARK,0.001
MT_PETROLEUM,0.0
MT_PHILLIPS,0.0
MT_PONDERA,0.001
MT_POWDERRIVER,0.001
MT_POWELL,0.01
MT_PRAIRIE,0.0
MT_RAVALLI,0.002
MT_RICHLAND,0.001
MT_ROOSEVELT,0.001
MT_ROSEBUD,0.003
MT_SANDERS,0.001
MT_SHERIDAN,0.002
MT_SILVERBOW,0.003
MT_STILLWATER,0.001
MT_SWEETGRASS,0.001
MT_TETON,0.0
MT_TOOLE,0.005
MT_TREASURE,0.0
MT_VALLEY,0.002
MT_WHEATLAND,0.003
MT_WIBAUX,0.0
MT_YELLOWSTONE,0.006
MT_YELLOWSTONENATIONALPARK,0.0
NE_ADAMS,0.008
NE_ANTELOPE,0.003
NE_ARTHUR,0.0
NE_BANNER,0.0
NE_BLAINE,0.002
NE_BOONE,0.004
NE_BOXBUTTE,0.005
NE_BOYD,0.0
NE_BROWN,0.001
NE_BUFFALO,0.008
NE_BURT,0.004
NE_BUTLER,0.003
NE_CASS,0.003
NE_CEDAR,0.001
NE_CHASE,0.001
NE_CHERRY,0.002
NE_CHEYENNE,0.002
NE_CLAY,0.003
NE_COLFAX,0.008
NE_CUMING,0.001
NE_CUSTER,0.003
NE_DAKOTA,0.031
NE_DAWES,0.015
NE_DAWSON,0.031
NE_DEUEL,0.001
NE_DIXON,0.003
NE_DODGE,0.006
NE_DOUGLAS,0.11599999999999999
NE_DUNDY,0.003
NE_FILLMORE,0.006
NE_FRANKLIN,0.001
NE_FRONTIER,0.0
NE_FURNAS,0.002
NE_GAGE,0.003
NE_GARDEN,0.002
NE_GARFIELD,0.001
NE_GOSPER,0.004
NE_GRANT,0.0
NE_GREELEY,0.006
NE_HALL,0.017
NE_HAMILTON,0.002
NE_HARLAN,0.0
NE_HAYES,0.0
NE_HITCHCOCK,0.002
NE_HOLT,0.002
NE_HOOKER,0.0
NE_HOWARD,0.002
NE_JEFFERSON,0.003
NE_JOHNSON,0.053
NE_KEARNEY,0.002
NE_KEITH,0.002
NE_KEYAPAHA,0.0
NE_KIMBALL,0.002
NE_KNOX,0.001
NE_LANCASTER,0.035
NE_LINCOLN,0.006999999999999999
NE_LOGAN,0.001
NE_LOUP,0.002
NE_MCPHERSON,0.004
NE_MADISON,0.013000000000000001
NE_MERRICK,0.002
NE_MORRILL,0.002
NE_NANCE,0.002
NE_NEMAHA,0.009000000000000001
NE_NUCKOLLS,0.001
NE_OTOE,0.005
NE_PAWNEE,0.003
NE_PERKINS,0.004
NE_PHELPS,0.001
NE_PIERCE,0.002
NE_PLATTE,0.004
NE_POLK,0.001
NE_REDWILLOW,0.006999999999999999
NE_RICHARDSON,0.002
NE_ROCK,0.001
NE_SALINE,0.009000000000000001
NE_SARPY,0.04
NE_SAUNDERS,0.003
NE_SCOTTSBLUFF,0.006
NE_SEWARD,0.004
NE_SHERIDAN,0.002
NE_SHERMAN,0.001
NE_SIOUX,0.001
NE_STANTON,0.006999999999999999
NE_THAYER,0.002
NE_THOMAS,0.002
NE_THURSTON,0.002
NE_VALLEY,0.001
NE_WASHINGTON,0.006
NE_WAYNE,0.013000000000000001
NE_WEBSTER,0.005
NE_WHEELER,0.0
NE_YORK,0.012
NV_CHURCHILL,0.016
NV_CLARK,0.105
NV_DOUGLAS,0.004
NV_ELKO,0.008
NV_ESMERALDA,0.0
NV_EUREKA,0.001
NV_HUMBOLDT,0.005
NV_LANDER,0.003
NV_LINCOLN,0.023
NV_LYON,0.008
NV_MINERAL,0.040999999999999995
NV_NYE,0.02
NV_PERSHING,0.037000000000000005
NV_STOREY,0.01
NV_WASHOE,0.023
NV_WHITEPINE,0.039
NV_CARSONCITY,0.019
NH_BELKNAP,0.005
NH_CARROLL,0.003
NH_CHESHIRE,0.005
NH_COOS,0.004
NH_GRAFTON,0.009000000000000001
NH_HILLSBOROUGH,0.021
NH_MERRIMACK,0.01
NH_ROCKINGHAM,0.006999999999999999
NH_STRAFFORD,0.01
NH_SULLIVAN,0.004
NJ_ATLANTIC,0.161
NJ_BERGEN,0.057999999999999996
NJ_BURLINGTON,0.166
NJ_CAMDEN,0.196
NJ_CAPEMAY,0.047
NJ_CUMBERLAND,0.20199999999999999
NJ_ESSEX,0.409
NJ_GLOUCESTER,0.10099999999999999
NJ_HUDSON,0.132
NJ_HUNTERDON,0.027000000000000003
NJ_MERCER,0.203
NJ_MIDDLESEX,0.09699999999999999
NJ_MONMOUTH,0.07400000000000001
NJ_MORRIS,0.031
NJ_OCEAN,0.032
NJ_PASSAIC,0.128
NJ_SALEM,0.141
NJ_SOMERSET,0.08900000000000001
NJ_SUSSEX,0.018000000000000002
NJ_UNION,0.221
NJ_WARREN,0.035
NM_BERNALILLO,0.03
NM_CATRON,0.004
NM_CHAVES,0.02
NM_CIBOLA,0.01
NM_COLFAX,0.005
NM_CURRY,0.063
NM_DEBACA,0.001
NM_DONAANA,0.017
NM_EDDY,0.013999999999999999
NM_GRANT,0.009000000000000001
NM_GUADALUPE,0.017
NM_HARDING,0.003
NM_HIDALGO,0.006
NM_LEA,0.040999999999999995
NM_LINCOLN,0.005
NM_LOSALAMOS,0.006
NM_LUNA,0.011000000000000001
NM_MCKINLEY,0.005
NM_MORA,0.006999999999999999
NM_OTERO,0.035
NM_QUAY,0.011000000000000001
NM_RIOARRIBA,0.005
NM_ROOSEVELT,0.018000000000000002
NM_SANDOVAL,0.021
NM_SANJUAN,0.006
NM_SANMIGUEL,0.013999999999999999
NM_SANTAFE,0.009000000000000001
NM_SIERRA,0.004
NM_SOCORRO,0.011000000000000001
NM_TAOS,0.004
NM_TORRANCE,0.013000000000000001
NM_UNION,0.018000000000000002
NM_VALENCIA,0.013999999999999999
NY_ALBANY,0.127
NY_ALLEGANY,0.011000000000000001
NY_BRONX,0.365
NY_BROOME,0.048
NY_CATTARAUGUS,0.013000000000000001
NY_CAYUGA,0.04
NY_CHAUTAUQUA,0.024
NY_CHEMUNG,0.066
NY_CHENANGO,0.006999999999999999
NY_CLINTON,0.039
NY_COLUMBIA,0.045
NY_CORTLAND,0.015
NY_DELAWARE,0.016
NY_DUTCHESS,0.099
NY_ERIE,0.135
NY_ESSEX,0.027000000000000003
NY_FRANKLIN,0.061
NY_FULTON,0.019
NY_GENESEE,0.027000000000000003
NY_GREENE,0.057
NY_HAMILTON,0.006999999999999999
NY_HERKIMER,0.011000000000000001
NY_JEFFERSON,0.051
NY_KINGS,0.34299999999999997
NY_LEWIS,0.006999999999999999
NY_LIVINGSTON,0.024
NY_MADISON,0.018000000000000002
NY_MONROE,0.152
NY_MONTGOMERY,0.019
NY_NASSAU,0.111
NY_NEWYORK,0.156
NY_NIAGARA,0.069
NY_ONEIDA,0.063
NY_ONONDAGA,0.11
NY_ONTARIO,0.023
NY_ORANGE,0.102
NY_ORLEANS,0.059000000000000004
NY_OSWEGO,0.008
NY_OTSEGO,0.017
NY_PUTNAM,0.024
NY_QUEENS,0.191
NY_RENSSELAER,0.065
NY_RICHMOND,0.106
NY_ROCKLAND,0.11900000000000001
NY_STLAWRENCE,0.022000000000000002
NY_SARATOGA,0.015
NY_SCHENECTADY,0.095
NY_SCHOHARIE,0.013000000000000001
NY_SCHUYLER,0.009000000000000001
NY_SENECA,0.046
NY_STEUBEN,0.016
NY_SUFFOLK,0.07400000000000001
NY_SULLIVAN,0.091
NY_TIOGA,0.006999999999999999
NY_TOMPKINS,0.04
NY_ULSTER,0.06
NY_WARREN,0.009000000000000001
NY_WASHINGTON,0.03
NY_WAYNE,0.031
NY_WESTCHESTER,0.146
NY_WYOMING,0.055999999999999994
NY_YATES,0.008
NC_ALAMANCE,0.188
NC_ALEXANDER,0.055
NC_ALLEGHANY,0.013000000000000001
NC_ANSON,0.486
NC_ASHE,0.006
NC_AVERY,0.04
NC_BEAUFORT,0.256
NC_BERTIE,0.625
