YEAR,STATE_COUNTY,UNEMP_RATE
2017,MO_CAMDEN,0.065
2017,VA_SMYTH,0.065
2017,WV_GREENBRIER,0.065
2017,LA_ORLEANS,0.065
2017,OR_GILLIAM,0.065
2017,CA_CALAVERAS,0.065
2017,NV_LANDER,0.065
2017,OH_GALLIA,0.065
2017,IN_FAYETTE,0.065
2017,VA_HENRY,0.065
2017,OR_UMATILLA,0.065
2017,IL_HANCOCK,0.064
2017,WA_SPOKANE,0.064
2017,IL_EDGAR,0.064
2017,AR_CRITTENDEN,0.064
2017,UT_PIUTE,0.064
2017,MS_FORREST,0.064
2017,TX_REDRIVER,0.064
2017,AR_SEVIER,0.064
2017,KY_CHRISTIAN,0.064
2017,AR_UNION,0.064
2017,GA_BUTTS,0.064
2017,KY_OHIO,0.064
2017,MO_LACLEDE,0.064
2017,KY_BRACKEN,0.064
2017,OK_ATOKA,0.064
2017,MO_HOWELL,0.064
2017,OK_JOHNSTON,0.064
2017,KS_SEDGWICK,0.064
2017,GA_COLQUITT,0.064
2017,OK_OKMULGEE,0.064
2017,AL_DALE,0.064
2017,KS_LINN,0.064
2017,PA_ARMSTRONG,0.064
2017,PA_CAMBRIA,0.064
2017,PA_CLEARFIELD,0.064
2017,RI_PROVIDENCE,0.064
2017,SC_EDGEFIELD,0.064
2017,FL_MARION,0.064
2017,NC_LENOIR,0.064
2017,GA_JEFFDAVIS,0.064
2017,NM_CHAVES,0.064
2017,TN_FAYETTE,0.064
2017,CA_YOLO,0.064
2017,LA_RAPIDES,0.064
2017,WI_WAUSHARA,0.064
2017,TN_MONROE,0.064
2017,GA_MCINTOSH,0.064
2017,WV_HARRISON,0.064
2017,MI_TUSCOLA,0.064
2017,VA_HALIFAX,0.064
2017,NC_CASWELL,0.064
2017,MS_TISHOMINGO,0.064
2017,MS_TIPPAH,0.064
2017,GA_ROCKDALE,0.064
2017,TX_HALE,0.064
2017,WA_CLARK,0.064
2017,WA_COLUMBIA,0.064
2017,NY_STEUBEN,0.064
2017,GA_WARE,0.064
2017,IL_PUTNAM,0.064
2017,GA_WORTH,0.064
2017,AL_FRANKLIN,0.064
2017,AR_LINCOLN,0.063
2017,WI_ASHLAND,0.063
2017,AR_MONROE,0.063
2017,AR_PERRY,0.063
2017,KY_LAUREL,0.063
2017,KY_GRAVES,0.063
2017,KY_FLEMING,0.063
2017,AR_CONWAY,0.063
2017,MA_BARNSTABLE,0.063
2017,MA_BRISTOL,0.063
2017,OR_SHERMAN,0.063
2017,OR_UNION,0.063
2017,PA_LUZERNE,0.063
2017,PA_MONROE,0.063
2017,AZ_PINAL,0.063
2017,PA_PIKE,0.063
2017,PA_TIOGA,0.063
2017,SC_GREENWOOD,0.063
2017,SC_LANCASTER,0.063
2017,MI_MANISTEE,0.063
2017,MI_MISSAUKEE,0.063
2017,TN_HAMBLEN,0.063
2017,MI_SANILAC,0.063
2017,IN_LAPORTE,0.063
2017,TX_BEE,0.063
2017,NC_CALDWELL,0.063
2017,IL_WHITESIDE,0.063
2017,IL_TAZEWELL,0.063
2017,NY_HERKIMER,0.063
2017,IL_MACOUPIN,0.063
2017,IL_MCDONOUGH,0.063
2017,IL_JERSEY,0.063
2017,IL_JASPER,0.063
2017,WA_PIERCE,0.063
2017,MS_CALHOUN,0.063
2017,IL_CLARK,0.063
2017,CO_RIOGRANDE,0.063
2017,AL_LAMAR,0.063
2017,MS_LEAKE,0.063
2017,MS_OKTIBBEHA,0.063
2017,WA_DOUGLAS,0.063
2017,GA_WHITFIELD,0.063
2017,MS_PEARLRIVER,0.063
2017,MO_OREGON,0.063
2017,NM_HIDALGO,0.063
2017,VA_WILLIAMSBURG,0.063
2017,GA_LIBERTY,0.063
2017,GA_HARALSON,0.063
2017,GA_FRANKLIN,0.063
2017,NJ_CAMDEN,0.063
2017,OH_COSHOCTON,0.063
2017,LA_BEAUREGARD,0.063
2017,OH_GUERNSEY,0.063
2017,OH_HARRISON,0.063
2017,OH_BELMONT,0.063
2017,OH_HIGHLAND,0.063
2017,AR_LAWRENCE,0.063
2017,IL_GREENE,0.062
2017,AL_HOUSTON,0.062
2017,MS_LINCOLN,0.062
2017,IL_HENRY,0.062
2017,NY_CATTARAUGUS,0.062
2017,MS_NESHOBA,0.062
2017,IL_KNOX,0.062
2017,MS_NEWTON,0.062
2017,IL_MERCER,0.062
2017,FL_OKEECHOBEE,0.062
2017,IL_OGLE,0.062
2017,NY_NIAGARA,0.062
2017,AL_CLAY,0.062
2017,CT_WINDHAM,0.062
2017,GA_TIFT,0.062
2017,IL_WILLIAMSON,0.062
2017,CO_FREMONT,0.062
2017,NC_ALLEGHANY,0.062
2017,TX_CAMP,0.062
2017,TN_WHITE,0.062
2017,MO_WRIGHT,0.062
2017,IN_OWEN,0.062
2017,WI_MARQUETTE,0.062
2017,IN_SULLIVAN,0.062
2017,NM_LEA,0.062
2017,LA_JEFFERSONDAVIS,0.062
2017,MI_OSCEOLA,0.062
2017,AR_PIKE,0.062
2017,WI_LANGLADE,0.062
2017,FL_STLUCIE,0.062
2017,MO_BUTLER,0.062
2017,WV_PRESTON,0.062
2017,VA_MECKLENBURG,0.062
2017,FL_FLAGLER,0.062
2017,GA_HEARD,0.062
2017,NC_MACON,0.062
2017,VA_NORTHUMBERLAND,0.062
2017,MO_DALLAS,0.062
2017,WV_WOOD,0.062
2017,KS_GEARY,0.062
2017,FL_MADISON,0.062
2017,GA_DOUGLAS,0.062
2017,AR_BRADLEY,0.062
2017,OH_ATHENS,0.062
2017,OH_BROWN,0.062
2017,MO_NEWMADRID,0.062
2017,NV_WASHOE,0.062
2017,GA_CHATTOOGA,0.062
2017,VA_PORTSMOUTH,0.062
2017,GA_CHARLTON,0.062
2017,FL_POLK,0.062
2017,FL_HOLMES,0.062
2017,NV_LINCOLN,0.062
2017,MS_CHOCTAW,0.062
2017,IL_COLES,0.062
2017,KY_ESTILL,0.062
2017,AL_MONTGOMERY,0.062
2017,ID_BOISE,0.062
2017,NM_OTERO,0.062
2017,OH_CLINTON,0.061
2017,KS_WYANDOTTE,0.061
2017,KY_MASON,0.061
2017,GA_HART,0.061
2017,VA_NORTHAMPTON,0.061
2017,OH_MAHONING,0.061
2017,SC_CHESTERFIELD,0.061
2017,MT_GRANITE,0.061
2017,CA_MONO,0.061
2017,KS_ATCHISON,0.061
2017,KY_BRECKINRIDGE,0.061
2017,PA_SCHUYLKILL,0.061
2017,NY_CHAUTAUQUA,0.061
2017,NY_ESSEX,0.061
2017,IL_MADISON,0.061
2017,OH_MUSKINGUM,0.061
2017,PA_LAWRENCE,0.061
2017,GA_CALHOUN,0.061
2017,CT_NEWHAVEN,0.061
2017,PA_INDIANA,0.061
2017,MO_STLOUISCITY,0.061
2017,AL_ETOWAH,0.061
2017,MS_PRENTISS,0.061
2017,FL_MIAMI-DADE,0.061
2017,MS_GRENADA,0.061
2017,MS_JONES,0.061
2017,MS_HARRISON,0.061
2017,WA_GARFIELD,0.061
2017,MN_HUBBARD,0.061
2017,NC_PAMLICO,0.061
2017,IL_COOK,0.061
2017,OR_MARION,0.061
2017,MS_HINDS,0.061
2017,NC_CLAY,0.061
2017,TX_VALVERDE,0.061
2017,FL_CALHOUN,0.061
2017,AL_TALLAPOOSA,0.061
2017,MO_STFRANCOIS,0.061
2017,NC_CRAVEN,0.061
2017,ID_IDAHO,0.061
2017,GA_PIERCE,0.061
2017,GA_CRAWFORD,0.061
2017,CO_SAGUACHE,0.061
2017,NC_PENDER,0.061
2017,VA_COVINGTON,0.061
2017,WA_KITTITAS,0.061
2017,OK_SEQUOYAH,0.061
2017,TN_SEVIER,0.061
2017,NC_WAYNE,0.061
2017,NC_PITT,0.061
2017,IN_VIGO,0.061
2017,WV_TUCKER,0.061
2017,TN_MADISON,0.061
2017,FL_DIXIE,0.061
2017,NM_COLFAX,0.061
2017,CA_SOLANO,0.061
2017,NC_JACKSON,0.061
2017,TN_CHESTER,0.061
2017,ID_VALLEY,0.061
2017,MI_MACOMB,0.061
2017,TX_POLK,0.061
2017,TX_TRINITY,0.06
2017,AL_CHAMBERS,0.06
2017,AL_CLEBURNE,0.06
2017,AL_CRENSHAW,0.06
2017,AL_DEKALB,0.06
2017,AL_RUSSELL,0.06
2017,AR_JOHNSON,0.06
2017,AR_POLK,0.06
2017,CA_SACRAMENTO,0.06
2017,FL_DESOTO,0.06
2017,GA_BULLOCH,0.06
2017,GA_FANNIN,0.06
2017,GA_GLYNN,0.06
2017,GA_GRADY,0.06
2017,GA_HENRY,0.06
2017,GA_TATTNALL,0.06
2017,GA_TROUP,0.06
2017,ID_LEWIS,0.06
2017,IL_CRAWFORD,0.06
2017,IL_EDWARDS,0.06
2017,IL_RICHLAND,0.06
2017,IL_SHELBY,0.06
2017,IL_WILL,0.06
2017,IN_BLACKFORD,0.06
2017,IN_CRAWFORD,0.06
2017,IN_ORANGE,0.06
2017,KY_BUTLER,0.06
2017,KY_CUMBERLAND,0.06
2017,KY_NICHOLAS,0.06
2017,KY_PULASKI,0.06
2017,KY_ROWAN,0.06
2017,LA_JACKSON,0.06
2017,ME_AROOSTOOK,0.06
2017,MD_CECIL,0.06
2017,MI_HOUGHTON,0.06
2017,MI_VANBUREN,0.06
2017,MN_AITKIN,0.06
2017,MN_SWIFT,0.06
2017,MO_BATES,0.06
2017,MO_CRAWFORD,0.06
2017,MO_MILLER,0.06
2017,NV_EUREKA,0.06
2017,NJ_OCEAN,0.06
2017,NY_BROOME,0.06
2017,NY_DELAWARE,0.06
2017,NC_ASHE,0.06
2017,NC_AVERY,0.06
2017,NC_GASTON,0.06
2017,NC_ONSLOW,0.06
2017,NC_ROWAN,0.06
2017,NC_SAMPSON,0.06
2017,OH_ASHTABULA,0.06
2017,OH_WASHINGTON,0.06
2017,OR_DESCHUTES,0.06
2017,PA_FULTON,0.06
2017,PA_SULLIVAN,0.06
2017,SC_KERSHAW,0.06
2017,TN_ANDERSON,0.06
2017,TN_MONTGOMERY,0.06
2017,TN_PUTNAM,0.06
2017,TX_KLEBERG,0.06
2017,TX_SUTTON,0.06
2017,UT_EMERY,0.06
2017,UT_GRAND,0.06
2017,VA_HAMPTON,0.06
2017,WA_ISLAND,0.06
2017,WV_KANAWHA,0.06
2017,WV_TAYLOR,0.06
2017,PA_BEAVER,0.059
2017,WI_CRAWFORD,0.059
2017,MO_SCHUYLER,0.059
2017,PA_BEDFORD,0.059
2017,NC_YANCEY,0.059
2017,ID_BONNER,0.059
2017,KY_MCCRACKEN,0.059
2017,MO_CARROLL,0.059
2017,FL_CHARLOTTE,0.059
2017,FL_BREVARD,0.059
2017,AR_LOGAN,0.059
2017,NJ_GLOUCESTER,0.059
2017,KY_TRIGG,0.059
2017,GA_LONG,0.059
2017,NC_CARTERET,0.059
2017,CT_HARTFORD,0.059
2017,NJ_UNION,0.059
2017,IL_HENDERSON,0.059
2017,MS_SIMPSON,0.059
2017,CA_MENDOCINO,0.059
2017,NC_CURRITUCK,0.059
2017,AL_GENEVA,0.059
2017,NM_BERNALILLO,0.059
2017,LA_TERREBONNE,0.059
2017,OR_LANE,0.059
2017,SC_AIKEN,0.059
2017,OH_COLUMBIANA,0.059
2017,WA_THURSTON,0.059
2017,OH_CARROLL,0.059
2017,WA_WHATCOM,0.059
2017,PA_WYOMING,0.059
2017,IL_SCHUYLER,0.059
2017,KS_SHAWNEE,0.059
2017,NC_FRANKLIN,0.059
2017,IN_STARKE,0.059
2017,TN_SULLIVAN,0.059
2017,NY_CORTLAND,0.059
2017,TN_TROUSDALE,0.059
2017,GA_BROOKS,0.059
2017,NC_GUILFORD,0.059
2017,AL_RANDOLPH,0.059
2017,FL_WASHINGTON,0.059
2017,PA_JEFFERSON,0.059
2017,MO_RANDOLPH,0.059
2017,AL_COFFEE,0.059
2017,NY_KINGS,0.059
2017,WI_ONEIDA,0.059
2017,NY_CLINTON,0.059
2017,GA_LOWNDES,0.059
2017,NY_CHEMUNG,0.059
2017,GA_DEKALB,0.059
2017,MS_COVINGTON,0.059
2017,WI_MARINETTE,0.059
2017,MI_OTSEGO,0.059
2017,MI_MECOSTA,0.059
2017,PA_LYCOMING,0.059
2017,IN_FOUNTAIN,0.059
2017,OK_ADAIR,0.059
2017,MO_SULLIVAN,0.059
2017,MO_JACKSON,0.059
2017,TX_CROCKETT,0.059
2017,MN_WADENA,0.059
2017,PA_NORTHUMBERLAND,0.059
2017,MI_ALPENA,0.059
2017,NV_HUMBOLDT,0.059
2017,GA_CLARKE,0.059
2017,MO_MISSISSIPPI,0.059
2017,PA_MCKEAN,0.059
2017,MN_REDLAKE,0.058
2017,NM_LINCOLN,0.058
2017,GA_HOUSTON,0.058
2017,KS_CHAUTAUQUA,0.058
2017,SC_OCONEE,0.058
2017,SC_PICKENS,0.058
2017,MO_PULASKI,0.058
2017,GA_GILMER,0.058
2017,GA_FULTON,0.058
2017,MS_ITAWAMBA,0.058
2017,NY_ALLEGANY,0.058
2017,PA_GREENE,0.058
2017,TN_CANNON,0.058
2017,TN_JOHNSON,0.058
2017,AL_JEFFERSON,0.058
2017,AL_MARSHALL,0.058
2017,AL_MORGAN,0.058
2017,TN_WARREN,0.058
2017,WI_MILWAUKEE,0.058
2017,IN_JASPER,0.058
2017,TX_CRANE,0.058
2017,KS_LABETTE,0.058
2017,AR_CALHOUN,0.058
2017,KY_CARLISLE,0.058
2017,KY_CARROLL,0.058
2017,AR_CLEVELAND,0.058
2017,KY_HICKMAN,0.058
2017,KY_LYON,0.058
2017,OH_LAWRENCE,0.058
2017,KY_TRIMBLE,0.058
2017,AR_SEARCY,0.058
2017,OR_TILLAMOOK,0.058
2017,CA_INYO,0.058
2017,OH_CRAWFORD,0.058
2017,LA_EASTFELICIANA,0.058
2017,OR_MORROW,0.058
2017,IL_WHITE,0.058
2017,MO_WAYNE,0.058
2017,TX_HUDSPETH,0.058
2017,IL_SCOTT,0.058
2017,WA_WALLAWALLA,0.058
2017,CO_OTERO,0.058
2017,WA_LINCOLN,0.058
2017,IL_KANE,0.058
2017,CT_NEWLONDON,0.058
2017,ME_PISCATAQUIS,0.058
2017,TX_TITUS,0.058
2017,FL_JACKSON,0.058
2017,FL_JEFFERSON,0.058
2017,MO_MADISON,0.058
2017,MD_WASHINGTON,0.058
2017,NC_MOORE,0.058
2017,MI_GENESEE,0.058
2017,NC_JONES,0.058
2017,MI_MASON,0.058
2017,PA_CARBON,0.058
2017,FL_PASCO,0.058
2017,NC_DUPLIN,0.058
2017,MO_DENT,0.058
2017,VT_ORLEANS,0.058
2017,NC_CAMDEN,0.058
2017,MO_COOPER,0.058
2017,VA_BLAND,0.058
2017,VA_BUCKINGHAM,0.058
2017,PA_VENANGO,0.058
2017,NY_SCHOHARIE,0.058
2017,MN_MILLELACS,0.058
2017,GA_WALKER,0.058
2017,NY_RICHMOND,0.058
2017,VA_GRAYSON,0.058
2017,OK_OKFUSKEE,0.057
2017,NC_WILKES,0.057
2017,AR_GARLAND,0.057
2017,OK_STEPHENS,0.057
2017,KY_HOPKINS,0.057
2017,PA_CLARION,0.057
2017,SC_SPARTANBURG,0.057
2017,FL_VOLUSIA,0.057
2017,GA_BARTOW,0.057
2017,KY_CASEY,0.057
2017,AR_CLARK,0.057
2017,AL_CHILTON,0.057
2017,NC_RANDOLPH,0.057
2017,NC_BURKE,0.057
2017,SC_RICHLAND,0.057
2017,KY_BOYLE,0.057
2017,AR_BAXTER,0.057
2017,FL_LEVY,0.057
2017,FL_LIBERTY,0.057
2017,NC_MONTGOMERY,0.057
2017,MI_CHARLEVOIX,0.057
2017,IN_DELAWARE,0.057
2017,NC_MADISON,0.057
2017,KS_COFFEY,0.057
2017,GA_CHATHAM,0.057
2017,MI_MARQUETTE,0.057
2017,NY_MADISON,0.057
2017,MS_ALCORN,0.057
2017,TX_WINKLER,0.057
2017,FL_OSCEOLA,0.057
2017,PA_BRADFORD,0.057
2017,CO_DELTA,0.057
2017,TN_WASHINGTON,0.057
2017,LA_STCHARLES,0.057
2017,WV_DODDRIDGE,0.057
2017,GA_GORDON,0.057
2017,IL_WABASH,0.057
2017,CA_VENTURA,0.057
2017,IN_NEWTON,0.057
2017,PA_LACKAWANNA,0.057
2017,WI_RACINE,0.057
2017,OR_POLK,0.057
2017,IN_PARKE,0.057
2017,TN_SMITH,0.057
2017,LA_JEFFERSON,0.057
2017,ND_OLIVER,0.057
2017,CO_PUEBLO,0.057
2017,TN_MARSHALL,0.057
2017,TN_LOUDON,0.057
2017,TN_HICKMAN,0.057
2017,IL_IROQUOIS,0.057
2017,PA_WAYNE,0.057
2017,CA_ELDORADO,0.057
2017,NY_WYOMING,0.057
2017,OR_WASCO,0.057
2017,TX_GRAY,0.057
2017,TX_MITCHELL,0.057
2017,IL_CASS,0.057
2017,AR_POINSETT,0.057
2017,MT_FLATHEAD,0.057
2017,AR_LITTLERIVER,0.057
2017,ID_WASHINGTON,0.057
2017,VA_CHARLOTTE,0.057
2017,KY_MARSHALL,0.057
2017,TX_SANJACINTO,0.057
2017,FL_DUVAL,0.057
2017,NY_GREENE,0.057
2017,ME_HANCOCK,0.057
2017,PA_MIFFLIN,0.056
2017,WI_RUSK,0.056
2017,AK_NORTHSLOPEBOROUG,0.056
2017,AZ_PIMA,0.056
2017,AZ_YAVAPAI,0.056
2017,AR_CROSS,0.056
2017,CA_HUMBOLDT,0.056
2017,WV_OHIO,0.056
2017,WV_MONROE,0.056
2017,CO_CONEJOS,0.056
2017,CO_LASANIMAS,0.056
2017,CO_MONTEZUMA,0.056
2017,FL_ESCAMBIA,0.056
2017,VA_RADFORD,0.056
2017,VA_NORFOLK,0.056
2017,VA_LYNCHBURG,0.056
2017,MO_BOLLINGER,0.056
2017,GA_ATKINSON,0.056
2017,MO_ADAIR,0.056
2017,GA_CANDLER,0.056
2017,MS_PONTOTOC,0.056
2017,MS_LEE,0.056
2017,NY_CHENANGO,0.056
2017,GA_HABERSHAM,0.056
2017,GA_MONROE,0.056
2017,GA_PIKE,0.056
2017,NY_TIOGA,0.056
2017,NY_WARREN,0.056
2017,NC_CATAWBA,0.056
2017,UT_CARBON,0.056
2017,MI_MUSKEGON,0.056
2017,MA_BERKSHIRE,0.056
2017,MD_CAROLINE,0.056
2017,IL_DEKALB,0.056
2017,IL_DEWITT,0.056
2017,IL_JACKSON,0.056
2017,LA_WESTBATONROUGE,0.056
2017,LA_LAFAYETTE,0.056
2017,TX_HARDIN,0.056
2017,OH_ERIE,0.056
2017,LA_BOSSIER,0.056
2017,OH_HENRY,0.056
2017,TX_FLOYD,0.056
2017,KY_MEADE,0.056
2017,OH_RICHLAND,0.056
2017,KY_CALDWELL,0.056
2017,TX_COLEMAN,0.056
2017,TX_ANGELINA,0.056
2017,IN_MADISON,0.056
2017,OK_PAWNEE,0.056
2017,TN_DICKSON,0.056
2017,TN_COFFEE,0.056
2017,OR_CLATSOP,0.056
2017,OK_NOWATA,0.055
2017,AL_TUSCALOOSA,0.055
2017,NC_MCDOWELL,0.055
2017,IL_LAKE,0.055
2017,MO_HENRY,0.055
2017,NC_DAVIDSON,0.055
2017,NC_IREDELL,0.055
2017,TX_HALL,0.055
2017,AR_POPE,0.055
2017,AL_MADISON,0.055
2017,VA_GALAX,0.055
2017,NC_FORSYTH,0.055
2017,MI_SAGINAW,0.055
2017,OK_JEFFERSON,0.055
2017,WV_HAMPSHIRE,0.055
2017,AL_BALDWIN,0.055
2017,OH_HOCKING,0.055
2017,NC_GATES,0.055
2017,GA_BACON,0.055
2017,OK_KAY,0.055
2017,MS_SMITH,0.055
2017,NC_GREENE,0.055
2017,AL_LIMESTONE,0.055
2017,CA_NEVADA,0.055
2017,IL_CARROLL,0.055
2017,SC_BERKELEY,0.055
2017,WA_CHELAN,0.055
2017,KY_PENDLETON,0.055
2017,VA_PATRICK,0.055
2017,WV_MORGAN,0.055
2017,RI_WASHINGTON,0.055
2017,WI_WOOD,0.055
2017,RI_KENT,0.055
2017,LA_PLAQUEMINES,0.055
2017,VA_CRAIG,0.055
2017,NM_ROOSEVELT,0.055
2017,PA_COLUMBIA,0.055
2017,TX_JONES,0.055
2017,GA_EVANS,0.055
2017,GA_CAMDEN,0.055
2017,IL_LIVINGSTON,0.055
2017,IL_LOGAN,0.055
2017,ME_OXFORD,0.055
2017,CO_MESA,0.055
2017,FL_GILCHRIST,0.055
2017,WV_PUTNAM,0.055
2017,WA_KITSAP,0.055
2017,KY_CRITTENDEN,0.055
2017,NC_TRANSYLVANIA,0.055
2017,FL_SUWANNEE,0.055
2017,NC_SURRY,0.055
2017,MS_LAFAYETTE,0.055
2017,SD_WALWORTH,0.055
2017,SC_YORK,0.055
2017,MN_PINE,0.055
2017,MA_NANTUCKET,0.055
2017,IN_GRANT,0.055
2017,NY_SULLIVAN,0.055
2017,MI_BAY,0.055
2017,IL_RANDOLPH,0.055
2017,OK_PITTSBURG,0.055
2017,TN_HAMILTON,0.055
2017,WI_WASHBURN,0.055
2017,IL_JODAVIESS,0.055
2017,MN_MAHNOMEN,0.054
2017,LA_CALCASIEU,0.054
2017,SC_BEAUFORT,0.054
2017,WV_CABELL,0.054
2017,IL_WARREN,0.054
2017,GA_DADE,0.054
2017,NY_WAYNE,0.054
2017,VA_WYTHE,0.054
2017,NM_SANTAFE,0.054
2017,AL_CHEROKEE,0.054
2017,TN_BRADLEY,0.054
2017,NY_ONEIDA,0.054
2017,VA_ACCOMACK,0.054
2017,AL_BLOUNT,0.054
2017,PA_SUSQUEHANNA,0.054
2017,ID_BOUNDARY,0.054
2017,NY_LIVINGSTON,0.054
2017,GA_MORGAN,0.054
2017,KS_SEDGWICK,0.054
2017,PA_WASHINGTON,0.054
2017,GA_JASPER,0.054
2017,MI_SHIAWASSEE,0.054
2017,VA_GREENSVILLE,0.054
2017,MO_BARTON,0.054
2017,IN_SCOTT,0.054
2017,WY_FREMONT,0.054
2017,MI_MONTCALM,0.054
2017,IN_RIPLEY,0.054
2017,IN_PORTER,0.054
2017,OK_GREER,0.054
2017,MT_WHEATLAND,0.054
2017,IN_OHIO,0.054
2017,NY_ERIE,0.054
2017,NC_LINCOLN,0.054
2017,MI_GRATIOT,0.054
2017,NV_WHITEPINE,0.054
2017,MI_DICKINSON,0.054
2017,NC_MECKLENBURG,0.054
2017,MO_RAY,0.054
2017,AK_FAIRBANKSNORTHSTARBOROUG,0.054
2017,MO_JOHNSON,0.054
2017,VA_NEWPORTNEWS,0.054
2017,OH_TUSCARAWAS,0.054
2017,FL_LAKE,0.054
2017,MD_KENT,0.054
2017,MO_MACON,0.054
2017,WI_GREENLAKE,0.054
2017,NC_STOKES,0.054
2017,MD_BALTIMORE,0.054
2017,MN_MORRISON,0.054
2017,KY_GRANT,0.054
2017,KY_GREEN,0.054
2017,AR_CRAWFORD,0.054
2017,AR_FULTON,0.054
2017,FL_COLUMBIA,0.054
2017,VA_WESTMORELAND,0.054
2017,VA_ESSEX,0.054
2017,GA_BANKS,0.054
2017,OH_LORAIN,0.054
2017,AR_MARION,0.054
2017,TX_FREESTONE,0.054
2017,FL_BAY,0.054
2017,FL_BAKER,0.054
2017,NY_CAYUGA,0.054
2017,GA_MADISON,0.054
2017,IL_CUMBERLAND,0.054
2017,DE_KENT,0.054
2017,SC_DORCHESTER,0.054
2017,IL_FORD,0.054
2017,TX_GRIMES,0.054
2017,SC_ANDERSON,0.054
2017,IL_LEE,0.054
2017,SC_NEWBERRY,0.053
2017,LA_STTAMMANY,0.053
2017,MO_PETTIS,0.053
2017,VA_PITTSYLVANIA,0.053
2017,KY_BARREN,0.053
2017,TX_UPSHUR,0.053
2017,AR_YELL,0.053
2017,MD_PRINCEGEORGE'S,0.053
2017,OH_STARK,0.053
2017,TN_BLOUNT,0.053
2017,IA_LEE,0.053
2017,MO_SCOTT,0.053
2017,NC_STANLY,0.053
2017,SD_MELLETTE,0.053
2017,OH_ROSS,0.053
2017,IL_MCHENRY,0.053
2017,VA_BRISTOL,0.053
2017,VA_BRISTOLCITY,0.053
2017,KS_DICKINSON,0.053
2017,KY_CLARK,0.053
2017,OK_WASHITA,0.053
2017,TX_HARRISON,0.053
2017,CO_RIOBLANCO,0.053
2017,PA_ERIE,0.053
2017,CA_SANTABARBARA,0.053
2017,KY_GALLATIN,0.053
2017,NC_ALAMANCE,0.053
2017,TX_MILAM,0.053
2017,VA_CARROLL,0.053
2017,GA_LUMPKIN,0.053
2017,ND_PEMBINA,0.053
2017,NE_THURSTON,0.053
2017,MO_STEGENEVIEVE,0.053
2017,VA_DINWIDDIE,0.053
2017,IN_CLAY,0.053
2017,MO_CEDAR,0.053
2017,VA_PRINCEGEORGE,0.053
2017,MO_PHELPS,0.053
2017,TX_SHELBY,0.053
2017,IN_WAYNE,0.053
2017,VA_FREDERICKSBURG,0.053
2017,PA_MERCER,0.053
2017,TN_MAURY,0.053
2017,GA_JONES,0.053
2017,TX_WOOD,0.053
2017,AL_CULLMAN,0.053
2017,NY_OTSEGO,0.053
2017,KY_LARUE,0.053
2017,OR_YAMHILL,0.053
2017,VA_CUMBERLAND,0.053
2017,GA_OGLETHORPE,0.053
2017,TN_MACON,0.053
2017,VA_HARRISONBURG,0.053
2017,TX_LEON,0.053
2017,OK_MARSHALL,0.053
2017,IL_HAMILTON,0.053
2017,TX_REFUGIO,0.053
2017,AR_GREENE,0.053
2017,GA_WALTON,0.053
2017,CT_FAIRFIELD,0.053
2017,GA_LEE,0.053
2017,MO_MONROE,0.053
2017,GA_MILLER,0.053
2017,OH_LUCAS,0.053
2017,LA_EASTBATONROUGE,0.053
2017,IN_HENRY,0.053
2017,KY_METCALFE,0.053
2017,TN_FRANKLIN,0.053
2017,NJ_HUDSON,0.053
2017,NC_NEWHANOVER,0.053
2017,TX_PALOPINTO,0.053
2017,MT_ROSEBUD,0.053
2017,MA_WORCESTER,0.053
2017,IL_SANGAMON,0.053
2017,IL_BOND,0.053
2017,LA_LAFOURCHE,0.053
2017,TX_CHAMBERS,0.053
2017,GA_BARROW,0.052
2017,NY_MONROE,0.052
2017,MN_PENNINGTON,0.052
2017,GA_PICKENS,0.052
2017,GA_UNION,0.052
2017,NY_SENECA,0.052
2017,SC_SALUDA,0.052
2017,NJ_WARREN,0.052
2017,NJ_SUSSEX,0.052
2017,VA_CHARLESCITY,0.052
2017,VA_BUENAVISTA,0.052
2017,VA_BUENAVISTACITY,0.052
2017,NC_CABARRUS,0.052
2017,MN_CROWWING,0.052
2017,NJ_BURLINGTON,0.052
2017,OR_WHEELER,0.052
2017,NC_HAYWOOD,0.052
2017,MI_NEWAYGO,0.052
2017,NC_JOHNSTON,0.052
2017,FL_MARTIN,0.052
2017,MA_PLYMOUTH,0.052
2017,MO_LINCOLN,0.052
2017,MA_ESSEX,0.052
2017,NV_ELKO,0.052
2017,MO_MARIES,0.052
2017,AL_AUTAUGA,0.052
2017,VA_RICHMONDCITY,0.052
2017,LA_WESTFELICIANA,0.052
2017,FL_COLLIER,0.052
2017,PA_LEHIGH,0.052
2017,TX_REAL,0.052
2017,TX_PECOS,0.052
2017,TX_PANOLA,0.052
2017,IL_CHAMPAIGN,0.052
2017,TX_MENARD,0.052
2017,IL_PIKE,0.052
2017,CO_ALAMOSA,0.052
2017,CA_SANDIEGO,0.052
2017,PA_BUCKS,0.052
2017,KY_WEBSTER,0.052
2017,KS_ALLEN,0.052
2017,AR_NEVADA,0.052
2017,AR_MILLER,0.052
2017,AR_HOTSPRING,0.052
2017,AR_HEMPSTEAD,0.052
2017,RI_NEWPORT,0.052
2017,TX_ELPASO,0.052
2017,AR_FRANKLIN,0.052
2017,KY_HART,0.052
2017,KY_GARRARD,0.052
2017,AZ_MARICOPA,0.052
2017,WI_JUNEAU,0.052
2017,WI_KENOSHA,0.052
2017,TX_CHEROKEE,0.052
2017,WI_LINCOLN,0.052
