YEAR,STATE_COUNTY,SOME_COLLEGE
2017,PA_SNYDER,0.447
2017,TX_CHEROKEE,0.447
2017,IL_CASS,0.447
2017,TX_SWISHER,0.447
2017,SC_MCCORMICK,0.446
2017,MS_WALTHALL,0.446
2017,GA_IRWIN,0.446
2017,MS_SUNFLOWER,0.446
2017,KS_HAMILTON,0.446
2017,KY_LEWIS,0.446
2017,IN_JENNINGS,0.446
2017,GA_JEFFDAVIS,0.445
2017,GA_MADISON,0.445
2017,KY_KNOTT,0.445
2017,GA_CANDLER,0.445
2017,AR_HEMPSTEAD,0.445
2017,AL_CRENSHAW,0.445
2017,KY_OWSLEY,0.445
2017,LA_BIENVILLE,0.444
2017,NE_DAWSON,0.444
2017,NV_MINERAL,0.444
2017,IN_JAY,0.444
2017,KY_ROCKCASTLE,0.444
2017,IN_WASHINGTON,0.444
2017,MO_REYNOLDS,0.444
2017,KY_GREEN,0.444
2017,AR_NEWTON,0.443
2017,MO_PEMISCOT,0.443
2017,TX_WALKER,0.443
2017,FL_JACKSON,0.443
2017,TX_MATAGORDA,0.443
2017,FL_CALHOUN,0.443
2017,GA_GRADY,0.443
2017,GA_COOK,0.443
2017,SC_SALUDA,0.443
2017,GA_TOOMBS,0.443
2017,TN_LINCOLN,0.443
2017,OK_ATOKA,0.442
2017,IN_SWITZERLAND,0.442
2017,TX_COLLINGSWORTH,0.442
2017,TX_TERRELL,0.442
2017,GA_WEBSTER,0.442
2017,NC_DUPLIN,0.442
2017,TX_ANDREWS,0.442
2017,KY_METCALFE,0.442
2017,WV_WETZEL,0.442
2017,AR_LOGAN,0.442
2017,NC_ANSON,0.442
2017,VA_ACCOMACK,0.442
2017,KY_OWEN,0.441
2017,LA_BEAUREGARD,0.441
2017,TX_ATASCOSA,0.441
2017,OH_BROWN,0.441
2017,KY_WASHINGTON,0.441
2017,TX_CROSBY,0.441
2017,OK_BECKHAM,0.44
2017,OK_MCCURTAIN,0.44
2017,MO_STONE,0.44
2017,ID_BENEWAH,0.439
2017,VA_HOPEWELL,0.439
2017,MO_DUNKLIN,0.439
2017,KY_ADAIR,0.439
2017,SC_EDGEFIELD,0.438
2017,MI_ALGER,0.438
2017,TX_LIVEOAK,0.438
2017,AL_JACKSON,0.438
2017,IL_LAWRENCE,0.438
2017,TN_GREENE,0.438
2017,NM_CIBOLA,0.437
2017,OK_BEAVER,0.437
2017,AR_PHILLIPS,0.437
2017,CA_TULARE,0.437
2017,TX_JIMWELLS,0.437
2017,LA_TERREBONNE,0.437
2017,PA_HUNTINGDON,0.437
2017,TX_STEPHENS,0.437
2017,WA_FRANKLIN,0.436
2017,TX_DUVAL,0.436
2017,MO_BARRY,0.436
2017,AR_PERRY,0.436
2017,GA_LAURENS,0.436
2017,VA_BRUNSWICK,0.436
2017,FL_MADISON,0.436
2017,AR_CARROLL,0.435
2017,LA_ACADIA,0.435
2017,TX_MCCULLOCH,0.434
2017,MO_DALLAS,0.434
2017,KS_FORD,0.434
2017,MO_TEXAS,0.434
2017,KY_LESLIE,0.434
2017,MO_SULLIVAN,0.433
2017,AL_BUTLER,0.433
2017,TX_HARDEMAN,0.433
2017,TN_HARDIN,0.433
2017,CA_DELNORTE,0.433
2017,MI_LAKE,0.432
2017,GA_TREUTLEN,0.432
2017,LA_WEBSTER,0.432
2017,OK_JEFFERSON,0.432
2017,WI_CLARK,0.431
2017,GA_WHITFIELD,0.431
2017,CO_DELTA,0.431
2017,TX_JASPER,0.431
2017,WV_UPSHUR,0.431
2017,MO_RIPLEY,0.431
2017,WV_RITCHIE,0.431
2017,GA_JENKINS,0.431
2017,GA_MONTGOMERY,0.431
2017,VA_COVINGTON,0.431
2017,CO_KITCARSON,0.431
2017,KY_GRAYSON,0.431
2017,AR_CLAY,0.431
2017,TX_NEWTON,0.431
2017,AR_BRADLEY,0.43
2017,LA_LAFOURCHE,0.43
2017,TN_CANNON,0.43
2017,KY_OHIO,0.43
2017,KY_CASEY,0.43
2017,PA_MIFFLIN,0.43
2017,OH_PIKE,0.43
2017,MS_JEFFERSONDAVIS,0.43
2017,NV_WHITEPINE,0.43
2017,FL_PUTNAM,0.43
2017,WV_NICHOLAS,0.43
2017,KY_HENRY,0.429
2017,CA_MADERA,0.429
2017,TX_KING,0.429
2017,FL_HIGHLANDS,0.429
2017,WV_PENDLETON,0.429
2017,OH_MORGAN,0.429
2017,MO_RALLS,0.428
2017,MO_BOLLINGER,0.428
2017,TN_HANCOCK,0.427
2017,TN_HENRY,0.427
2017,TX_CAMP,0.426
2017,IN_PERRY,0.426
2017,ID_WASHINGTON,0.425
2017,AL_LOWNDES,0.425
2017,TX_UPTON,0.425
2017,AL_COOSA,0.425
2017,AL_MONROE,0.425
2017,MT_TOOLE,0.425
2017,TX_POLK,0.424
2017,AR_POINSETT,0.424
2017,TN_HAMBLEN,0.424
2017,MO_DENT,0.424
2017,LA_IBERIA,0.424
2017,MO_MCDONALD,0.423
2017,MS_CHICKASAW,0.423
2017,TX_SHERMAN,0.423
2017,SD_ZIEBACH,0.423
2017,WV_PRESTON,0.423
2017,KY_ELLIOTT,0.423
2017,VA_NORTHAMPTON,0.423
2017,MS_BENTON,0.423
2017,KY_JACKSON,0.422
2017,MS_MARSHALL,0.422
2017,LA_JEFFERSONDAVIS,0.422
2017,MO_HARRISON,0.422
2017,OH_COSHOCTON,0.421
2017,TN_HAWKINS,0.421
2017,TX_MARTIN,0.421
2017,TX_MITCHELL,0.421
2017,IN_DAVIESS,0.421
2017,KY_POWELL,0.421
2017,AL_WASHINGTON,0.421
2017,UT_PIUTE,0.421
2017,TN_CROCKETT,0.421
2017,OK_HARPER,0.42
2017,IL_ALEXANDER,0.42
2017,ID_GOODING,0.42
2017,GA_WASHINGTON,0.42
2017,GA_WARE,0.42
2017,GA_BACON,0.42
2017,OK_MURRAY,0.42
2017,MS_CALHOUN,0.419
2017,TX_CRANE,0.419
2017,FL_WASHINGTON,0.419
2017,KY_MARION,0.419
2017,AL_CLAY,0.419
2017,MS_YAZOO,0.419
2017,TX_WARD,0.418
2017,TX_ROBERTSON,0.418
2017,GA_TERRELL,0.418
2017,TX_SHELBY,0.418
2017,LA_EVANGELINE,0.418
2017,MO_WRIGHT,0.418
2017,OK_HUGHES,0.418
2017,TX_TITUS,0.417
2017,MO_NEWMADRID,0.417
2017,SD_MELLETTE,0.417
2017,GA_POLK,0.417
2017,AR_DALLAS,0.417
2017,GA_LINCOLN,0.417
2017,KY_PENDLETON,0.417
2017,AR_MARION,0.416
2017,AL_DEKALB,0.416
2017,TN_HAYWOOD,0.416
2017,MI_LUCE,0.416
2017,SC_LEE,0.415
2017,TX_BAILEY,0.415
2017,MS_GREENE,0.415
2017,VA_CHARLESCITY,0.415
2017,WV_RANDOLPH,0.415
2017,KY_BUTLER,0.415
2017,TX_DALLAM,0.414
2017,LA_VERMILION,0.414
2017,KY_BELL,0.414
2017,GA_ECHOLS,0.413
2017,TN_OVERTON,0.413
2017,VA_HIGHLAND,0.413
2017,NM_LEA,0.412
2017,VA_GALAX,0.412
2017,AL_PERRY,0.412
2017,AR_CHICOT,0.411
2017,AL_CLARKE,0.411
2017,TX_HASKELL,0.411
2017,AK_ALEUTIANS,0.411
2017,AR_STFRANCIS,0.411
2017,GA_JASPER,0.41
2017,TX_JACK,0.41
2017,WV_DODDRIDGE,0.41
2017,KY_MENIFEE,0.409
2017,KY_BRECKINRIDGE,0.409
2017,AR_SHARP,0.409
2017,FL_LEVY,0.409
2017,AK_NOME,0.409
2017,GA_HEARD,0.409
2017,KS_HASKELL,0.408
2017,LA_UNION,0.408
2017,TN_DECATUR,0.408
2017,TX_MOORE,0.408
2017,NM_TORRANCE,0.407
2017,GA_BANKS,0.407
2017,TX_TYLER,0.407
2017,AR_DESHA,0.406
2017,GA_EVANS,0.406
2017,GA_GILMER,0.406
2017,OH_ADAMS,0.406
2017,TN_HOUSTON,0.406
2017,TX_BURLESON,0.406
2017,LA_REDRIVER,0.405
2017,TN_MONROE,0.405
2017,GA_EMANUEL,0.405
2017,GA_JOHNSON,0.405
2017,VA_PAGE,0.405
2017,WV_MINGO,0.404
2017,TN_WARREN,0.404
2017,AL_FRANKLIN,0.403
2017,NE_DAKOTA,0.403
2017,FL_BRADFORD,0.403
2017,AL_CHILTON,0.402
2017,GA_COFFEE,0.402
2017,TN_COCKE,0.402
2017,GA_COLQUITT,0.401
2017,WA_YAKIMA,0.401
2017,TX_REEVES,0.4
2017,MS_NOXUBEE,0.4
2017,NJ_CUMBERLAND,0.4
2017,MS_HUMPHREYS,0.4
2017,KY_MARTIN,0.4
2017,OK_TEXAS,0.399
2017,ID_JEROME,0.399
2017,VA_NOTTOWAY,0.399
2017,LA_WASHINGTON,0.399
2017,TX_HARTLEY,0.399
2017,LA_ALLEN,0.399
2017,AR_JACKSON,0.399
2017,TN_RHEA,0.398
2017,TX_PALOPINTO,0.398
2017,KY_WAYNE,0.398
2017,TN_PERRY,0.397
2017,TX_LIBERTY,0.397
2017,GA_FRANKLIN,0.397
2017,GA_FANNIN,0.396
2017,AL_ESCAMBIA,0.396
2017,AR_SEVIER,0.396
2017,TX_RUNNELS,0.396
2017,TX_STONEWALL,0.395
2017,TN_MACON,0.395
2017,WV_ROANE,0.394
2017,FL_BAKER,0.394
2017,TX_FALLS,0.393
2017,GA_MITCHELL,0.393
2017,AL_BARBOUR,0.393
2017,TX_BEE,0.393
2017,WV_BRAXTON,0.393
2017,WV_WEBSTER,0.392
2017,AR_CROSS,0.392
2017,GA_GREENE,0.391
2017,MO_DAVIESS,0.391
2017,MT_ROOSEVELT,0.391
2017,MO_CRAWFORD,0.39
2017,GA_PULASKI,0.39
2017,MS_KEMPER,0.389
2017,TX_ANDERSON,0.389
2017,TN_CLAY,0.389
2017,TX_GRIMES,0.388
2017,MS_SCOTT,0.388
2017,TN_VANBUREN,0.388
2017,NC_BERTIE,0.388
2017,LA_CONCORDIA,0.388
2017,FL_JEFFERSON,0.388
2017,SD_BUFFALO,0.387
2017,FL_TAYLOR,0.387
2017,AR_JOHNSON,0.387
2017,ID_BOUNDARY,0.387
2017,GA_BRANTLEY,0.386
2017,WA_ADAMS,0.386
2017,TX_EASTLAND,0.386
2017,KY_MAGOFFIN,0.386
2017,TN_BENTON,0.386
2017,VA_RICHMOND,0.385
2017,TN_DEKALB,0.385
2017,AR_YELL,0.384
2017,FL_UNION,0.384
2017,CA_LASSEN,0.384
2017,LA_LASALLE,0.384
2017,AR_LAFAYETTE,0.383
2017,TX_DAWSON,0.383
2017,MO_WASHINGTON,0.382
2017,WV_BOONE,0.382
2017,GA_JEFFERSON,0.382
2017,WV_GRANT,0.382
2017,AL_CONECUH,0.381
2017,SC_HAMPTON,0.381
2017,ID_CLARK,0.381
2017,TN_BEDFORD,0.381
2017,SC_DILLON,0.38
2017,OR_MORROW,0.38
2017,FL_GADSDEN,0.38
2017,TN_LEWIS,0.38
2017,LA_WINN,0.38
2017,TX_KINNEY,0.38
2017,SC_JASPER,0.379
2017,MD_SOMERSET,0.379
2017,KS_SEWARD,0.379
2017,WV_HARDY,0.378
2017,GA_MURRAY,0.378
2017,TX_SANJACINTO,0.377
2017,FL_SUWANNEE,0.377
2017,LA_RICHLAND,0.377
2017,TN_WAYNE,0.377
2017,MO_MORGAN,0.377
2017,OK_ADAIR,0.376
2016,KS_SEWARD,0.376
2017,FL_SUMTER,0.376
2017,TN_JACKSON,0.375
2017,OH_NOBLE,0.375
2017,TN_CAMPBELL,0.375
2017,TX_PARMER,0.374
2017,GA_MERIWETHER,0.374
2017,NM_LUNA,0.374
2017,KY_LEE,0.374
2015,KS_SEWARD,0.374
2017,KY_MCCREARY,0.374
2017,IN_CRAWFORD,0.374
2017,NE_COLFAX,0.373
2017,LA_JACKSON,0.373
2017,MS_HOLMES,0.373
2017,TN_JOHNSON,0.373
2017,LA_GRANT,0.372
2017,TN_SMITH,0.372
2017,TN_POLK,0.372
2017,MO_PIKE,0.372
2017,LA_STLANDRY,0.372
2017,KY_LIVINGSTON,0.371
2017,TN_GRAINGER,0.371
2017,LA_TENSAS,0.371
2017,KY_HART,0.37
2017,FL_FRANKLIN,0.37
2017,PA_JUNIATA,0.369
2017,GA_WORTH,0.369
2017,KS_GRANT,0.369
2017,WV_BARBOUR,0.369
2017,KY_WOLFE,0.368
2017,GA_MACON,0.368
2017,FL_HOLMES,0.368
2017,FL_LAFAYETTE,0.367
2017,LA_MOREHOUSE,0.367
2017,TX_SABINE,0.366
2017,TX_GONZALES,0.366
2017,TN_SCOTT,0.366
2017,LA_AVOYELLES,0.366
2017,FL_DIXIE,0.366
2017,MO_DEKALB,0.365
2017,LA_CLAIBORNE,0.365
2017,AR_VANBUREN,0.364
2017,KY_KNOX,0.364
2017,VA_BUCKINGHAM,0.364
2017,MS_WILKINSON,0.364
2017,CO_FREMONT,0.363
2017,TN_HICKMAN,0.363
2017,TX_KARNES,0.361
2017,GA_ATKINSON,0.36
2017,TX_BROOKS,0.359
2017,AL_WILCOX,0.359
2017,WV_WYOMING,0.359
2017,LA_STMARY,0.359
2017,KY_ESTILL,0.358
2017,TX_PECOS,0.358
2017,LA_CATAHOULA,0.357
2017,KY_CARROLL,0.356
2017,MO_MISSISSIPPI,0.356
2017,MS_QUITMAN,0.356
2017,LA_EASTFELICIANA,0.355
2017,TX_GAINES,0.353
2017,TX_CASTRO,0.352
2017,GA_CLAY,0.351
2017,LA_MADISON,0.351
2017,TX_MADISON,0.351
2017,ID_LINCOLN,0.351
2017,FL_LIBERTY,0.35
2017,CO_CROWLEY,0.349
2017,LA_FRANKLIN,0.349
2017,GA_WARREN,0.348
2017,AK_BETHEL,0.348
2017,TN_BLEDSOE,0.347
2017,AZ_LAPAZ,0.346
2017,GA_BUTTS,0.346
2017,TN_FENTRESS,0.345
2017,VA_GREENSVILLE,0.344
2017,AK_NORTHWEST,0.342
2017,TN_LAUDERDALE,0.341
2017,TX_SANAUGUSTINE,0.339
2017,GA_APPLING,0.338
2017,NV_PERSHING,0.337
2017,TX_COCHRAN,0.337
2017,TN_UNION,0.337
2017,TX_FRIO,0.336
2017,AL_BULLOCK,0.336
2017,FL_HAMILTON,0.336
2017,LA_CALDWELL,0.335
2017,GA_WILKINSON,0.333
2017,WV_HAMPSHIRE,0.332
2017,TX_ZAPATA,0.332
2017,GA_WILKES,0.331
2017,AR_MADISON,0.331
2017,CO_COSTILLA,0.33
2017,GA_TATTNALL,0.329
2017,SC_ALLENDALE,0.329
2017,GA_QUITMAN,0.328
2017,GA_CHATTOOGA,0.328
2017,AR_WOODRUFF,0.328
2017,TX_REAGAN,0.327
2017,KY_CLAY,0.326
2017,SC_MARLBORO,0.325
2017,LA_EASTCARROLL,0.325
2017,GA_CALHOUN,0.324
2017,WV_CLAY,0.323
2017,LA_STHELENA,0.322
2017,GA_ELBERT,0.32
2017,TN_HARDEMAN,0.32
2017,WV_CALHOUN,0.319
2017,TN_GRUNDY,0.318
2017,AR_LEE,0.316
2017,TX_LASALLE,0.316
2017,ID_OWYHEE,0.315
2017,NM_GUADALUPE,0.313
2017,GA_DOOLY,0.313
2017,TX_STARR,0.313
2017,TN_MORGAN,0.311
2017,AR_LINCOLN,0.311
2017,TX_CULBERSON,0.31
2017,FL_HENDRY,0.306
2017,TX_WILLACY,0.305
2017,FL_OKEECHOBEE,0.303
2017,LA_WESTCARROLL,0.302
2017,GA_CHARLTON,0.302
2017,CO_LINCOLN,0.295
2017,TN_MEIGS,0.293
2017,TX_JONES,0.293
2017,GA_TALIAFERRO,0.29
2017,NV_ESMERALDA,0.288
2017,MS_TALLAHATCHIE,0.286
2017,MI_BARAGA,0.284
2017,GA_WILCOX,0.283
2017,FL_GLADES,0.274
2017,GA_HANCOCK,0.27
2017,NC_TYRRELL,0.27
2017,TX_GARZA,0.266
2017,IN_LAGRANGE,0.265
2017,MS_ISSAQUENA,0.265
2017,TN_LAKE,0.261
2017,TX_JEFFDAVIS,0.256
2017,TX_CONCHO,0.253
2017,GA_STEWART,0.248
2017,GA_TELFAIR,0.247
2017,WV_MCDOWELL,0.232
2017,VA_SUSSEX,0.229
2017,FL_DESOTO,0.228
2017,NM_DEBACA,0.219
2017,CO_BENT,0.219
2017,OH_HOLMES,0.218
2017,FL_HARDEE,0.213
2017,GA_WHEELER,0.201
2017,TX_HUDSPETH,0.178
2017,PA_FOREST,0.158
2017,TX_LOVING,0.053
