Year,STATE_COUNTY,Yes,No,Issue,Issue2,Issue3
2016,AL_ETOWAH,29756,7920,fund_parks
2016,AL_FAYETTE,4980,1573,fund_parks
2016,AL_FRANKLIN,7213,2082,fund_parks
2016,AL_GENEVA,6895,2571,fund_parks
2016,AL_GREENE,3183,384,fund_parks
2016,AL_HALE,4464,938,fund_parks
2016,AL_HENRY,4741,1484,fund_parks
2016,AL_HOUSTON,26821,8578,fund_parks
2016,AL_JACKSON,13931,2896,fund_parks
2016,AL_JEFFERSON,212054,54661,fund_parks
2016,AL_LAMAR,3621,1415,fund_parks
2016,AL_LAUDERDALE,28546,4948,fund_parks
2016,AL_LAWRENCE,9908,2274,fund_parks
2016,AL_LEE,41760,9240,fund_parks
2016,AL_LIMESTONE,27257,7276,fund_parks
2016,AL_LOWNDES,3478,855,fund_parks
2016,AL_MACON,6300,1091,fund_parks
2016,AL_MADISON,112186,28439,fund_parks
2016,AL_MARENGO,6755,1528,fund_parks
2016,AL_MARION,7468,2753,fund_parks
2016,AL_MARSHALL,26539,4958,fund_parks
2016,AL_MOBILE,108414,26836,fund_parks
2016,AL_MONROE,6080,1553,fund_parks
2016,AL_MONTGOMERY,61999,17356,fund_parks
2016,AL_MORGAN,34658,7523,fund_parks
2016,AL_PERRY,3154,454,fund_parks
2016,AL_PICKENS,5545,1354,fund_parks
2016,AL_PIKE,8021,2403,fund_parks
2016,AL_RANDOLPH,5960,1821,fund_parks
2016,AL_RUSSELL,10984,3173,fund_parks
2016,AL_ST,21025,26261,fund_parks
2016,AL_SHELBY,72953,17077,fund_parks
2016,AL_SUMTER,1999,969,fund_parks
2016,AL_TALLADEGA,21781,6366,fund_parks
2016,AL_TALLAPOOSA,13850,2751,fund_parks
2016,AL_TUSCALOOSA,56053,14130,fund_parks
2016,AL_WALKER,19041,5989,fund_parks
2016,AL_WASHINGTON,5457,1315,fund_parks
2016,AL_WILCOX,3696,429,fund_parks
2016,AL_WINSTON,6007,2114,fund_parks
2016,AL_AUTAUGA,10666,8134,increase_local_lawmaking_abilities
2016,AL_BALDWIN,47444,26018,increase_local_lawmaking_abilities
2016,AL_BARBOUR,3593,3309,increase_local_lawmaking_abilities
2016,AL_BIBB,3373,3108,increase_local_lawmaking_abilities
2016,AL_BLOUNT,10755,7981,increase_local_lawmaking_abilities
2016,AL_BULLOCK,1168,1573,increase_local_lawmaking_abilities
2016,AL_BUTLER,2956,3074,increase_local_lawmaking_abilities
2016,AL_CALHOUN,22335,12301,increase_local_lawmaking_abilities
2016,AL_CHAMBERS,4454,5525,increase_local_lawmaking_abilities
2016,AL_CHEROKEE,4892,2649,increase_local_lawmaking_abilities
2016,AL_CHILTON,7521,5397,increase_local_lawmaking_abilities
2016,AL_CHOCTAW,2110,1838,increase_local_lawmaking_abilities
2016,AL_CLARKE,3960,4624,increase_local_lawmaking_abilities
2016,AL_CLAY,2494,1904,increase_local_lawmaking_abilities
2016,AL_CLEBURNE,2260,1717,increase_local_lawmaking_abilities
2016,AL_COFFEE,8993,5539,increase_local_lawmaking_abilities
2016,AL_COLBERT,10290,6524,increase_local_lawmaking_abilities
2016,AL_CONECUH,1821,2046,increase_local_lawmaking_abilities
