UnInsYEAR,STATE_COUNTY,PERCENT_UNINSURED,EXTRA
2016,GA_RABUN,0.297
2016,AR_SEVIER,0.297
2015,AK_SOUTHEASTFAIRBANKSCENSUSAREA[9],0.297
2016,TX_DONLEY,0.297
2015,MT_LAKE,0.297
2015,MT_SANDERS,0.296
2015,AK_BETHELCENSUSAREA[9],0.296
2016,NE_BLAINE,0.296
2017,TX_REAL,0.296
2015,FL_HARDEE,0.296
2016,TX_WILLACY,0.295
2016,TX_LAMB,0.295
2016,TX_DALLAS,0.294
2016,TX_REAGAN,0.294
2016,TX_TERRY,0.294
2016,TX_PALOPINTO,0.294
2015,TX_MOORE,0.294
2015,MT_PHILLIPS,0.294
2015,OK_CIMARRON,0.294
2016,TX_DEAFSMITH,0.293
2017,TX_ZAPATA,0.293
2017,TX_MILLS,0.293
2015,AR_SEVIER,0.293
2015,AK_ALEUTIANSWESTCENSUSAREA[9],0.293
2015,FL_OKEECHOBEE,0.293
2017,TX_JEFFDAVIS,0.293
2016,TX_SHELBY,0.292
2016,TX_MOORE,0.292
2015,TX_MOTLEY,0.292
2016,AK_NOMECENSUSAREA[9],0.292
2016,MT_CARTER,0.291
2016,MT_BLAINE,0.291
2017,TX_COCHRAN,0.29
2016,TX_CHEROKEE,0.29
2015,AK_DILLINGHAMCENSUSAREA[9],0.29
2015,TX_SANSABA,0.29
2015,TX_DALLAS,0.289
2015,TX_DONLEY,0.289
2017,FL_HENDRY,0.289
2015,TX_OCHILTREE,0.289
2017,TX_CULBERSON,0.289
2015,TX_VALVERDE,0.289
2015,MT_ROOSEVELT,0.289
2015,TX_DICKENS,0.288
2016,TX_CROSBY,0.288
2016,FL_OKEECHOBEE,0.288
2015,TX_MADISON,0.288
2015,TX_REAGAN,0.288
2015,TX_HOPKINS,0.288
2015,TX_WILLACY,0.287
2016,ID_LINCOLN,0.287
2016,TX_CAMP,0.287
2016,TX_BLANCO,0.286
2016,AK_KUSILVAKCENSUSAREA[9],0.286
2016,TX_WALLER,0.286
2015,TX_CAMP,0.286
2015,TX_LIPSCOMB,0.286
2016,TX_FLOYD,0.286
2016,ID_CAMAS,0.286
2015,TX_HILL,0.286
2015,TX_HOUSTON,0.286
2017,TX_MOTLEY,0.286
2016,MT_LAKE,0.286
2015,ID_OWYHEE,0.286
2015,TX_TERRY,0.285
2016,MT_BIGHORN,0.285
2015,TX_TERRELL,0.285
2016,TX_LEON,0.285
2016,TX_MADISON,0.284
2016,NM_CATRON,0.284
2016,TX_STONEWALL,0.284
2015,TX_HANSFORD,0.284
2016,NM_DEBACA,0.284
2015,AK_NOMECENSUSAREA[9],0.284
2016,TX_RAINS,0.284
2016,GA_COLQUITT,0.283
2016,TX_WHEELER,0.283
2015,OK_CHEROKEE,0.283
2015,TX_POTTER,0.283
2017,TX_COTTLE,0.282
2017,FL_GLADES,0.282
2016,TX_UVALDE,0.282
2016,TX_HOPKINS,0.282
2015,TX_UVALDE,0.282
2015,TX_VANZANDT,0.282
2015,TX_COKE,0.282
2015,MT_PETROLEUM,0.282
2015,TX_HAMILTON,0.282
2016,TX_HAMILTON,0.282
2017,ID_OWYHEE,0.282
2016,TX_STEPHENS,0.282
2015,TX_STEPHENS,0.282
2015,TX_LAMB,0.282
2015,TX_JIMHOGG,0.281
2017,TX_SHERMAN,0.281
2015,IN_LAGRANGE,0.281
2016,GA_GILMER,0.281
2016,TX_GILLESPIE,0.28
2016,TX_ROBERTSON,0.28
2016,TX_YOAKUM,0.28
2016,AK_ALEUTIANSWESTCENSUSAREA[9],0.28
2017,TX_KIMBLE,0.28
2017,TX_KNOX,0.28
2015,CO_COSTILLA,0.28
2015,TX_FLOYD,0.279
2016,AK_BETHELCENSUSAREA[9],0.279
2016,GA_GRADY,0.279
2016,MT_WHEATLAND,0.279
2015,MT_JUDITHBASIN,0.279
2017,GA_ATKINSON,0.279
2016,TX_BURLESON,0.279
2015,FL_COLLIER,0.279
2016,FL_HIGHLANDS,0.278
2016,FL_LAFAYETTE,0.278
2017,TX_UVALDE,0.278
2015,GA_RABUN,0.278
2015,OK_CADDO,0.278
2017,AK_NORTHWESTARCTICBOROUGH[8],0.278
2017,TX_DEAFSMITH,0.277
2015,AK_KODIAKISLANDBOROUGH[8],0.277
2016,TX_ARMSTRONG,0.277
2016,TX_SWISHER,0.277
2015,TX_CROSBY,0.277
2016,TX_JACK,0.277
2015,TX_CHEROKEE,0.277
2016,TX_EASTLAND,0.277
2015,OK_ADAIR,0.277
2016,TX_HANSFORD,0.277
2016,ID_GOODING,0.276
2015,TX_HARRIS,0.276
2015,TX_RAINS,0.276
2015,SC_JASPER,0.276
2016,TX_HARRIS,0.275
2016,ID_TETON,0.275
2017,TX_SHELBY,0.275
2016,TX_BAYLOR,0.275
2015,GA_COLQUITT,0.275
2016,TX_REDRIVER,0.275
2016,AK_DILLINGHAMCENSUSAREA[9],0.275
2015,TX_BOSQUE,0.275
2015,TX_EASTLAND,0.274
2016,FL_MONROE,0.274
2016,TX_GRIMES,0.274
2016,TX_POTTER,0.274
2017,AK_NOMECENSUSAREA[9],0.274
2016,AZ_LAPAZ,0.274
2015,TX_WALLER,0.274
2016,TX_NAVARRO,0.274
2016,TX_HILL,0.274
2016,ID_JEROME,0.274
2016,TX_BOSQUE,0.274
2015,TX_ZAVALA,0.273
2017,MT_GLACIER,0.273
2016,TX_SCHLEICHER,0.273
2016,TX_MCCULLOCH,0.273
2016,GA_WHITFIELD,0.273
2015,GA_TURNER,0.273
2015,TX_CONCHO,0.273
2015,AZ_YUMA,0.273
2016,TX_YOUNG,0.273
2016,TX_SANJACINTO,0.272
2016,AK_SOUTHEASTFAIRBANKSCENSUSAREA[9],0.272
2016,SC_JASPER,0.272
2015,TX_SUTTON,0.272
2015,FL_LAFAYETTE,0.272
2016,TX_NACOGDOCHES,0.272
2016,MT_PHILLIPS,0.272
2016,TX_BURNET,0.272
2015,TX_BURNET,0.272
2015,TX_MONTAGUE,0.272
2017,FL_HARDEE,0.272
2015,GA_TIFT,0.272
2015,TX_LEON,0.272
2015,GA_CLAYTON,0.272
2017,TX_GONZALES,0.272
2016,TX_ARANSAS,0.272
2015,TX_SANJACINTO,0.271
2015,TX_GILLESPIE,0.271
2015,TX_NAVARRO,0.271
2016,FL_LEE,0.271
2015,TX_COLORADO,0.271
2016,TX_DELTA,0.271
2016,TX_BASTROP,0.271
2015,TX_NACOGDOCHES,0.271
2015,MT_CARTER,0.271
2017,FL_OKEECHOBEE,0.271
2016,AK_KODIAKISLANDBOROUGH[8],0.27
2015,NM_DEBACA,0.27
2015,TX_ECTOR,0.27
2016,TX_HOUSTON,0.27
2016,WA_YAKIMA,0.27
2015,TX_LIBERTY,0.27
2015,TX_COLEMAN,0.27
2015,TX_PALOPINTO,0.27
2015,TX_PECOS,0.27
2015,TX_MCCULLOCH,0.27
2015,TX_SCHLEICHER,0.27
2015,TX_ROBERTSON,0.27
2016,TX_KENT,0.27
2015,TX_TRINITY,0.27
2015,NC_ALLEGHANY,0.269
2015,AZ_LAPAZ,0.269
2015,TX_JONES,0.269
2015,TX_YOAKUM,0.269
2015,AR_CARROLL,0.269
2015,FL_MONROE,0.269
2015,TX_WHARTON,0.269
2015,GA_GRADY,0.269
2015,TX_WHEELER,0.269
2015,TX_CROCKETT,0.269
2015,TX_REEVES,0.268
2015,MT_MEAGHER,0.268
2015,ID_JEROME,0.268
2016,MT_CHOUTEAU,0.268
2016,CO_BACA,0.268
2016,TX_ZAVALA,0.268
2015,TX_BLANCO,0.268
2016,OK_PUSHMATAHA,0.268
2016,TX_POLK,0.268
2015,OK_DELAWARE,0.268
2016,FL_OSCEOLA,0.268
2015,MT_MCCONE,0.268
2016,TX_JIMHOGG,0.268
2015,TX_DAWSON,0.268
2016,TX_WOOD,0.267
2015,MT_WHEATLAND,0.267
2015,TX_MATAGORDA,0.267
2015,TX_YOUNG,0.267
2015,TX_POLK,0.267
2015,TX_UPTON,0.267
2017,TX_TERRELL,0.267
2017,TX_PALOPINTO,0.267
2016,MT_ROOSEVELT,0.267
2016,VA_HIGHLAND,0.267
2015,TX_BURLESON,0.267
2016,TX_RUNNELS,0.267
2017,OK_CIMARRON,0.266
2016,OK_LEFLORE,0.266
2017,TX_ERATH,0.266
2017,TX_THROCKMORTON,0.266
2015,AZ_SANTACRUZ,0.266
2015,AR_YELL,0.266
2016,MT_MEAGHER,0.266
2016,OK_ADAIR,0.266
2017,MT_BLAINE,0.266
2016,TX_TRINITY,0.266
2017,FL_COLLIER,0.265
2016,MS_LEAKE,0.265
2016,TX_DAWSON,0.265
2016,TX_UPTON,0.265
2016,TX_CROCKETT,0.265
2017,TX_OCHILTREE,0.265
2016,NM_LINCOLN,0.265
2016,FL_INDIANRIVER,0.265
2016,OK_HASKELL,0.265
2016,TX_CONCHO,0.265
2017,TX_HANSFORD,0.265
2017,TX_LIPSCOMB,0.265
2015,MS_NOXUBEE,0.265
2016,TX_HENDERSON,0.265
2016,TX_COLEMAN,0.264
2016,TX_HUNT,0.264
2015,OK_ATOKA,0.264
2015,TX_GRIMES,0.264
2016,TX_PECOS,0.264
2015,OK_COAL,0.264
2015,MT_PONDERA,0.264
2016,TX_LAMPASAS,0.264
2016,MT_TREASURE,0.264
2015,TX_LASALLE,0.264
2015,GA_GILMER,0.264
2015,NC_DUPLIN,0.264
2015,TX_MARTIN,0.264
2016,MT_JUDITHBASIN,0.264
2016,TX_LEE,0.264
2016,IN_LAGRANGE,0.264
2015,TX_HALE,0.264
2017,TX_TITUS,0.263
2016,GA_TATTNALL,0.263
2015,TX_MARION,0.263
2016,TX_WHARTON,0.263
2016,AR_PIKE,0.263
2015,OK_LEFLORE,0.263
2015,GA_WHITFIELD,0.263
2015,NC_ROBESON,0.263
2016,TX_COLORADO,0.263
2016,NM_LUNA,0.263
2015,TX_REDRIVER,0.263
2015,TX_ARANSAS,0.263
2015,TX_HENDERSON,0.263
2015,TX_DELTA,0.262
2015,TX_SWISHER,0.262
2017,NM_MCKINLEY,0.262
2016,TX_WINKLER,0.262
2015,NC_AVERY,0.262
2016,NC_DUPLIN,0.262
2016,MT_GRANITE,0.262
2017,TX_STEPHENS,0.262
2016,TX_LYNN,0.262
2016,WA_OKANOGAN,0.262
2016,GA_CLAYTON,0.262
2015,TX_BASTROP,0.262
2015,SC_SALUDA,0.262
2016,TX_HALE,0.262
2016,TX_COKE,0.262
2016,TX_JONES,0.262
2015,TX_BANDERA,0.262
2017,MT_BIGHORN,0.261
2016,TX_VANZANDT,0.261
2016,OK_COAL,0.261
2016,MS_SCOTT,0.261
2016,TX_FALLS,0.261
2016,TX_LIBERTY,0.261
2015,OK_TEXAS,0.261
2016,TX_FAYETTE,0.261
2015,TX_KERR,0.261
2016,FL_LEVY,0.261
2015,TX_HARDEMAN,0.261
2016,TX_HARDEMAN,0.261
2015,TX_LYNN,0.261
2015,NV_LINCOLN,0.261
2017,TX_LAMB,0.26
2015,ID_TETON,0.26
2015,OK_HASKELL,0.26
2016,TX_FRANKLIN,0.26
2017,GA_COLQUITT,0.26
2016,OK_ATOKA,0.26
2015,ID_LINCOLN,0.26
2017,MT_SANDERS,0.26
2015,FL_HIGHLANDS,0.26
2016,TX_SUTTON,0.26
2017,TX_CROSBY,0.26
2017,AK_BETHELCENSUSAREA[9],0.26
2016,OK_HUGHES,0.26
2015,NM_TAOS,0.26
2015,TX_STONEWALL,0.259
2016,TX_KINNEY,0.259
2015,FL_BROWARD,0.259
2016,TX_FREESTONE,0.259
2015,TX_JEFFERSON,0.259
2016,OK_CHEROKEE,0.259
2015,VA_HIGHLAND,0.258
2017,GA_GILMER,0.258
2016,FL_FRANKLIN,0.258
2015,TX_FALLS,0.258
2016,FL_BROWARD,0.258
2017,OK_CHEROKEE,0.258
2015,FL_LEE,0.258
2015,NC_JACKSON,0.258
2017,TX_MOORE,0.258
2015,TX_GRAY,0.258
2015,NM_CATRON,0.258
2016,TX_SANAUGUSTINE,0.258
2015,TX_WOOD,0.258
2016,AK_NORTHSLOPEBOROUGH[8],0.258
2017,TX_HARDEMAN,0.258
2016,GA_MACON,0.258
2016,OK_TEXAS,0.258
2015,TX_HASKELL,0.257
2016,TX_KERR,0.257
2015,TX_SHACKELFORD,0.257
2016,NE_KEYAPAHA,0.257
2016,FL_ST.LUCIE,0.257
2016,MT_PONDERA,0.257
2017,TX_HENDERSON,0.257
2015,OK_MARSHALL,0.257
2017,TX_VALVERDE,0.257
2017,TX_KENEDY,0.257
2015,OK_PUSHMATAHA,0.256
2015,TX_FANNIN,0.256
2015,TX_SABINE,0.256
2015,GA_EVANS,0.256
2016,TX_LASALLE,0.256
2016,TX_MATAGORDA,0.256
2016,AR_CARROLL,0.256
2015,AR_SEARCY,0.256
2015,TX_BROOKS,0.256
2015,NM_SANJUAN,0.256
2015,SC_HORRY,0.256
2015,OK_JEFFERSON,0.256
2015,OK_MCINTOSH,0.256
2015,TX_JACK,0.256
2015,NC_MACON,0.256
2017,TX_CAMP,0.255
2015,TX_JOHNSON,0.255
2015,TX_HUNT,0.255
2015,MS_SCOTT,0.255
2015,WA_OKANOGAN,0.255
2017,OK_ADAIR,0.255
2016,KS_STANTON,0.255
2016,GA_COFFEE,0.255
2016,TX_MARION,0.255
2015,NV_LYON,0.255
2015,NM_LUNA,0.255
2016,OK_CADDO,0.255
2017,TX_WILLACY,0.255
2016,OK_MARSHALL,0.255
2016,OK_DELAWARE,0.255
2017,FL_MIAMI-DADE,0.255
2017,TX_DONLEY,0.255
2016,TX_CALDWELL,0.255
2015,AK_NORTHSLOPEBOROUGH[8],0.254
2015,TX_WINKLER,0.254
2017,AK_DILLINGHAMCENSUSAREA[9],0.254
2017,TX_TERRY,0.254
2016,TX_MORRIS,0.254
2017,NE_HAYES,0.254
2016,TX_ECTOR,0.254
2016,TX_FANNIN,0.254
2016,GA_LONG,0.254
2015,TX_BREWSTER,0.254
2016,FL_PALMBEACH,0.254
2015,FL_PALMBEACH,0.254
2016,TX_LLANO,0.254
2016,GA_BACON,0.254
2016,TX_RUSK,0.254
2015,ID_GOODING,0.254
2016,TX_COOKE,0.254
2017,TX_DICKENS,0.254
2016,NC_MACON,0.253
2016,TX_REEVES,0.253
2015,AZ_APACHE,0.253
2015,AK_SITKA,0.253
2015,TX_RUSK,0.253
2015,WA_YAKIMA,0.253
2015,MT_TETON,0.253
2015,TX_KLEBERG,0.253
2016,TX_SMITH,0.253
2015,TX_LAMAR,0.253
2016,TX_GRAY,0.253
2015,TX_LAMPASAS,0.253
2015,OK_JOHNSTON,0.253
2016,NV_LINCOLN,0.253
2016,GA_GORDON,0.253
2016,GA_TOWNS,0.252
2017,IN_LAGRANGE,0.252
2016,TX_SHACKELFORD,0.252
2015,AR_PIKE,0.252
2015,MT_POWDERRIVER,0.252
2016,ID_WASHINGTON,0.252
2017,AK_ALEUTIANSWESTCENSUSAREA[9],0.252
2017,TX_FLOYD,0.252
2017,MT_LAKE,0.252
2015,OH_HOLMES,0.252
2017,TX_LASALLE,0.252
2017,TX_WALLER,0.252
2015,TX_COOKE,0.252
2016,CO_LAKE,0.252
2016,GA_BROOKS,0.252
2015,CO_LAKE,0.252
2017,TX_HOPKINS,0.252
2015,TX_ANDERSON,0.252
2015,MT_BEAVERHEAD,0.252
2015,GA_BACON,0.252
2016,NM_DOÑAANA,0.252
2015,TX_AUSTIN,0.251
2016,TX_ANGELINA,0.251
2015,MT_GRANITE,0.251
2017,TX_WHEELER,0.251
2015,TX_SANAUGUSTINE,0.251
2015,NV_PERSHING,0.251
2016,ID_POWER,0.251
2015,NM_HARDING,0.251
2016,ID_FREMONT,0.251
2016,NC_ALLEGHANY,0.251
2016,TX_LAMAR,0.251
2016,OK_JEFFERSON,0.251
2015,GA_COFFEE,0.251
2016,TX_GARZA,0.251
2017,TX_DAWSON,0.251
2017,FL_HIGHLANDS,0.251
2017,TX_BOSQUE,0.251
2016,TX_BANDERA,0.251
2015,OK_BRYAN,0.25
2017,TX_HAMILTON,0.25
2015,GA_MACON,0.25
2015,GA_JENKINS,0.25
2015,MT_MUSSELSHELL,0.25
2015,FL_ST.LUCIE,0.25
2017,TX_ELPASO,0.25
2015,NM_SANTAFE,0.25
2017,TX_POTTER,0.25
2015,TX_FAYETTE,0.25
2016,ID_MINIDOKA,0.25
2017,TX_LEON,0.25
2015,TX_RUNNELS,0.25
2016,NV_PERSHING,0.25
2015,ID_CAMAS,0.25
2017,TX_DALLAS,0.25
2017,TX_NACOGDOCHES,0.25
2015,NV_CLARK,0.25
2017,TX_KINNEY,0.25
2016,OK_MCINTOSH,0.25
2015,TX_SMITH,0.25
2016,GA_JENKINS,0.25
2017,MT_WHEATLAND,0.25
2016,TX_AUSTIN,0.25
2016,TX_BROOKS,0.249
2016,NM_SANJUAN,0.249
2016,TX_MARTIN,0.249
2016,MO_KNOX,0.249
2016,TX_HEMPHILL,0.249
2015,MO_MCDONALD,0.249
2015,TX_CALDWELL,0.249
2015,TX_WALKER,0.249
2015,MT_TREASURE,0.249
2016,TX_KLEBERG,0.249
2017,TX_CHEROKEE,0.249
2016,ND_GRANT,0.249
2015,OK_HUGHES,0.249
2017,GA_RABUN,0.249
2015,FL_OSCEOLA,0.249
2015,OK_SEMINOLE,0.249
2017,TX_FOARD,0.249
2016,GA_TALIAFERRO,0.249
2015,GA_TATTNALL,0.249
2016,CO_CHEYENNE,0.249
2017,ID_GOODING,0.249
2016,NM_RIOARRIBA,0.249
2015,NM_TORRANCE,0.248
2015,SD_DEWEY,0.248
2015,GA_GORDON,0.248
2015,OK_MCCURTAIN,0.248
2016,MT_WIBAUX,0.248
2016,NE_ARTHUR,0.248
2015,TX_LLANO,0.248
2016,NE_BANNER,0.248
2016,TX_WILBARGER,0.248
2016,AR_SEARCY,0.248
2015,TX_ATASCOSA,0.248
2016,TX_MONTAGUE,0.248
2017,AK_KODIAKISLANDBOROUGH[8],0.248
2015,TX_LIMESTONE,0.248
2017,MT_ROOSEVELT,0.248
2016,AR_YELL,0.248
2015,FL_MARION,0.248
2017,ID_JEROME,0.248
2015,AK_VALDEZCORDOVACENSUSAREA[9],0.248
2016,GA_FANNIN,0.248
2015,OK_SEQUOYAH,0.248
2015,AZ_COCONINO,0.248
2016,NC_ROBESON,0.247
2015,NV_NYE,0.247
2015,AK_KETCHIKANGATEWAYBOROUGH[8],0.247
2017,TX_GILLESPIE,0.247
2015,TX_LEE,0.247
2016,TX_MILAM,0.247
2017,TX_GRIMES,0.247
2015,TX_ANDREWS,0.247
2016,TX_WALKER,0.247
2015,FL_INDIANRIVER,0.247
2015,TX_GREGG,0.247
2016,OK_OKFUSKEE,0.247
2015,TX_SCURRY,0.247
2015,TX_MILAM,0.247
2016,GA_UNION,0.247
2015,OK_CUSTER,0.246
2016,FL_MANATEE,0.246
2015,CA_MADERA,0.246
2015,NC_HYDE,0.246
2016,GA_QUITMAN,0.246
2015,NC_TYRRELL,0.246
2016,AR_MADISON,0.246
2015,GA_CANDLER,0.246
2015,TX_FREESTONE,0.246
2015,MO_KNOX,0.246
2017,TX_ROBERTSON,0.246
2016,FL_PUTNAM,0.246
2016,NC_AVERY,0.246
2015,MS_LEAKE,0.246
2016,TX_ANDREWS,0.246
2015,MT_MADISON,0.246
2016,UT_PIUTE,0.246
2017,OK_CADDO,0.246
2015,SD_JACKSON,0.246
2016,ID_BLAINE,0.245
2016,TX_CRANE,0.245
2016,KY_TODD,0.245
2017,TX_RAINS,0.245
2017,TX_COLEMAN,0.245
2015,TX_ANGELINA,0.245
2016,NM_HARDING,0.245
2015,GA_BROOKS,0.245
2017,TX_FALLS,0.245
2015,TX_WISE,0.245
2015,CA_LOSANGELES,0.245
2017,GA_GRADY,0.245
2015,AK_KENAIPENINSULABOROUGH[8],0.245
2017,AK_HAINESBOROUGH[8],0.245
2016,TX_CALLAHAN,0.245
2015,MT_LINCOLN,0.245
2016,NC_TYRRELL,0.245
2016,GA_HALL,0.245
2017,VA_HIGHLAND,0.245
2016,TX_ATASCOSA,0.245
2016,AK_SITKA,0.245
2016,NM_TAOS,0.245
2016,NC_JACKSON,0.245
2015,GA_TALIAFERRO,0.245
2015,TX_HOCKLEY,0.245
2016,AZ_SANTACRUZ,0.244
2016,OK_HARPER,0.244
2015,OK_HARMON,0.244
2016,OK_HARMON,0.244
2015,MS_KEMPER,0.244
2017,TX_JIMHOGG,0.244
2015,GA_MONTGOMERY,0.244
2015,TX_GRAYSON,0.244
2015,OK_OTTAWA,0.244
2015,TX_FRANKLIN,0.244
2016,TX_LIMESTONE,0.244
2016,MS_KEMPER,0.244
2016,GA_TIFT,0.244
2015,TX_MEDINA,0.244
2016,FL_WALTON,0.244
2016,TX_ARCHER,0.244
2015,NM_DOÑAANA,0.244
2016,SC_HORRY,0.244
2017,AK_SOUTHEASTFAIRBANKSCENSUSAREA[9],0.244
2015,FL_ORANGE,0.244
2015,TX_TARRANT,0.244
2016,MT_PRAIRIE,0.244
2015,TX_TYLER,0.244
2016,MT_MUSSELSHELL,0.244
2017,TX_WHARTON,0.244
2015,TX_WILBARGER,0.244
2015,LA_CATAHOULAPARISH,0.244
2017,MT_JUDITHBASIN,0.244
2016,WA_ADAMS,0.244
2017,TX_BLANCO,0.244
2015,MO_HICKORY,0.244
2016,CA_MONTEREY,0.244
2016,KS_HAMILTON,0.244
2016,TX_HASKELL,0.243
2016,OK_SEQUOYAH,0.243
2015,NV_HUMBOLDT,0.243
2015,ID_WASHINGTON,0.243
2015,NM_LINCOLN,0.243
2016,OR_JEFFERSON,0.243
2015,GA_MURRAY,0.243
2015,TX_FRIO,0.243
2016,GA_DOOLY,0.243
2015,GA_HALL,0.243
2015,GA_COOK,0.243
2017,TX_REEVES,0.242
2015,NV_CARSONCITY,0.242
2016,GA_EVANS,0.242
2015,GA_APPLING,0.242
2015,NC_SWAIN,0.242
2015,MS_NESHOBA,0.242
2017,AK_SITKA,0.242
2016,OH_HOLMES,0.242
2016,MT_POWDERRIVER,0.242
2017,FL_LAFAYETTE,0.242
2015,OK_MAYES,0.242
2016,GA_BRANTLEY,0.242
2017,MO_MCDONALD,0.242
2015,NC_ASHE,0.242
2016,CA_COLUSA,0.242
2015,NM_SOCORRO,0.242
